Date,Home Team,Away Team,Result,Overtime,Season
15/01/2018 05:30,Memphis Grizzlies,Los Angeles Lakers,123 - 114,,2017-2018
15/01/2018 08:00,Cleveland Cavaliers,Golden State Warriors,108 - 118,,2017-2018
15/01/2018 08:00,Oklahoma City Thunder,Sacramento Kings,95 - 88,,2017-2018
15/01/2018 09:00,Utah Jazz,Indiana Pacers,94 - 109,,2017-2018
15/01/2018 10:30,Los Angeles Clippers,Houston Rockets,113 - 102,,2017-2018
16/01/2018 07:00,Orlando Magic,Minnesota Timberwolves,108 - 102,,2017-2018
16/01/2018 07:30,Boston Celtics,New Orleans Pelicans,113 - 116,OT,2017-2018
16/01/2018 09:00,Denver Nuggets,Dallas Mavericks,105 - 102,,2017-2018
16/01/2018 10:00,Portland Trail Blazers,Phoenix Suns,118 - 111,,2017-2018
17/01/2018 07:00,Charlotte Hornets,Washington Wizards,133 - 109,,2017-2018
17/01/2018 07:30,Atlanta Hawks,New Orleans Pelicans,94 - 93,,2017-2018
17/01/2018 07:30,Brooklyn Nets,San Antonio Spurs,95 - 100,,2017-2018
17/01/2018 07:30,Toronto Raptors,Detroit Pistons,96 - 91,,2017-2018
17/01/2018 08:00,Chicago Bulls,Golden State Warriors,112 - 119,,2017-2018
17/01/2018 08:00,Memphis Grizzlies,New York Knicks,105 - 99,,2017-2018
17/01/2018 08:00,Milwaukee Bucks,Miami Heat,101 - 106,,2017-2018
17/01/2018 08:00,Oklahoma City Thunder,Los Angeles Lakers,114 - 90,,2017-2018
17/01/2018 10:00,Sacramento Kings,Utah Jazz,105 - 120,,2017-2018
17/01/2018 10:30,Los Angeles Clippers,Denver Nuggets,109 - 104,,2017-2018
18/01/2018 07:00,Boston Celtics,Philadelphia 76ers,80 - 89,,2017-2018
18/01/2018 07:00,Cleveland Cavaliers,Orlando Magic,104 - 103,,2017-2018
18/01/2018 09:30,Houston Rockets,Minnesota Timberwolves,116 - 98,,2017-2018
18/01/2018 10:00,Portland Trail Blazers,Indiana Pacers,100 - 86,,2017-2018
19/01/2018 07:00,Toronto Raptors,San Antonio Spurs,86 - 83,,2017-2018
19/01/2018 07:30,Brooklyn Nets,Miami Heat,101 - 95,,2017-2018
19/01/2018 08:00,Detroit Pistons,Washington Wizards,112 - 122,,2017-2018
19/01/2018 08:00,Memphis Grizzlies,Sacramento Kings,106 - 88,,2017-2018
19/01/2018 09:00,Denver Nuggets,Phoenix Suns,100 - 108,,2017-2018
19/01/2018 10:30,Los Angeles Lakers,Indiana Pacers,99 - 86,,2017-2018
19/01/2018 10:30,Utah Jazz,New York Knicks,115 - 117,,2017-2018
20/01/2018 03:30,Cleveland Cavaliers,Oklahoma City Thunder,124 - 148,,2017-2018
20/01/2018 05:00,Atlanta Hawks,Chicago Bulls,97 - 113,,2017-2018
20/01/2018 07:00,Charlotte Hornets,Miami Heat,105 - 106,,2017-2018
20/01/2018 07:00,New Orleans Pelicans,Memphis Grizzlies,111 - 104,,2017-2018
20/01/2018 07:30,Philadelphia 76ers,Milwaukee Bucks,116 - 94,,2017-2018
20/01/2018 08:30,Houston Rockets,Golden State Warriors,116 - 108,,2017-2018
20/01/2018 09:00,Minnesota Timberwolves,Toronto Raptors,115 - 109,,2017-2018
20/01/2018 09:00,Utah Jazz,Los Angeles Clippers,125 - 113,,2017-2018
20/01/2018 10:00,Portland Trail Blazers,Dallas Mavericks,117 - 108,,2017-2018
21/01/2018 01:00,Boston Celtics,Orlando Magic,95 - 103,,2017-2018
21/01/2018 03:30,Los Angeles Lakers,New York Knicks,127 - 107,,2017-2018
21/01/2018 04:00,Detroit Pistons,Brooklyn Nets,100 - 101,,2017-2018
21/01/2018 07:00,San Antonio Spurs,Indiana Pacers,86 - 94,,2017-2018
22/01/2018 07:00,Charlotte Hornets,Sacramento Kings,112 - 107,,2017-2018
22/01/2018 07:30,Atlanta Hawks,Utah Jazz,104 - 90,,2017-2018
22/01/2018 08:00,Houston Rockets,Miami Heat,99 - 90,,2017-2018
22/01/2018 08:00,Memphis Grizzlies,Philadelphia 76ers,105 - 101,,2017-2018
22/01/2018 08:00,Milwaukee Bucks,Phoenix Suns,109 - 105,,2017-2018
22/01/2018 08:00,New Orleans Pelicans,Chicago Bulls,132 - 128,2OT,2017-2018
22/01/2018 08:30,Dallas Mavericks,Washington Wizards,98 - 75,,2017-2018
22/01/2018 09:00,Denver Nuggets,Portland Trail Blazers,104 - 101,,2017-2018
22/01/2018 10:30,Los Angeles Clippers,Minnesota Timberwolves,118 - 126,,2017-2018
23/01/2018 07:00,Orlando Magic,Sacramento Kings,99 - 105,,2017-2018
23/01/2018 08:00,Oklahoma City Thunder,Brooklyn Nets,109 - 108,,2017-2018
23/01/2018 08:00,San Antonio Spurs,Cleveland Cavaliers,114 - 102,,2017-2018
23/01/2018 10:30,Golden State Warriors,New York Knicks,123 - 112,,2017-2018
23/01/2018 10:30,Los Angeles Lakers,Boston Celtics,108 - 107,,2017-2018
24/01/2018 07:00,Charlotte Hornets,New Orleans Pelicans,96 - 101,,2017-2018
24/01/2018 07:00,Detroit Pistons,Utah Jazz,95 - 98,OT,2017-2018
24/01/2018 07:00,Indiana Pacers,Phoenix Suns,116 - 101,,2017-2018
24/01/2018 07:00,Philadelphia 76ers,Chicago Bulls,115 - 101,,2017-2018
24/01/2018 07:30,Atlanta Hawks,Toronto Raptors,93 - 108,,2017-2018
24/01/2018 08:00,Dallas Mavericks,Houston Rockets,97 - 104,,2017-2018
24/01/2018 08:00,Memphis Grizzlies,San Antonio Spurs,85 - 108,,2017-2018
24/01/2018 10:00,Portland Trail Blazers,Minnesota Timberwolves,123 - 114,,2017-2018
24/01/2018 10:30,Los Angeles Clippers,Boston Celtics,102 - 113,,2017-2018
25/01/2018 07:30,Miami Heat,Sacramento Kings,88 - 89,,2017-2018
25/01/2018 08:00,Oklahoma City Thunder,Washington Wizards,121 - 112,,2017-2018
25/01/2018 09:00,Denver Nuggets,New York Knicks,130 - 118,,2017-2018
25/01/2018 10:30,Golden State Warriors,Minnesota Timberwolves,126 - 113,,2017-2018
26/01/2018 07:00,Charlotte Hornets,Atlanta Hawks,121 - 110,,2017-2018
26/01/2018 07:30,Cleveland Cavaliers,Indiana Pacers,115 - 108,,2017-2018
26/01/2018 07:30,Toronto Raptors,Utah Jazz,93 - 97,,2017-2018
26/01/2018 08:00,Chicago Bulls,Los Angeles Lakers,103 - 108,,2017-2018
26/01/2018 08:00,Memphis Grizzlies,Los Angeles Clippers,100 - 109,,2017-2018
26/01/2018 08:00,Milwaukee Bucks,Brooklyn Nets,116 - 91,,2017-2018
26/01/2018 08:00,New Orleans Pelicans,Houston Rockets,115 - 113,,2017-2018
26/01/2018 08:30,Dallas Mavericks,Portland Trail Blazers,93 - 107,,2017-2018
26/01/2018 08:30,San Antonio Spurs,Philadelphia 76ers,78 - 97,,2017-2018
26/01/2018 09:00,Phoenix Suns,New York Knicks,85 - 107,,2017-2018
27/01/2018 05:00,Detroit Pistons,Oklahoma City Thunder,108 - 121,,2017-2018
27/01/2018 07:00,Indiana Pacers,Orlando Magic,114 - 112,,2017-2018
27/01/2018 07:30,Atlanta Hawks,Washington Wizards,104 - 129,,2017-2018
27/01/2018 07:30,Miami Heat,Charlotte Hornets,95 - 91,,2017-2018
27/01/2018 08:30,Golden State Warriors,Boston Celtics,109 - 105,,2017-2018
27/01/2018 09:00,Denver Nuggets,Dallas Mavericks,91 - 89,,2017-2018
27/01/2018 09:00,Minnesota Timberwolves,Brooklyn Nets,111 - 97,,2017-2018
28/01/2018 03:30,Chicago Bulls,Milwaukee Bucks,96 - 110,,2017-2018
28/01/2018 03:30,Houston Rockets,Phoenix Suns,113 - 102,,2017-2018
28/01/2018 04:00,New Orleans Pelicans,Los Angeles Clippers,103 - 112,,2017-2018
28/01/2018 06:00,Cleveland Cavaliers,Detroit Pistons,121 - 104,,2017-2018
28/01/2018 06:00,Oklahoma City Thunder,Philadelphia 76ers,122 - 112,,2017-2018
28/01/2018 06:00,Toronto Raptors,Los Angeles Lakers,123 - 111,,2017-2018
28/01/2018 07:00,San Antonio Spurs,Sacramento Kings,113 - 98,,2017-2018
29/01/2018 07:00,Indiana Pacers,Charlotte Hornets,105 - 96,,2017-2018
29/01/2018 07:30,Atlanta Hawks,Minnesota Timberwolves,105 - 100,,2017-2018
29/01/2018 08:00,Memphis Grizzlies,Phoenix Suns,120 - 109,,2017-2018
29/01/2018 08:00,Milwaukee Bucks,Philadelphia 76ers,107 - 95,,2017-2018
29/01/2018 08:30,Dallas Mavericks,Miami Heat,88 - 95,,2017-2018
29/01/2018 09:00,Denver Nuggets,Boston Celtics,110 - 111,,2017-2018
30/01/2018 07:00,Washington Wizards,Oklahoma City Thunder,102 - 96,,2017-2018
30/01/2018 07:30,New York Knicks,Brooklyn Nets,111 - 95,,2017-2018
30/01/2018 07:30,Toronto Raptors,Minnesota Timberwolves,109 - 104,,2017-2018
30/01/2018 08:00,Detroit Pistons,Cleveland Cavaliers,125 - 114,,2017-2018
30/01/2018 08:00,Houston Rockets,Orlando Magic,114 - 107,,2017-2018
30/01/2018 08:00,New Orleans Pelicans,Sacramento Kings,103 - 114,,2017-2018
30/01/2018 08:30,San Antonio Spurs,Denver Nuggets,106 - 104,,2017-2018
30/01/2018 09:00,Utah Jazz,Golden State Warriors,129 - 99,,2017-2018
30/01/2018 10:30,Los Angeles Clippers,Portland Trail Blazers,96 - 104,,2017-2018
31/01/2018 07:00,Indiana Pacers,Memphis Grizzlies,105 - 101,,2017-2018
31/01/2018 07:00,Orlando Magic,Los Angeles Lakers,127 - 105,,2017-2018
31/01/2018 07:30,Atlanta Hawks,Charlotte Hornets,110 - 123,,2017-2018
31/01/2018 07:30,Brooklyn Nets,Philadelphia 76ers,116 - 108,,2017-2018
31/01/2018 07:30,Cleveland Cavaliers,Miami Heat,91 - 89,,2017-2018
31/01/2018 08:00,Boston Celtics,New York Knicks,103 - 73,,2017-2018
31/01/2018 10:00,Portland Trail Blazers,Chicago Bulls,124 - 108,,2017-2018
31/01/2018 10:30,Phoenix Suns,Dallas Mavericks,102 - 88,,2017-2018
01/02/2018 07:00,Detroit Pistons,Memphis Grizzlies,104 - 102,,2017-2018
01/02/2018 07:00,Washington Wizards,Toronto Raptors,122 - 119,,2017-2018
01/02/2018 08:00,Minnesota Timberwolves,Milwaukee Bucks,108 - 89,,2017-2018
01/02/2018 08:00,San Antonio Spurs,Houston Rockets,91 - 102,,2017-2018
01/02/2018 10:30,Denver Nuggets,Oklahoma City Thunder,127 - 124,,2017-2018
02/02/2018 07:00,Charlotte Hornets,Indiana Pacers,133 - 126,,2017-2018
02/02/2018 07:30,Boston Celtics,Atlanta Hawks,119 - 110,,2017-2018
02/02/2018 07:30,Brooklyn Nets,Los Angeles Lakers,99 - 102,,2017-2018
02/02/2018 07:30,Toronto Raptors,Portland Trail Blazers,130 - 105,,2017-2018
02/02/2018 08:00,Milwaukee Bucks,New York Knicks,92 - 90,,2017-2018
02/02/2018 08:00,Philadelphia 76ers,Miami Heat,103 - 97,,2017-2018
02/02/2018 09:00,Oklahoma City Thunder,New Orleans Pelicans,100 - 114,,2017-2018
02/02/2018 09:00,Phoenix Suns,Utah Jazz,97 - 129,,2017-2018
02/02/2018 10:30,Sacramento Kings,Golden State Warriors,104 - 119,,2017-2018
03/02/2018 03:30,Los Angeles Clippers,Chicago Bulls,113 - 103,,2017-2018
03/02/2018 07:00,Detroit Pistons,Miami Heat,111 - 107,,2017-2018
03/02/2018 07:00,Indiana Pacers,Philadelphia 76ers,100 - 92,,2017-2018
03/02/2018 07:00,Orlando Magic,Washington Wizards,98 - 115,,2017-2018
03/02/2018 08:30,Cleveland Cavaliers,Houston Rockets,88 - 120,,2017-2018
03/02/2018 09:00,Denver Nuggets,Golden State Warriors,115 - 108,,2017-2018
03/02/2018 09:00,Minnesota Timberwolves,New Orleans Pelicans,118 - 107,,2017-2018
03/02/2018 09:00,San Antonio Spurs,Utah Jazz,111 - 120,,2017-2018
03/02/2018 10:00,Sacramento Kings,Dallas Mavericks,99 - 106,,2017-2018
04/02/2018 12:00,Boston Celtics,Portland Trail Blazers,97 - 96,,2017-2018
04/02/2018 12:00,Brooklyn Nets,Milwaukee Bucks,94 - 109,,2017-2018
04/02/2018 12:00,New York Knicks,Atlanta Hawks,96 - 99,,2017-2018
04/02/2018 12:00,Toronto Raptors,Memphis Grizzlies,101 - 86,,2017-2018
04/02/2018 02:00,Oklahoma City Thunder,Los Angeles Lakers,104 - 108,,2017-2018
04/02/2018 03:00,Phoenix Suns,Charlotte Hornets,110 - 115,,2017-2018
05/02/2018 07:00,Detroit Pistons,Portland Trail Blazers,111 - 91,,2017-2018
05/02/2018 07:00,Indiana Pacers,Washington Wizards,102 - 111,,2017-2018
05/02/2018 07:30,Miami Heat,Orlando Magic,109 - 111,,2017-2018
05/02/2018 08:00,New Orleans Pelicans,Utah Jazz,109 - 133,,2017-2018
05/02/2018 09:00,Denver Nuggets,Charlotte Hornets,121 - 104,,2017-2018
05/02/2018 10:00,Sacramento Kings,Chicago Bulls,104 - 98,,2017-2018
05/02/2018 10:30,Los Angeles Clippers,Dallas Mavericks,104 - 101,,2017-2018
06/02/2018 07:00,Orlando Magic,Cleveland Cavaliers,116 - 98,,2017-2018
06/02/2018 07:30,Atlanta Hawks,Memphis Grizzlies,108 - 82,,2017-2018
06/02/2018 07:30,Brooklyn Nets,Houston Rockets,113 - 123,,2017-2018
06/02/2018 07:30,New York Knicks,Milwaukee Bucks,89 - 103,,2017-2018
06/02/2018 07:30,Toronto Raptors,Boston Celtics,111 - 91,,2017-2018
06/02/2018 08:00,Philadelphia 76ers,Washington Wizards,115 - 102,,2017-2018
06/02/2018 10:30,Golden State Warriors,Oklahoma City Thunder,105 - 125,,2017-2018
06/02/2018 10:30,Los Angeles Lakers,Phoenix Suns,112 - 93,,2017-2018
07/02/2018 07:00,Detroit Pistons,Brooklyn Nets,115 - 106,,2017-2018
07/02/2018 07:30,Miami Heat,Houston Rockets,101 - 109,,2017-2018
07/02/2018 08:00,Cleveland Cavaliers,Minnesota Timberwolves,140 - 138,OT,2017-2018
07/02/2018 08:00,Memphis Grizzlies,Utah Jazz,88 - 92,,2017-2018
07/02/2018 10:30,Phoenix Suns,San Antonio Spurs,81 - 129,,2017-2018
08/02/2018 07:00,Orlando Magic,Atlanta Hawks,100 - 98,,2017-2018
08/02/2018 07:30,Toronto Raptors,New York Knicks,113 - 88,,2017-2018
08/02/2018 08:00,Washington Wizards,Boston Celtics,104 - 110,OT,2017-2018
08/02/2018 10:00,Portland Trail Blazers,Charlotte Hornets,109 - 103,OT,2017-2018
08/02/2018 10:30,Golden State Warriors,Dallas Mavericks,121 - 103,,2017-2018
08/02/2018 10:30,Los Angeles Lakers,Oklahoma City Thunder,106 - 81,,2017-2018
09/02/2018 07:00,Detroit Pistons,Los Angeles Clippers,95 - 108,,2017-2018
09/02/2018 07:00,Philadelphia 76ers,New Orleans Pelicans,100 - 82,,2017-2018
09/02/2018 07:30,Atlanta Hawks,Cleveland Cavaliers,107 - 123,,2017-2018
09/02/2018 07:30,Boston Celtics,Indiana Pacers,91 - 97,,2017-2018
09/02/2018 08:00,Houston Rockets,Denver Nuggets,130 - 104,,2017-2018
09/02/2018 08:00,Miami Heat,Milwaukee Bucks,91 - 85,,2017-2018
09/02/2018 09:00,Utah Jazz,Charlotte Hornets,106 - 94,,2017-2018
09/02/2018 09:30,Chicago Bulls,Minnesota Timberwolves,114 - 113,,2017-2018
09/02/2018 10:30,Sacramento Kings,Portland Trail Blazers,100 - 118,,2017-2018
10/02/2018 06:00,Brooklyn Nets,New Orleans Pelicans,128 - 138,2OT,2017-2018
10/02/2018 07:00,Orlando Magic,Milwaukee Bucks,104 - 111,,2017-2018
10/02/2018 07:00,Philadelphia 76ers,Los Angeles Clippers,112 - 98,,2017-2018
10/02/2018 08:00,Chicago Bulls,Washington Wizards,90 - 101,,2017-2018
10/02/2018 08:30,Dallas Mavericks,Los Angeles Lakers,130 - 123,,2017-2018
10/02/2018 08:30,Golden State Warriors,San Antonio Spurs,122 - 105,,2017-2018
10/02/2018 09:00,Phoenix Suns,Denver Nuggets,113 - 123,,2017-2018
11/02/2018 01:00,Charlotte Hornets,Toronto Raptors,103 - 123,,2017-2018
11/02/2018 03:30,Atlanta Hawks,Detroit Pistons,118 - 115,,2017-2018
11/02/2018 03:30,Boston Celtics,Cleveland Cavaliers,99 - 121,,2017-2018
11/02/2018 05:00,Indiana Pacers,New York Knicks,121 - 113,,2017-2018
11/02/2018 07:00,Houston Rockets,Dallas Mavericks,104 - 97,,2017-2018
11/02/2018 07:00,Minnesota Timberwolves,Sacramento Kings,111 - 106,,2017-2018
11/02/2018 07:00,Oklahoma City Thunder,Memphis Grizzlies,110 - 92,,2017-2018
11/02/2018 09:00,Portland Trail Blazers,Utah Jazz,96 - 115,,2017-2018
12/02/2018 07:00,Detroit Pistons,New Orleans Pelicans,103 - 118,,2017-2018
12/02/2018 07:00,Philadelphia 76ers,New York Knicks,108 - 92,,2017-2018
12/02/2018 07:30,Brooklyn Nets,Los Angeles Clippers,101 - 114,,2017-2018
12/02/2018 08:00,Chicago Bulls,Orlando Magic,105 - 101,,2017-2018
12/02/2018 09:00,Utah Jazz,San Antonio Spurs,101 - 99,,2017-2018
12/02/2018 10:30,Golden State Warriors,Phoenix Suns,129 - 83,,2017-2018
13/02/2018 07:00,Toronto Raptors,Miami Heat,115 - 112,,2017-2018
13/02/2018 08:00,Milwaukee Bucks,Atlanta Hawks,97 - 92,,2017-2018
13/02/2018 08:00,Minnesota Timberwolves,Houston Rockets,108 - 126,,2017-2018
13/02/2018 08:00,Oklahoma City Thunder,Cleveland Cavaliers,112 - 120,,2017-2018
13/02/2018 08:30,Dallas Mavericks,Sacramento Kings,109 - 114,,2017-2018
13/02/2018 10:30,Denver Nuggets,San Antonio Spurs,117 - 109,,2017-2018
14/02/2018 07:00,Detroit Pistons,Atlanta Hawks,104 - 98,,2017-2018
14/02/2018 07:00,Orlando Magic,Charlotte Hornets,102 - 104,,2017-2018
14/02/2018 07:00,Philadelphia 76ers,Miami Heat,104 - 102,,2017-2018
14/02/2018 07:30,Brooklyn Nets,Indiana Pacers,103 - 108,,2017-2018
14/02/2018 07:30,New York Knicks,Washington Wizards,113 - 118,,2017-2018
14/02/2018 08:00,Boston Celtics,Los Angeles Clippers,119 - 129,,2017-2018
14/02/2018 08:00,Chicago Bulls,Toronto Raptors,98 - 122,,2017-2018
14/02/2018 08:00,Houston Rockets,Sacramento Kings,100 - 91,,2017-2018
14/02/2018 08:00,Memphis Grizzlies,Oklahoma City Thunder,114 - 121,,2017-2018
14/02/2018 08:00,New Orleans Pelicans,Los Angeles Lakers,139 - 117,,2017-2018
14/02/2018 09:00,Utah Jazz,Phoenix Suns,107 - 97,,2017-2018
14/02/2018 10:30,Portland Trail Blazers,Golden State Warriors,123 - 117,,2017-2018
15/02/2018 08:00,Milwaukee Bucks,Denver Nuggets,123 - 134,,2017-2018
15/02/2018 09:00,Minnesota Timberwolves,Los Angeles Lakers,119 - 111,,2017-2018
22/02/2018 07:00,Charlotte Hornets,Brooklyn Nets,111 - 96,,2017-2018
22/02/2018 07:00,Orlando Magic,New York Knicks,113 - 120,,2017-2018
22/02/2018 08:00,Chicago Bulls,Philadelphia 76ers,115 - 116,,2017-2018
22/02/2018 08:00,Cleveland Cavaliers,Washington Wizards,103 - 110,,2017-2018
22/02/2018 10:00,Sacramento Kings,Oklahoma City Thunder,107 - 110,,2017-2018
22/02/2018 10:30,Golden State Warriors,Los Angeles Clippers,134 - 127,,2017-2018
23/02/2018 07:00,Detroit Pistons,Boston Celtics,98 - 110,,2017-2018
23/02/2018 07:00,Indiana Pacers,Atlanta Hawks,116 - 93,,2017-2018
23/02/2018 07:00,Washington Wizards,Charlotte Hornets,105 - 122,,2017-2018
23/02/2018 07:30,Toronto Raptors,Milwaukee Bucks,119 - 122,OT,2017-2018
23/02/2018 08:00,Houston Rockets,Minnesota Timberwolves,120 - 102,,2017-2018
23/02/2018 08:00,Memphis Grizzlies,Cleveland Cavaliers,89 - 112,,2017-2018
23/02/2018 08:00,New Orleans Pelicans,Miami Heat,124 - 123,OT,2017-2018
23/02/2018 09:00,Denver Nuggets,San Antonio Spurs,122 - 119,,2017-2018
23/02/2018 09:00,Phoenix Suns,Los Angeles Clippers,117 - 128,,2017-2018
23/02/2018 09:00,Utah Jazz,Portland Trail Blazers,81 - 100,,2017-2018
23/02/2018 10:30,Los Angeles Lakers,Dallas Mavericks,124 - 102,,2017-2018
24/02/2018 05:00,Philadelphia 76ers,Orlando Magic,116 - 105,,2017-2018
24/02/2018 07:30,Miami Heat,Memphis Grizzlies,115 - 89,,2017-2018
24/02/2018 07:30,New York Knicks,Boston Celtics,112 - 121,,2017-2018
24/02/2018 08:30,Golden State Warriors,Oklahoma City Thunder,112 - 80,,2017-2018
24/02/2018 09:00,Minnesota Timberwolves,Chicago Bulls,122 - 104,,2017-2018
24/02/2018 09:00,Phoenix Suns,Portland Trail Blazers,104 - 106,,2017-2018
24/02/2018 09:00,Utah Jazz,Dallas Mavericks,97 - 90,,2017-2018
24/02/2018 10:00,Sacramento Kings,Los Angeles Lakers,108 - 113,,2017-2018
25/02/2018 01:00,Charlotte Hornets,Detroit Pistons,114 - 98,,2017-2018
25/02/2018 03:00,Milwaukee Bucks,New Orleans Pelicans,121 - 123,OT,2017-2018
25/02/2018 03:30,Cleveland Cavaliers,San Antonio Spurs,94 - 110,,2017-2018
25/02/2018 08:00,Denver Nuggets,Houston Rockets,114 - 119,,2017-2018
25/02/2018 08:00,Washington Wizards,Philadelphia 76ers,109 - 94,,2017-2018
26/02/2018 07:30,Atlanta Hawks,Los Angeles Lakers,104 - 123,,2017-2018
26/02/2018 07:30,Boston Celtics,Memphis Grizzlies,109 - 98,,2017-2018
26/02/2018 07:30,Brooklyn Nets,Chicago Bulls,104 - 87,,2017-2018
26/02/2018 07:30,New York Knicks,Golden State Warriors,111 - 125,,2017-2018
26/02/2018 07:30,Toronto Raptors,Detroit Pistons,123 - 94,,2017-2018
26/02/2018 08:00,New Orleans Pelicans,Phoenix Suns,125 - 116,,2017-2018
26/02/2018 08:00,Oklahoma City Thunder,Orlando Magic,112 - 105,,2017-2018
26/02/2018 08:30,Dallas Mavericks,Indiana Pacers,109 - 103,,2017-2018
26/02/2018 09:00,Utah Jazz,Houston Rockets,85 - 96,,2017-2018
26/02/2018 10:00,Sacramento Kings,Minnesota Timberwolves,100 - 118,,2017-2018
27/02/2018 07:00,Charlotte Hornets,Chicago Bulls,118 - 103,,2017-2018
27/02/2018 07:00,Cleveland Cavaliers,Brooklyn Nets,129 - 123,,2017-2018
27/02/2018 07:30,Miami Heat,Philadelphia 76ers,102 - 101,,2017-2018
27/02/2018 08:00,Milwaukee Bucks,Washington Wizards,104 - 107,,2017-2018
27/02/2018 10:00,Portland Trail Blazers,Sacramento Kings,116 - 99,,2017-2018
27/02/2018 10:30,Denver Nuggets,Los Angeles Clippers,120 - 122,,2017-2018
28/02/2018 07:00,Detroit Pistons,Milwaukee Bucks,110 - 87,,2017-2018
28/02/2018 07:00,Orlando Magic,Toronto Raptors,104 - 117,,2017-2018
28/02/2018 07:30,Atlanta Hawks,Indiana Pacers,107 - 102,,2017-2018
28/02/2018 07:30,Boston Celtics,Charlotte Hornets,134 - 106,,2017-2018
28/02/2018 08:00,Memphis Grizzlies,Phoenix Suns,102 - 110,,2017-2018
28/02/2018 08:00,Washington Wizards,Golden State Warriors,101 - 109,,2017-2018
28/02/2018 08:30,Dallas Mavericks,Oklahoma City Thunder,110 - 111,OT,2017-2018
28/02/2018 08:30,San Antonio Spurs,New Orleans Pelicans,116 - 121,,2017-2018
28/02/2018 10:30,Los Angeles Clippers,Houston Rockets,92 - 105,,2017-2018
01/03/2018 07:30,Miami Heat,Los Angeles Lakers,113 - 131,,2017-2018
01/03/2018 08:00,Cleveland Cavaliers,Philadelphia 76ers,97 - 108,,2017-2018
01/03/2018 10:00,Sacramento Kings,Brooklyn Nets,116 - 111,OT,2017-2018
01/03/2018 10:30,Portland Trail Blazers,Minnesota Timberwolves,108 - 99,,2017-2018
02/03/2018 07:00,Orlando Magic,Detroit Pistons,115 - 106,OT,2017-2018
02/03/2018 07:00,Philadelphia 76ers,Charlotte Hornets,110 - 99,,2017-2018
02/03/2018 07:30,Atlanta Hawks,Golden State Warriors,109 - 114,,2017-2018
02/03/2018 08:00,Chicago Bulls,Dallas Mavericks,108 - 100,,2017-2018
02/03/2018 08:00,Memphis Grizzlies,Denver Nuggets,102 - 108,,2017-2018
02/03/2018 08:00,Milwaukee Bucks,Indiana Pacers,96 - 103,,2017-2018
02/03/2018 08:00,Washington Wizards,Toronto Raptors,95 - 102,,2017-2018
02/03/2018 09:00,Phoenix Suns,Oklahoma City Thunder,116 - 124,,2017-2018
02/03/2018 10:30,Los Angeles Clippers,New York Knicks,128 - 105,,2017-2018
02/03/2018 10:30,Utah Jazz,Minnesota Timberwolves,116 - 108,,2017-2018
03/03/2018 07:00,Orlando Magic,Memphis Grizzlies,107 - 100,,2017-2018
03/03/2018 07:30,Cleveland Cavaliers,Denver Nuggets,117 - 126,,2017-2018
03/03/2018 07:30,Miami Heat,Detroit Pistons,105 - 96,,2017-2018
03/03/2018 08:30,Houston Rockets,Boston Celtics,123 - 120,,2017-2018
03/03/2018 09:00,San Antonio Spurs,Los Angeles Lakers,112 - 116,,2017-2018
03/03/2018 10:00,Portland Trail Blazers,Oklahoma City Thunder,108 - 100,,2017-2018
03/03/2018 10:00,Sacramento Kings,Utah Jazz,91 - 98,,2017-2018
04/03/2018 03:30,Atlanta Hawks,Phoenix Suns,113 - 112,,2017-2018
04/03/2018 06:00,Toronto Raptors,Charlotte Hornets,103 - 98,,2017-2018
04/03/2018 06:00,Washington Wizards,Indiana Pacers,95 - 98,,2017-2018
04/03/2018 07:00,Dallas Mavericks,New Orleans Pelicans,109 - 126,,2017-2018
04/03/2018 08:00,Milwaukee Bucks,Philadelphia 76ers,118 - 110,,2017-2018
04/03/2018 09:00,Los Angeles Clippers,Brooklyn Nets,123 - 120,,2017-2018
04/03/2018 09:00,Sacramento Kings,New York Knicks,102 - 99,,2017-2018
05/03/2018 07:00,Cleveland Cavaliers,Detroit Pistons,112 - 90,,2017-2018
05/03/2018 07:00,Indiana Pacers,Milwaukee Bucks,92 - 89,,2017-2018
05/03/2018 07:30,Miami Heat,Phoenix Suns,125 - 103,,2017-2018
05/03/2018 08:00,Chicago Bulls,Boston Celtics,89 - 105,,2017-2018
05/03/2018 08:30,San Antonio Spurs,Memphis Grizzlies,100 - 98,,2017-2018
05/03/2018 09:00,Utah Jazz,Orlando Magic,94 - 80,,2017-2018
05/03/2018 10:30,Los Angeles Lakers,Portland Trail Blazers,103 - 108,,2017-2018
06/03/2018 07:00,Charlotte Hornets,Philadelphia 76ers,114 - 128,,2017-2018
06/03/2018 07:00,Toronto Raptors,Atlanta Hawks,106 - 90,,2017-2018
06/03/2018 07:00,Washington Wizards,Miami Heat,117 - 113,OT,2017-2018
06/03/2018 08:00,Oklahoma City Thunder,Houston Rockets,112 - 122,,2017-2018
06/03/2018 08:30,Dallas Mavericks,Denver Nuggets,118 - 107,,2017-2018
06/03/2018 10:00,Portland Trail Blazers,New York Knicks,111 - 87,,2017-2018
06/03/2018 10:30,Golden State Warriors,Brooklyn Nets,114 - 101,,2017-2018
06/03/2018 10:30,Los Angeles Clippers,New Orleans Pelicans,116 - 121,,2017-2018
07/03/2018 07:00,Indiana Pacers,Utah Jazz,84 - 104,,2017-2018
07/03/2018 08:00,Chicago Bulls,Memphis Grizzlies,119 - 110,,2017-2018
