Date,Home Team,Away Team,Result,Overtime,Season
12/03/2010 07:30,Boston Celtics,Indiana Pacers,122 - 103,,2009-2010
12/03/2010 07:30,Miami Heat,Chicago Bulls,108 - 95,,2009-2010
12/03/2010 08:00,Detroit Pistons,Washington Wizards,101 - 87,,2009-2010
12/03/2010 08:00,Memphis Grizzlies,New York Knicks,119 - 112,,2009-2010
12/03/2010 08:00,Minnesota Timberwolves,San Antonio Spurs,85 - 103,,2009-2010
12/03/2010 08:00,New Orleans Hornets,Denver Nuggets,95 - 102,,2009-2010
12/03/2010 08:00,Oklahoma City Thunder,New Jersey Nets,104 - 102,,2009-2010
12/03/2010 08:30,Milwaukee Bucks,Utah Jazz,95 - 87,,2009-2010
12/03/2010 09:00,Phoenix Suns,Los Angeles Lakers,96 - 102,,2009-2010
12/03/2010 10:00,Sacramento Kings,Portland Trail Blazers,94 - 110,,2009-2010
13/03/2010 07:00,Atlanta Hawks,Detroit Pistons,112 - 99,,2009-2010
13/03/2010 07:00,Washington Wizards,Orlando Magic,95 - 109,,2009-2010
13/03/2010 08:00,Memphis Grizzlies,Denver Nuggets,108 - 125,,2009-2010
13/03/2010 08:30,Dallas Mavericks,New York Knicks,94 - 128,,2009-2010
13/03/2010 08:30,Houston Rockets,New Jersey Nets,116 - 108,,2009-2010
13/03/2010 08:30,San Antonio Spurs,Los Angeles Clippers,118 - 88,,2009-2010
13/03/2010 10:30,Golden State Warriors,Toronto Raptors,124 - 112,,2009-2010
14/03/2010 01:00,Milwaukee Bucks,Indiana Pacers,98 - 94,,2009-2010
14/03/2010 03:30,Cleveland Cavaliers,Boston Celtics,104 - 93,,2009-2010
14/03/2010 06:00,Miami Heat,Philadelphia 76ers,104 - 91,,2009-2010
14/03/2010 06:00,Orlando Magic,Charlotte Bobcats,89 - 96,,2009-2010
14/03/2010 07:00,Oklahoma City Thunder,Utah Jazz,119 - 111,,2009-2010
14/03/2010 08:00,Phoenix Suns,New Orleans Hornets,120 - 106,,2009-2010
14/03/2010 09:00,Portland Trail Blazers,Toronto Raptors,109 - 98,,2009-2010
14/03/2010 09:00,Sacramento Kings,Minnesota Timberwolves,114 - 100,,2009-2010
15/03/2010 07:00,Philadelphia 76ers,New York Knicks,84 - 94,,2009-2010
15/03/2010 08:00,Boston Celtics,Detroit Pistons,119 - 93,,2009-2010
15/03/2010 08:30,Houston Rockets,Denver Nuggets,125 - 123,,2009-2010
15/03/2010 09:00,Utah Jazz,Washington Wizards,112 - 89,,2009-2010
15/03/2010 10:30,Golden State Warriors,Los Angeles Lakers,121 - 124,,2009-2010
15/03/2010 10:30,Los Angeles Clippers,New Orleans Hornets,100 - 108,,2009-2010
16/03/2010 07:00,Indiana Pacers,Charlotte Bobcats,99 - 94,,2009-2010
16/03/2010 07:30,Detroit Pistons,Cleveland Cavaliers,101 - 113,,2009-2010
16/03/2010 07:30,Miami Heat,San Antonio Spurs,76 - 88,,2009-2010
16/03/2010 07:30,New Jersey Nets,Atlanta Hawks,84 - 108,,2009-2010
16/03/2010 08:00,Memphis Grizzlies,Chicago Bulls,104 - 97,,2009-2010
16/03/2010 09:00,Denver Nuggets,Washington Wizards,97 - 87,,2009-2010
16/03/2010 10:00,Phoenix Suns,Minnesota Timberwolves,152 - 114,,2009-2010
16/03/2010 10:00,Sacramento Kings,Los Angeles Lakers,99 - 106,,2009-2010
17/03/2010 07:00,Charlotte Bobcats,Oklahoma City Thunder,100 - 92,,2009-2010
17/03/2010 07:00,Cleveland Cavaliers,Indiana Pacers,99 - 94,,2009-2010
17/03/2010 07:00,Philadelphia 76ers,New Jersey Nets,108 - 97,,2009-2010
17/03/2010 07:00,Toronto Raptors,Atlanta Hawks,106 - 105,,2009-2010
17/03/2010 07:30,Boston Celtics,New York Knicks,109 - 97,,2009-2010
17/03/2010 08:00,Orlando Magic,San Antonio Spurs,110 - 84,,2009-2010
17/03/2010 08:30,Dallas Mavericks,Chicago Bulls,113 - 106,,2009-2010
17/03/2010 08:30,Houston Rockets,Memphis Grizzlies,107 - 94,,2009-2010
17/03/2010 09:00,Utah Jazz,Minnesota Timberwolves,122 - 100,,2009-2010
17/03/2010 10:30,Golden State Warriors,New Orleans Hornets,131 - 121,,2009-2010
17/03/2010 10:30,Los Angeles Clippers,Milwaukee Bucks,101 - 93,,2009-2010
18/03/2010 07:00,Miami Heat,Orlando Magic,102 - 108,OT,2009-2010
18/03/2010 09:30,Denver Nuggets,New Orleans Hornets,93 - 80,,2009-2010
19/03/2010 07:00,Indiana Pacers,Detroit Pistons,106 - 102,,2009-2010
19/03/2010 07:00,Toronto Raptors,Oklahoma City Thunder,89 - 115,,2009-2010
19/03/2010 07:30,Atlanta Hawks,Charlotte Bobcats,93 - 92,OT,2009-2010
19/03/2010 07:30,New York Knicks,Philadelphia 76ers,92 - 88,,2009-2010
19/03/2010 08:00,Chicago Bulls,Cleveland Cavaliers,85 - 92,,2009-2010
19/03/2010 08:30,Houston Rockets,Boston Celtics,87 - 94,,2009-2010
19/03/2010 08:30,San Antonio Spurs,Golden State Warriors,147 - 116,,2009-2010
19/03/2010 10:00,Phoenix Suns,Utah Jazz,110 - 100,,2009-2010
19/03/2010 10:00,Portland Trail Blazers,Washington Wizards,76 - 74,,2009-2010
19/03/2010 10:00,Sacramento Kings,Milwaukee Bucks,108 - 114,2OT,2009-2010
19/03/2010 10:30,Los Angeles Lakers,Minnesota Timberwolves,104 - 96,,2009-2010
20/03/2010 07:00,Philadelphia 76ers,Chicago Bulls,84 - 98,,2009-2010
20/03/2010 07:30,Miami Heat,Charlotte Bobcats,77 - 71,,2009-2010
20/03/2010 07:30,New Jersey Nets,Toronto Raptors,90 - 100,,2009-2010
20/03/2010 08:00,Memphis Grizzlies,Golden State Warriors,123 - 107,,2009-2010
20/03/2010 09:00,Dallas Mavericks,Boston Celtics,93 - 102,,2009-2010
20/03/2010 09:00,Denver Nuggets,Milwaukee Bucks,97 - 102,,2009-2010
20/03/2010 09:00,Utah Jazz,New Orleans Hornets,106 - 86,,2009-2010
21/03/2010 01:00,New York Knicks,Houston Rockets,112 - 116,,2009-2010
21/03/2010 02:30,Indiana Pacers,Oklahoma City Thunder,121 - 101,,2009-2010
21/03/2010 03:30,Los Angeles Clippers,Sacramento Kings,89 - 102,,2009-2010
21/03/2010 06:00,Cleveland Cavaliers,Detroit Pistons,104 - 79,,2009-2010
21/03/2010 08:00,Atlanta Hawks,San Antonio Spurs,119 - 114,OT,2009-2010
21/03/2010 09:30,Los Angeles Lakers,Washington Wizards,99 - 92,,2009-2010
21/03/2010 10:30,Phoenix Suns,Portland Trail Blazers,93 - 87,,2009-2010
22/03/2010 07:00,Philadelphia 76ers,Orlando Magic,93 - 109,,2009-2010
22/03/2010 07:30,New Jersey Nets,Miami Heat,89 - 99,,2009-2010
22/03/2010 08:00,Chicago Bulls,Houston Rockets,98 - 88,,2009-2010
22/03/2010 08:00,Milwaukee Bucks,Atlanta Hawks,98 - 95,,2009-2010
22/03/2010 08:00,Minnesota Timberwolves,Toronto Raptors,100 - 106,,2009-2010
22/03/2010 08:00,New Orleans Hornets,Dallas Mavericks,115 - 99,,2009-2010
22/03/2010 08:00,Oklahoma City Thunder,San Antonio Spurs,96 - 99,,2009-2010
22/03/2010 09:00,Utah Jazz,Boston Celtics,110 - 97,,2009-2010
22/03/2010 10:00,Sacramento Kings,Memphis Grizzlies,85 - 102,,2009-2010
22/03/2010 10:30,Golden State Warriors,Phoenix Suns,131 - 133,,2009-2010
23/03/2010 07:00,Washington Wizards,Charlotte Bobcats,86 - 95,OT,2009-2010
23/03/2010 07:30,Detroit Pistons,Indiana Pacers,83 - 98,,2009-2010
23/03/2010 07:30,New York Knicks,Denver Nuggets,109 - 104,,2009-2010
23/03/2010 08:30,Dallas Mavericks,Los Angeles Clippers,106 - 96,,2009-2010
24/03/2010 07:00,Atlanta Hawks,Orlando Magic,86 - 84,,2009-2010
24/03/2010 07:00,Boston Celtics,Denver Nuggets,113 - 99,,2009-2010
24/03/2010 07:00,Charlotte Bobcats,Minnesota Timberwolves,108 - 95,,2009-2010
24/03/2010 07:00,Indiana Pacers,Washington Wizards,99 - 82,,2009-2010
24/03/2010 07:00,Toronto Raptors,Utah Jazz,87 - 113,,2009-2010
24/03/2010 07:30,New Jersey Nets,Sacramento Kings,93 - 79,,2009-2010
24/03/2010 08:00,Milwaukee Bucks,Philadelphia 76ers,86 - 101,,2009-2010
24/03/2010 08:00,New Orleans Hornets,Cleveland Cavaliers,92 - 105,,2009-2010
24/03/2010 08:00,Oklahoma City Thunder,Houston Rockets,122 - 104,,2009-2010
24/03/2010 09:30,San Antonio Spurs,Los Angeles Lakers,83 - 92,,2009-2010
24/03/2010 10:30,Golden State Warriors,Memphis Grizzlies,128 - 110,,2009-2010
25/03/2010 08:00,Chicago Bulls,Miami Heat,74 - 103,,2009-2010
25/03/2010 08:30,Houston Rockets,Los Angeles Clippers,93 - 99,,2009-2010
25/03/2010 10:30,Portland Trail Blazers,Dallas Mavericks,101 - 89,,2009-2010
26/03/2010 07:00,Charlotte Bobcats,Washington Wizards,107 - 96,,2009-2010
26/03/2010 07:00,Indiana Pacers,Utah Jazz,122 - 106,,2009-2010
26/03/2010 07:00,Orlando Magic,Minnesota Timberwolves,106 - 97,,2009-2010
26/03/2010 07:00,Philadelphia 76ers,Atlanta Hawks,105 - 98,,2009-2010
26/03/2010 07:00,Toronto Raptors,Denver Nuggets,96 - 97,,2009-2010
26/03/2010 07:30,Boston Celtics,Sacramento Kings,94 - 86,,2009-2010
26/03/2010 08:00,New Jersey Nets,Detroit Pistons,118 - 110,,2009-2010
26/03/2010 08:00,Oklahoma City Thunder,Los Angeles Lakers,91 - 75,,2009-2010
26/03/2010 08:30,Milwaukee Bucks,Miami Heat,74 - 87,,2009-2010
26/03/2010 08:30,San Antonio Spurs,Cleveland Cavaliers,102 - 97,,2009-2010
26/03/2010 10:00,Phoenix Suns,New York Knicks,132 - 96,,2009-2010
27/03/2010 07:00,Washington Wizards,Utah Jazz,87 - 103,,2009-2010
27/03/2010 08:00,Chicago Bulls,New Jersey Nets,106 - 83,,2009-2010
27/03/2010 08:00,New Orleans Hornets,Portland Trail Blazers,101 - 112,,2009-2010
27/03/2010 08:30,Houston Rockets,Los Angeles Lakers,101 - 109,,2009-2010
27/03/2010 10:30,Golden State Warriors,Dallas Mavericks,90 - 111,,2009-2010
28/03/2010 03:00,Cleveland Cavaliers,Sacramento Kings,97 - 90,,2009-2010
28/03/2010 03:00,Milwaukee Bucks,Memphis Grizzlies,108 - 103,OT,2009-2010
28/03/2010 03:30,Atlanta Hawks,Indiana Pacers,94 - 84,,2009-2010
28/03/2010 06:00,Detroit Pistons,Chicago Bulls,103 - 110,,2009-2010
28/03/2010 06:00,Miami Heat,Toronto Raptors,97 - 94,,2009-2010
28/03/2010 06:00,Orlando Magic,Denver Nuggets,103 - 97,,2009-2010
28/03/2010 07:00,Minnesota Timberwolves,Phoenix Suns,105 - 111,,2009-2010
28/03/2010 07:00,Oklahoma City Thunder,Portland Trail Blazers,87 - 92,,2009-2010
28/03/2010 08:00,Boston Celtics,San Antonio Spurs,73 - 94,,2009-2010
28/03/2010 09:30,Los Angeles Clippers,Golden State Warriors,103 - 121,,2009-2010
29/03/2010 07:00,Charlotte Bobcats,Toronto Raptors,101 - 103,,2009-2010
29/03/2010 07:30,New Jersey Nets,San Antonio Spurs,90 - 84,,2009-2010
29/03/2010 08:00,New Orleans Hornets,Los Angeles Lakers,108 - 100,,2009-2010
29/03/2010 08:30,Dallas Mavericks,Denver Nuggets,109 - 93,,2009-2010
29/03/2010 09:00,Utah Jazz,New York Knicks,103 - 98,,2009-2010
30/03/2010 07:00,Indiana Pacers,Sacramento Kings,102 - 95,,2009-2010
30/03/2010 07:00,Philadelphia 76ers,Oklahoma City Thunder,93 - 111,,2009-2010
30/03/2010 08:00,Chicago Bulls,Phoenix Suns,105 - 111,,2009-2010
30/03/2010 08:00,Milwaukee Bucks,Los Angeles Clippers,107 - 89,,2009-2010
30/03/2010 08:30,Houston Rockets,Washington Wizards,98 - 94,,2009-2010
31/03/2010 07:00,Atlanta Hawks,Los Angeles Lakers,109 - 92,,2009-2010
31/03/2010 07:00,Charlotte Bobcats,Philadelphia 76ers,103 - 84,,2009-2010
31/03/2010 07:00,Cleveland Cavaliers,Milwaukee Bucks,101 - 98,,2009-2010
31/03/2010 07:00,Toronto Raptors,Los Angeles Clippers,114 - 92,,2009-2010
31/03/2010 07:30,Boston Celtics,Oklahoma City Thunder,104 - 109,,2009-2010
31/03/2010 07:30,Detroit Pistons,Miami Heat,81 - 98,,2009-2010
31/03/2010 07:30,New Jersey Nets,Phoenix Suns,105 - 116,,2009-2010
31/03/2010 08:00,Memphis Grizzlies,Dallas Mavericks,102 - 106,OT,2009-2010
31/03/2010 08:00,Minnesota Timberwolves,Sacramento Kings,108 - 99,,2009-2010
31/03/2010 08:00,New Orleans Hornets,Washington Wizards,91 - 96,,2009-2010
31/03/2010 08:30,San Antonio Spurs,Houston Rockets,119 - 102,,2009-2010
31/03/2010 10:00,Portland Trail Blazers,New York Knicks,118 - 90,,2009-2010
31/03/2010 10:00,Utah Jazz,Golden State Warriors,128 - 104,,2009-2010
01/04/2010 08:00,Dallas Mavericks,Orlando Magic,82 - 97,,2009-2010
01/04/2010 10:30,Denver Nuggets,Portland Trail Blazers,109 - 92,,2009-2010
02/04/2010 07:00,Charlotte Bobcats,Milwaukee Bucks,87 - 86,OT,2009-2010
02/04/2010 07:00,Indiana Pacers,Miami Heat,96 - 105,OT,2009-2010
02/04/2010 07:00,Washington Wizards,Chicago Bulls,87 - 95,,2009-2010
02/04/2010 07:30,Boston Celtics,Houston Rockets,114 - 119,OT,2009-2010
02/04/2010 08:00,Cleveland Cavaliers,Atlanta Hawks,93 - 88,,2009-2010
02/04/2010 08:00,Detroit Pistons,Phoenix Suns,94 - 109,,2009-2010
02/04/2010 08:00,Memphis Grizzlies,New Orleans Hornets,107 - 96,,2009-2010
02/04/2010 08:30,San Antonio Spurs,Orlando Magic,112 - 100,,2009-2010
02/04/2010 10:30,Golden State Warriors,New York Knicks,128 - 117,,2009-2010
02/04/2010 10:30,Los Angeles Lakers,Utah Jazz,106 - 92,,2009-2010
03/04/2010 01:00,Philadelphia 76ers,Toronto Raptors,123 - 128,OT,2009-2010
03/04/2010 07:00,Atlanta Hawks,Detroit Pistons,91 - 85,,2009-2010
03/04/2010 07:30,New Jersey Nets,New Orleans Hornets,115 - 87,,2009-2010
03/04/2010 08:00,Chicago Bulls,Charlotte Bobcats,96 - 88,,2009-2010
03/04/2010 08:00,Minnesota Timberwolves,Miami Heat,84 - 97,,2009-2010
03/04/2010 08:30,Dallas Mavericks,Oklahoma City Thunder,116 - 121,,2009-2010
03/04/2010 08:30,Milwaukee Bucks,Phoenix Suns,107 - 98,,2009-2010
03/04/2010 09:00,Denver Nuggets,Los Angeles Clippers,98 - 90,,2009-2010
03/04/2010 10:00,Sacramento Kings,Portland Trail Blazers,87 - 98,,2009-2010
04/04/2010 01:00,Boston Celtics,Cleveland Cavaliers,117 - 113,,2009-2010
04/04/2010 03:30,Los Angeles Lakers,San Antonio Spurs,81 - 100,,2009-2010
04/04/2010 06:00,Indiana Pacers,Houston Rockets,133 - 102,,2009-2010
04/04/2010 06:00,Orlando Magic,Memphis Grizzlies,107 - 92,,2009-2010
04/04/2010 06:00,Toronto Raptors,Golden State Warriors,112 - 113,,2009-2010
04/04/2010 06:00,Washington Wizards,New Jersey Nets,109 - 99,,2009-2010
04/04/2010 07:00,Oklahoma City Thunder,Minnesota Timberwolves,116 - 108,,2009-2010
04/04/2010 09:30,Los Angeles Clippers,New York Knicks,107 - 113,,2009-2010
06/04/2010 07:00,Charlotte Bobcats,Atlanta Hawks,109 - 100,,2009-2010
06/04/2010 07:00,Cleveland Cavaliers,Toronto Raptors,113 - 101,,2009-2010
06/04/2010 07:00,Philadelphia 76ers,Detroit Pistons,103 - 124,,2009-2010
06/04/2010 07:00,Washington Wizards,Golden State Warriors,112 - 94,,2009-2010
06/04/2010 07:30,New York Knicks,Boston Celtics,104 - 101,,2009-2010
06/04/2010 08:00,Chicago Bulls,Milwaukee Bucks,74 - 79,,2009-2010
06/04/2010 08:00,Memphis Grizzlies,Houston Rockets,103 - 113,,2009-2010
06/04/2010 09:00,Utah Jazz,Oklahoma City Thunder,140 - 139,OT,2009-2010
06/04/2010 10:00,Sacramento Kings,San Antonio Spurs,86 - 95,,2009-2010
07/04/2010 07:00,Indiana Pacers,New York Knicks,113 - 105,,2009-2010
07/04/2010 07:00,Orlando Magic,Washington Wizards,121 - 94,,2009-2010
07/04/2010 07:00,Toronto Raptors,Boston Celtics,104 - 115,,2009-2010
07/04/2010 07:30,Detroit Pistons,Atlanta Hawks,90 - 88,,2009-2010
07/04/2010 07:30,Miami Heat,Philadelphia 76ers,99 - 95,,2009-2010
07/04/2010 08:00,Houston Rockets,Utah Jazz,113 - 96,,2009-2010
07/04/2010 08:00,Milwaukee Bucks,New Jersey Nets,108 - 89,,2009-2010
07/04/2010 08:00,Minnesota Timberwolves,Golden State Warriors,107 - 116,,2009-2010
07/04/2010 08:00,New Orleans Hornets,Charlotte Bobcats,103 - 104,,2009-2010
07/04/2010 08:00,Oklahoma City Thunder,Denver Nuggets,94 - 98,,2009-2010
07/04/2010 08:30,Dallas Mavericks,Memphis Grizzlies,110 - 84,,2009-2010
07/04/2010 10:30,Los Angeles Clippers,Portland Trail Blazers,85 - 93,,2009-2010
07/04/2010 10:30,Phoenix Suns,San Antonio Spurs,112 - 101,,2009-2010
08/04/2010 08:00,Chicago Bulls,Cleveland Cavaliers,109 - 108,,2009-2010
08/04/2010 10:00,Sacramento Kings,Los Angeles Clippers,116 - 94,,2009-2010
08/04/2010 10:30,Denver Nuggets,Los Angeles Lakers,98 - 96,,2009-2010
09/04/2010 07:00,Orlando Magic,New York Knicks,118 - 103,,2009-2010
09/04/2010 07:00,Philadelphia 76ers,Milwaukee Bucks,90 - 95,,2009-2010
09/04/2010 07:30,Atlanta Hawks,Toronto Raptors,107 - 101,,2009-2010
09/04/2010 07:30,Boston Celtics,Washington Wizards,96 - 106,,2009-2010
09/04/2010 07:30,Cleveland Cavaliers,Indiana Pacers,113 - 116,,2009-2010
09/04/2010 07:30,Miami Heat,Detroit Pistons,99 - 106,,2009-2010
09/04/2010 08:00,Minnesota Timberwolves,Los Angeles Lakers,88 - 97,,2009-2010
09/04/2010 08:00,New Jersey Nets,Chicago Bulls,127 - 116,2OT,2009-2010
09/04/2010 08:00,New Orleans Hornets,Utah Jazz,103 - 114,,2009-2010
09/04/2010 08:00,Oklahoma City Thunder,Phoenix Suns,96 - 91,,2009-2010
09/04/2010 08:30,Houston Rockets,Charlotte Bobcats,97 - 90,,2009-2010
09/04/2010 08:30,San Antonio Spurs,Memphis Grizzlies,99 - 107,,2009-2010
09/04/2010 10:00,Portland Trail Blazers,Dallas Mavericks,77 - 83,,2009-2010
10/04/2010 07:00,Charlotte Bobcats,Detroit Pistons,99 - 95,,2009-2010
10/04/2010 07:00,Indiana Pacers,New Jersey Nets,115 - 102,,2009-2010
10/04/2010 07:00,Washington Wizards,Atlanta Hawks,95 - 105,,2009-2010
10/04/2010 08:00,Memphis Grizzlies,Philadelphia 76ers,101 - 120,,2009-2010
10/04/2010 08:30,Milwaukee Bucks,Boston Celtics,90 - 105,,2009-2010
10/04/2010 09:00,Denver Nuggets,San Antonio Spurs,85 - 104,,2009-2010
10/04/2010 10:00,Sacramento Kings,Dallas Mavericks,108 - 126,,2009-2010
10/04/2010 10:30,Los Angeles Clippers,Golden State Warriors,107 - 104,,2009-2010
11/04/2010 01:00,Cleveland Cavaliers,Orlando Magic,92 - 98,,2009-2010
11/04/2010 03:30,Los Angeles Lakers,Portland Trail Blazers,88 - 91,,2009-2010
11/04/2010 06:00,New York Knicks,Miami Heat,98 - 111,,2009-2010
11/04/2010 06:00,Toronto Raptors,Chicago Bulls,88 - 104,,2009-2010
11/04/2010 07:00,New Orleans Hornets,Minnesota Timberwolves,114 - 86,,2009-2010
11/04/2010 09:00,Golden State Warriors,Oklahoma City Thunder,120 - 117,,2009-2010
11/04/2010 09:00,Phoenix Suns,Houston Rockets,116 - 106,,2009-2010
12/04/2010 07:00,Indiana Pacers,Orlando Magic,98 - 118,,2009-2010
12/04/2010 07:00,Philadelphia 76ers,Miami Heat,105 - 107,,2009-2010
12/04/2010 07:30,Detroit Pistons,Toronto Raptors,97 - 111,,2009-2010
12/04/2010 07:30,New Jersey Nets,Charlotte Bobcats,95 - 105,,2009-2010
12/04/2010 07:30,New York Knicks,Washington Wizards,114 - 103,,2009-2010
12/04/2010 08:00,Milwaukee Bucks,Atlanta Hawks,96 - 104,,2009-2010
12/04/2010 08:30,San Antonio Spurs,Minnesota Timberwolves,133 - 111,,2009-2010
12/04/2010 09:00,Denver Nuggets,Memphis Grizzlies,123 - 101,,2009-2010
12/04/2010 10:00,Portland Trail Blazers,Oklahoma City Thunder,103 - 95,,2009-2010
12/04/2010 10:00,Sacramento Kings,Houston Rockets,107 - 117,,2009-2010
12/04/2010 10:30,Los Angeles Clippers,Dallas Mavericks,94 - 117,,2009-2010
13/04/2010 08:00,Chicago Bulls,Boston Celtics,101 - 93,,2009-2010
13/04/2010 10:30,Golden State Warriors,Utah Jazz,94 - 103,,2009-2010
13/04/2010 10:30,Los Angeles Lakers,Sacramento Kings,106 - 100,,2009-2010
13/04/2010 10:30,Phoenix Suns,Denver Nuggets,123 - 101,,2009-2010
14/04/2010 08:00,Atlanta Hawks,Cleveland Cavaliers,99 - 83,,2009-2010
14/04/2010 08:00,Boston Celtics,Milwaukee Bucks,95 - 106,,2009-2010
14/04/2010 08:00,Charlotte Bobcats,Chicago Bulls,89 - 98,,2009-2010
14/04/2010 08:00,Dallas Mavericks,San Antonio Spurs,96 - 89,,2009-2010
14/04/2010 08:00,Houston Rockets,New Orleans Hornets,115 - 123,,2009-2010
14/04/2010 08:00,Miami Heat,New Jersey Nets,94 - 86,2OT,2009-2010
14/04/2010 08:00,Minnesota Timberwolves,Detroit Pistons,98 - 103,,2009-2010
14/04/2010 08:00,Oklahoma City Thunder,Memphis Grizzlies,114 - 105,,2009-2010
14/04/2010 08:00,Orlando Magic,Philadelphia 76ers,125 - 111,,2009-2010
14/04/2010 08:00,Toronto Raptors,New York Knicks,131 - 113,,2009-2010
14/04/2010 08:00,Washington Wizards,Indiana Pacers,98 - 97,,2009-2010
14/04/2010 10:30,Los Angeles Clippers,Los Angeles Lakers,107 - 91,,2009-2010
14/04/2010 10:30,Portland Trail Blazers,Golden State Warriors,116 - 122,,2009-2010
14/04/2010 10:30,Utah Jazz,Phoenix Suns,86 - 100,,2009-2010
