Date,Home Team,Away Team,Result,Overtime,Season
22/01/2011 08:00,New Orleans Hornets,San Antonio Spurs,96 - 72,,2010-2011
22/01/2011 08:00,Oklahoma City Thunder,New York Knicks,101 - 98,,2010-2011
22/01/2011 08:30,Houston Rockets,Orlando Magic,104 - 118,,2010-2011
22/01/2011 08:30,Milwaukee Bucks,Memphis Grizzlies,81 - 94,,2010-2011
22/01/2011 10:00,Portland Trail Blazers,Indiana Pacers,97 - 92,,2010-2011
22/01/2011 10:30,Los Angeles Clippers,Golden State Warriors,113 - 109,,2010-2011
23/01/2011 08:00,Denver Nuggets,Indiana Pacers,121 - 107,,2010-2011
24/01/2011 07:00,New Jersey Nets,Cleveland Cavaliers,103 - 101,,2010-2011
24/01/2011 07:00,Orlando Magic,Detroit Pistons,96 - 103,,2010-2011
24/01/2011 07:00,Philadelphia 76ers,Phoenix Suns,105 - 95,,2010-2011
24/01/2011 07:00,Toronto Raptors,Memphis Grizzlies,98 - 100,,2010-2011
24/01/2011 07:30,New York Knicks,Washington Wizards,115 - 106,,2010-2011
24/01/2011 08:00,Chicago Bulls,Milwaukee Bucks,92 - 83,,2010-2011
24/01/2011 08:00,Minnesota Timberwolves,Houston Rockets,125 - 129,,2010-2011
24/01/2011 08:00,New Orleans Hornets,Oklahoma City Thunder,91 - 89,,2010-2011
24/01/2011 10:00,Portland Trail Blazers,Sacramento Kings,81 - 96,,2010-2011
24/01/2011 10:30,Golden State Warriors,San Antonio Spurs,102 - 113,,2010-2011
25/01/2011 07:00,Washington Wizards,Denver Nuggets,109 - 120,,2010-2011
25/01/2011 07:30,Boston Celtics,Cleveland Cavaliers,112 - 95,,2010-2011
25/01/2011 08:30,Dallas Mavericks,Los Angeles Clippers,112 - 105,,2010-2011
25/01/2011 10:00,Sacramento Kings,Charlotte Bobcats,89 - 94,,2010-2011
25/01/2011 10:30,Los Angeles Lakers,Utah Jazz,120 - 91,,2010-2011
26/01/2011 07:00,Indiana Pacers,Orlando Magic,96 - 111,,2010-2011
26/01/2011 07:00,New Jersey Nets,Memphis Grizzlies,93 - 88,,2010-2011
26/01/2011 07:00,Toronto Raptors,Philadelphia 76ers,94 - 107,,2010-2011
26/01/2011 07:30,Detroit Pistons,Denver Nuggets,100 - 109,,2010-2011
26/01/2011 08:00,Milwaukee Bucks,Atlanta Hawks,98 - 90,,2010-2011
26/01/2011 08:00,Minnesota Timberwolves,Oklahoma City Thunder,117 - 118,OT,2010-2011
26/01/2011 08:30,Houston Rockets,Los Angeles Clippers,96 - 83,,2010-2011
26/01/2011 09:00,Phoenix Suns,Charlotte Bobcats,107 - 114,,2010-2011
26/01/2011 09:30,Utah Jazz,San Antonio Spurs,105 - 112,,2010-2011
26/01/2011 10:30,Golden State Warriors,New Orleans Hornets,103 - 112,,2010-2011
27/01/2011 08:00,New York Knicks,Miami Heat,93 - 88,,2010-2011
27/01/2011 08:30,Dallas Mavericks,Houston Rockets,111 - 106,,2010-2011
27/01/2011 10:30,Portland Trail Blazers,Boston Celtics,78 - 88,,2010-2011
28/01/2011 07:00,Indiana Pacers,New Jersey Nets,124 - 92,,2010-2011
28/01/2011 07:00,Philadelphia 76ers,Memphis Grizzlies,94 - 99,,2010-2011
28/01/2011 07:00,Toronto Raptors,Milwaukee Bucks,110 - 116,OT,2010-2011
28/01/2011 07:30,Atlanta Hawks,New York Knicks,111 - 102,,2010-2011
28/01/2011 07:30,Cleveland Cavaliers,Denver Nuggets,103 - 117,,2010-2011
28/01/2011 07:30,Miami Heat,Detroit Pistons,88 - 87,,2010-2011
28/01/2011 08:00,Chicago Bulls,Orlando Magic,99 - 90,,2010-2011
28/01/2011 08:00,Oklahoma City Thunder,Washington Wizards,124 - 117,2OT,2010-2011
28/01/2011 09:00,Utah Jazz,Minnesota Timberwolves,108 - 100,,2010-2011
28/01/2011 10:30,Golden State Warriors,Charlotte Bobcats,113 - 121,OT,2010-2011
28/01/2011 10:30,Los Angeles Lakers,Sacramento Kings,95 - 100,,2010-2011
28/01/2011 10:30,Phoenix Suns,Boston Celtics,88 - 71,,2010-2011
29/01/2011 08:00,Chicago Bulls,Indiana Pacers,110 - 89,,2010-2011
29/01/2011 08:00,Memphis Grizzlies,Washington Wizards,107 - 93,,2010-2011
29/01/2011 08:00,Minnesota Timberwolves,Toronto Raptors,103 - 87,,2010-2011
29/01/2011 08:30,Dallas Mavericks,Atlanta Hawks,102 - 91,,2010-2011
29/01/2011 08:30,Milwaukee Bucks,New Jersey Nets,91 - 81,,2010-2011
29/01/2011 08:30,San Antonio Spurs,Houston Rockets,108 - 95,,2010-2011
29/01/2011 10:00,Sacramento Kings,New Orleans Hornets,102 - 96,,2010-2011
29/01/2011 10:30,Los Angeles Clippers,Charlotte Bobcats,103 - 88,,2010-2011
30/01/2011 01:00,Oklahoma City Thunder,Miami Heat,103 - 108,,2010-2011
30/01/2011 03:30,Los Angeles Lakers,Boston Celtics,96 - 109,,2010-2011
30/01/2011 06:00,Orlando Magic,Cleveland Cavaliers,103 - 87,,2010-2011
30/01/2011 06:00,Philadelphia 76ers,Denver Nuggets,110 - 99,,2010-2011
30/01/2011 07:30,New York Knicks,Detroit Pistons,124 - 106,,2010-2011
30/01/2011 08:00,Phoenix Suns,New Orleans Hornets,104 - 102,,2010-2011
30/01/2011 10:00,Golden State Warriors,Utah Jazz,96 - 81,,2010-2011
31/01/2011 07:00,Indiana Pacers,Toronto Raptors,104 - 93,,2010-2011
31/01/2011 07:00,New Jersey Nets,Denver Nuggets,115 - 99,,2010-2011
31/01/2011 07:30,Miami Heat,Cleveland Cavaliers,117 - 90,,2010-2011
31/01/2011 08:00,Memphis Grizzlies,Orlando Magic,100 - 97,,2010-2011
31/01/2011 08:30,Dallas Mavericks,Washington Wizards,102 - 92,,2010-2011
31/01/2011 09:00,Utah Jazz,Charlotte Bobcats,83 - 78,,2010-2011
31/01/2011 10:30,Los Angeles Clippers,Milwaukee Bucks,105 - 98,,2010-2011
01/02/2011 08:00,New Orleans Hornets,Washington Wizards,97 - 89,,2010-2011
01/02/2011 10:00,Portland Trail Blazers,San Antonio Spurs,99 - 86,,2010-2011
01/02/2011 10:00,Sacramento Kings,Boston Celtics,90 - 95,,2010-2011
01/02/2011 10:30,Los Angeles Lakers,Houston Rockets,114 - 106,OT,2010-2011
02/02/2011 07:00,Atlanta Hawks,Toronto Raptors,100 - 87,,2010-2011
02/02/2011 07:00,Cleveland Cavaliers,Indiana Pacers,112 - 117,,2010-2011
02/02/2011 07:00,New Jersey Nets,Philadelphia 76ers,92 - 106,,2010-2011
02/02/2011 07:30,Detroit Pistons,Charlotte Bobcats,87 - 97,,2010-2011
02/02/2011 07:30,New York Knicks,Dallas Mavericks,97 - 113,,2010-2011
02/02/2011 08:00,Minnesota Timberwolves,Memphis Grizzlies,84 - 102,,2010-2011
02/02/2011 08:00,Oklahoma City Thunder,New Orleans Hornets,104 - 93,,2010-2011
02/02/2011 09:00,Denver Nuggets,Portland Trail Blazers,109 - 90,,2010-2011
02/02/2011 09:00,Phoenix Suns,Milwaukee Bucks,92 - 77,,2010-2011
02/02/2011 09:00,Utah Jazz,Houston Rockets,96 - 97,,2010-2011
02/02/2011 10:30,Los Angeles Clippers,Chicago Bulls,88 - 106,,2010-2011
03/02/2011 08:00,Orlando Magic,Miami Heat,100 - 104,,2010-2011
03/02/2011 10:30,Golden State Warriors,Milwaukee Bucks,100 - 94,,2010-2011
03/02/2011 10:30,Los Angeles Lakers,San Antonio Spurs,88 - 89,,2010-2011
04/02/2011 07:00,Charlotte Bobcats,Miami Heat,97 - 109,,2010-2011
04/02/2011 07:00,Indiana Pacers,Portland Trail Blazers,100 - 87,,2010-2011
04/02/2011 07:00,Philadelphia 76ers,New York Knicks,100 - 98,,2010-2011
04/02/2011 07:00,Toronto Raptors,Minnesota Timberwolves,111 - 100,,2010-2011
04/02/2011 07:00,Washington Wizards,Orlando Magic,92 - 110,,2010-2011
04/02/2011 07:30,Atlanta Hawks,Los Angeles Clippers,101 - 100,,2010-2011
04/02/2011 07:30,Detroit Pistons,New Jersey Nets,92 - 82,,2010-2011
04/02/2011 08:00,Boston Celtics,Dallas Mavericks,97 - 101,,2010-2011
04/02/2011 08:00,Memphis Grizzlies,Cleveland Cavaliers,112 - 105,,2010-2011
04/02/2011 09:00,Phoenix Suns,Oklahoma City Thunder,107 - 111,,2010-2011
04/02/2011 10:00,Sacramento Kings,San Antonio Spurs,100 - 113,,2010-2011
04/02/2011 10:30,Denver Nuggets,Utah Jazz,106 - 113,,2010-2011
05/02/2011 07:00,Charlotte Bobcats,Dallas Mavericks,92 - 101,,2010-2011
05/02/2011 07:00,Washington Wizards,Atlanta Hawks,92 - 99,,2010-2011
05/02/2011 07:30,Cleveland Cavaliers,Portland Trail Blazers,105 - 111,,2010-2011
05/02/2011 08:00,New Orleans Hornets,Los Angeles Lakers,95 - 101,,2010-2011
05/02/2011 08:30,Houston Rockets,Memphis Grizzlies,95 - 93,OT,2010-2011
05/02/2011 08:30,Milwaukee Bucks,Detroit Pistons,78 - 89,,2010-2011
05/02/2011 08:30,Minnesota Timberwolves,Denver Nuggets,100 - 113,,2010-2011
05/02/2011 09:00,Utah Jazz,Oklahoma City Thunder,105 - 121,,2010-2011
05/02/2011 10:30,Golden State Warriors,Chicago Bulls,101 - 90,,2010-2011
06/02/2011 12:00,Miami Heat,Los Angeles Clippers,97 - 79,,2010-2011
06/02/2011 12:00,New Jersey Nets,Indiana Pacers,86 - 105,,2010-2011
06/02/2011 12:00,New York Knicks,Philadelphia 76ers,117 - 103,,2010-2011
06/02/2011 02:30,Boston Celtics,Orlando Magic,91 - 80,,2010-2011
07/02/2011 07:00,Charlotte Bobcats,Boston Celtics,94 - 89,,2010-2011
07/02/2011 08:00,Memphis Grizzlies,Los Angeles Lakers,84 - 93,,2010-2011
07/02/2011 08:00,New Orleans Hornets,Minnesota Timberwolves,92 - 104,,2010-2011
07/02/2011 08:30,Dallas Mavericks,Cleveland Cavaliers,99 - 96,,2010-2011
07/02/2011 09:00,Denver Nuggets,Houston Rockets,103 - 108,,2010-2011
07/02/2011 10:00,Portland Trail Blazers,Chicago Bulls,109 - 103,,2010-2011
07/02/2011 10:00,Sacramento Kings,Utah Jazz,104 - 107,,2010-2011
07/02/2011 10:30,Golden State Warriors,Phoenix Suns,92 - 104,,2010-2011
08/02/2011 07:00,Atlanta Hawks,Philadelphia 76ers,83 - 117,,2010-2011
08/02/2011 07:00,Orlando Magic,Los Angeles Clippers,101 - 85,,2010-2011
08/02/2011 07:30,Detroit Pistons,San Antonio Spurs,89 - 100,,2010-2011
08/02/2011 07:30,Miami Heat,Indiana Pacers,117 - 112,,2010-2011
08/02/2011 08:00,Milwaukee Bucks,Toronto Raptors,92 - 74,,2010-2011
08/02/2011 08:00,Oklahoma City Thunder,Memphis Grizzlies,101 - 105,OT,2010-2011
08/02/2011 08:30,Houston Rockets,Minnesota Timberwolves,108 - 112,,2010-2011
09/02/2011 07:00,Cleveland Cavaliers,Detroit Pistons,94 - 103,,2010-2011
09/02/2011 07:00,Indiana Pacers,Charlotte Bobcats,104 - 103,,2010-2011
09/02/2011 07:00,New Jersey Nets,New Orleans Hornets,103 - 101,OT,2010-2011
09/02/2011 07:00,Philadelphia 76ers,Orlando Magic,95 - 99,,2010-2011
09/02/2011 07:00,Toronto Raptors,San Antonio Spurs,100 - 111,,2010-2011
09/02/2011 07:00,Washington Wizards,Milwaukee Bucks,100 - 85,,2010-2011
09/02/2011 07:30,New York Knicks,Los Angeles Clippers,108 - 116,,2010-2011
09/02/2011 09:00,Utah Jazz,Chicago Bulls,86 - 91,,2010-2011
09/02/2011 10:00,Sacramento Kings,Dallas Mavericks,100 - 102,,2010-2011
09/02/2011 10:30,Golden State Warriors,Denver Nuggets,116 - 114,,2010-2011
10/02/2011 08:00,Boston Celtics,Los Angeles Lakers,86 - 92,,2010-2011
10/02/2011 09:00,Phoenix Suns,Golden State Warriors,112 - 88,,2010-2011
10/02/2011 10:30,Denver Nuggets,Dallas Mavericks,121 - 120,,2010-2011
11/02/2011 07:00,Charlotte Bobcats,New Jersey Nets,89 - 94,,2010-2011
11/02/2011 07:00,Indiana Pacers,Minnesota Timberwolves,116 - 105,,2010-2011
11/02/2011 07:00,Orlando Magic,New Orleans Hornets,93 - 99,,2010-2011
11/02/2011 07:00,Philadelphia 76ers,San Antonio Spurs,77 - 71,,2010-2011
11/02/2011 07:00,Toronto Raptors,Portland Trail Blazers,96 - 102,,2010-2011
11/02/2011 07:30,Cleveland Cavaliers,Los Angeles Clippers,126 - 119,OT,2010-2011
11/02/2011 07:30,Detroit Pistons,Miami Heat,92 - 106,,2010-2011
11/02/2011 08:00,Memphis Grizzlies,Milwaukee Bucks,89 - 86,,2010-2011
11/02/2011 08:00,New York Knicks,Los Angeles Lakers,96 - 113,,2010-2011
11/02/2011 10:30,Utah Jazz,Phoenix Suns,83 - 95,,2010-2011
12/02/2011 07:00,Atlanta Hawks,Charlotte Bobcats,86 - 88,,2010-2011
12/02/2011 07:00,New Jersey Nets,New York Knicks,95 - 105,,2010-2011
12/02/2011 08:00,Minnesota Timberwolves,Philadelphia 76ers,87 - 107,,2010-2011
12/02/2011 08:00,New Orleans Hornets,Chicago Bulls,88 - 97,,2010-2011
12/02/2011 08:00,Washington Wizards,San Antonio Spurs,94 - 118,,2010-2011
12/02/2011 08:30,Houston Rockets,Dallas Mavericks,102 - 106,,2010-2011
12/02/2011 08:30,Milwaukee Bucks,Indiana Pacers,97 - 103,,2010-2011
12/02/2011 10:00,Sacramento Kings,Oklahoma City Thunder,97 - 99,,2010-2011
13/02/2011 01:00,Boston Celtics,Miami Heat,85 - 82,,2010-2011
13/02/2011 03:30,Orlando Magic,Los Angeles Lakers,89 - 75,,2010-2011
13/02/2011 06:00,Cleveland Cavaliers,Washington Wizards,100 - 115,,2010-2011
13/02/2011 06:00,Detroit Pistons,Portland Trail Blazers,100 - 105,,2010-2011
13/02/2011 06:00,Memphis Grizzlies,Denver Nuggets,116 - 108,,2010-2011
13/02/2011 06:00,Toronto Raptors,Los Angeles Clippers,98 - 93,,2010-2011
13/02/2011 08:00,Golden State Warriors,Oklahoma City Thunder,100 - 94,,2010-2011
13/02/2011 08:00,Phoenix Suns,Sacramento Kings,108 - 113,,2010-2011
14/02/2011 07:00,Charlotte Bobcats,Los Angeles Lakers,109 - 89,,2010-2011
14/02/2011 07:00,New Jersey Nets,San Antonio Spurs,85 - 102,,2010-2011
14/02/2011 07:30,Detroit Pistons,Atlanta Hawks,79 - 94,,2010-2011
14/02/2011 08:00,Milwaukee Bucks,Los Angeles Clippers,102 - 78,,2010-2011
14/02/2011 08:00,Minnesota Timberwolves,Portland Trail Blazers,81 - 95,,2010-2011
14/02/2011 08:30,Houston Rockets,Denver Nuggets,121 - 102,,2010-2011
15/02/2011 07:00,Indiana Pacers,Miami Heat,103 - 110,,2010-2011
15/02/2011 08:00,Chicago Bulls,Charlotte Bobcats,106 - 94,,2010-2011
15/02/2011 08:00,Memphis Grizzlies,Philadelphia 76ers,102 - 91,,2010-2011
15/02/2011 08:00,Oklahoma City Thunder,Sacramento Kings,126 - 96,,2010-2011
15/02/2011 09:00,Phoenix Suns,Utah Jazz,102 - 101,,2010-2011
15/02/2011 10:30,Golden State Warriors,New Orleans Hornets,102 - 89,,2010-2011
16/02/2011 07:00,Orlando Magic,Washington Wizards,101 - 76,,2010-2011
16/02/2011 07:00,Toronto Raptors,Miami Heat,95 - 103,,2010-2011
16/02/2011 07:30,Boston Celtics,New Jersey Nets,94 - 80,,2010-2011
16/02/2011 07:30,Cleveland Cavaliers,Los Angeles Lakers,104 - 99,,2010-2011
16/02/2011 07:30,Detroit Pistons,Indiana Pacers,115 - 109,OT,2010-2011
16/02/2011 07:30,New York Knicks,Atlanta Hawks,102 - 90,,2010-2011
16/02/2011 08:00,Minnesota Timberwolves,Los Angeles Clippers,90 - 98,,2010-2011
16/02/2011 08:30,Dallas Mavericks,Sacramento Kings,116 - 100,,2010-2011
16/02/2011 08:30,Houston Rockets,Philadelphia 76ers,105 - 114,,2010-2011
16/02/2011 09:00,Milwaukee Bucks,Denver Nuggets,87 - 94,,2010-2011
16/02/2011 09:00,Utah Jazz,Golden State Warriors,100 - 107,,2010-2011
16/02/2011 10:00,Portland Trail Blazers,New Orleans Hornets,103 - 96,,2010-2011
17/02/2011 08:00,Chicago Bulls,San Antonio Spurs,109 - 99,,2010-2011
17/02/2011 10:30,Phoenix Suns,Dallas Mavericks,106 - 112,,2010-2011
22/02/2011 07:00,Charlotte Bobcats,Toronto Raptors,114 - 101,,2010-2011
22/02/2011 07:00,Washington Wizards,Indiana Pacers,96 - 113,,2010-2011
22/02/2011 07:30,Detroit Pistons,Houston Rockets,100 - 108,,2010-2011
22/02/2011 07:30,Miami Heat,Sacramento Kings,117 - 97,,2010-2011
22/02/2011 08:00,Milwaukee Bucks,Minnesota Timberwolves,94 - 88,,2010-2011
22/02/2011 08:00,Oklahoma City Thunder,Los Angeles Clippers,111 - 88,,2010-2011
22/02/2011 09:00,Denver Nuggets,Memphis Grizzlies,120 - 107,,2010-2011
22/02/2011 10:30,Golden State Warriors,Boston Celtics,93 - 115,,2010-2011
22/02/2011 10:30,Los Angeles Lakers,Atlanta Hawks,104 - 80,,2010-2011
23/02/2011 07:00,Cleveland Cavaliers,Houston Rockets,119 - 124,,2010-2011
23/02/2011 07:00,Indiana Pacers,Detroit Pistons,102 - 101,,2010-2011
23/02/2011 07:00,Orlando Magic,Sacramento Kings,105 - 111,,2010-2011
23/02/2011 07:00,Philadelphia 76ers,Washington Wizards,117 - 94,,2010-2011
23/02/2011 07:00,San Antonio Spurs,Oklahoma City Thunder,109 - 105,,2010-2011
23/02/2011 07:00,Toronto Raptors,Chicago Bulls,118 - 113,,2010-2011
23/02/2011 07:30,New York Knicks,Milwaukee Bucks,114 - 108,,2010-2011
23/02/2011 08:00,Minnesota Timberwolves,Memphis Grizzlies,95 - 104,,2010-2011
23/02/2011 08:30,Dallas Mavericks,Utah Jazz,118 - 99,,2010-2011
23/02/2011 09:00,Phoenix Suns,Atlanta Hawks,105 - 97,,2010-2011
23/02/2011 09:30,New Orleans Hornets,Los Angeles Clippers,98 - 87,,2010-2011
23/02/2011 10:30,Portland Trail Blazers,Los Angeles Lakers,101 - 106,OT,2010-2011
24/02/2011 08:00,Chicago Bulls,Miami Heat,93 - 89,,2010-2011
24/02/2011 10:30,Denver Nuggets,Boston Celtics,89 - 75,,2010-2011
25/02/2011 07:00,Charlotte Bobcats,Sacramento Kings,110 - 98,,2010-2011
25/02/2011 07:00,Indiana Pacers,Utah Jazz,84 - 95,,2010-2011
25/02/2011 07:00,Philadelphia 76ers,Detroit Pistons,110 - 94,,2010-2011
25/02/2011 07:00,Toronto Raptors,Phoenix Suns,92 - 110,,2010-2011
25/02/2011 07:30,Cleveland Cavaliers,New York Knicks,115 - 109,,2010-2011
25/02/2011 07:30,Miami Heat,Washington Wizards,121 - 113,,2010-2011
25/02/2011 08:00,Minnesota Timberwolves,New Orleans Hornets,81 - 95,,2010-2011
25/02/2011 08:00,Orlando Magic,Oklahoma City Thunder,111 - 88,,2010-2011
25/02/2011 08:30,San Antonio Spurs,New Jersey Nets,106 - 96,,2010-2011
25/02/2011 10:30,Golden State Warriors,Atlanta Hawks,79 - 95,,2010-2011
25/02/2011 10:30,Los Angeles Lakers,Los Angeles Clippers,108 - 95,,2010-2011
25/02/2011 10:30,Portland Trail Blazers,Denver Nuggets,107 - 106,OT,2010-2011
26/02/2011 07:30,Detroit Pistons,Utah Jazz,120 - 116,,2010-2011
26/02/2011 08:00,Memphis Grizzlies,Sacramento Kings,120 - 92,,2010-2011
26/02/2011 08:00,Washington Wizards,Dallas Mavericks,99 - 105,,2010-2011
26/02/2011 08:30,Houston Rockets,New Jersey Nets,123 - 108,,2010-2011
26/02/2011 08:30,Milwaukee Bucks,Chicago Bulls,75 - 83,,2010-2011
26/02/2011 10:30,Los Angeles Clippers,Boston Celtics,92 - 99,,2010-2011
27/02/2011 12:00,Indiana Pacers,Phoenix Suns,108 - 110,OT,2010-2011
27/02/2011 02:30,Oklahoma City Thunder,Los Angeles Lakers,87 - 90,,2010-2011
27/02/2011 05:00,Cleveland Cavaliers,Philadelphia 76ers,91 - 95,,2010-2011
27/02/2011 05:00,Minnesota Timberwolves,Golden State Warriors,126 - 123,,2010-2011
27/02/2011 06:00,Orlando Magic,Charlotte Bobcats,100 - 86,,2010-2011
27/02/2011 06:00,Toronto Raptors,Dallas Mavericks,96 - 114,,2010-2011
27/02/2011 07:00,New Orleans Hornets,Houston Rockets,89 - 91,,2010-2011
27/02/2011 07:00,San Antonio Spurs,Memphis Grizzlies,95 - 88,,2010-2011
27/02/2011 08:00,Miami Heat,New York Knicks,86 - 91,,2010-2011
27/02/2011 10:30,Portland Trail Blazers,Atlanta Hawks,83 - 90,,2010-2011
28/02/2011 07:00,New Jersey Nets,Phoenix Suns,103 - 104,OT,2010-2011
28/02/2011 07:00,Washington Wizards,Chicago Bulls,77 - 105,,2010-2011
28/02/2011 09:00,Denver Nuggets,Atlanta Hawks,100 - 90,,2010-2011
28/02/2011 09:00,Utah Jazz,Boston Celtics,102 - 107,,2010-2011
28/02/2011 10:00,Sacramento Kings,Los Angeles Clippers,105 - 99,,2010-2011
01/03/2011 07:00,Indiana Pacers,Golden State Warriors,109 - 100,,2010-2011
01/03/2011 07:00,Orlando Magic,New York Knicks,116 - 110,,2010-2011
01/03/2011 07:00,Philadelphia 76ers,Dallas Mavericks,93 - 101,,2010-2011
01/03/2011 07:00,Toronto Raptors,New Orleans Hornets,96 - 90,,2010-2011
01/03/2011 08:00,Memphis Grizzlies,San Antonio Spurs,109 - 93,,2010-2011
01/03/2011 08:00,Milwaukee Bucks,Detroit Pistons,92 - 90,,2010-2011
01/03/2011 08:00,Minnesota Timberwolves,Los Angeles Lakers,79 - 90,,2010-2011
01/03/2011 10:00,Portland Trail Blazers,Houston Rockets,87 - 103,,2010-2011
02/03/2011 07:00,Atlanta Hawks,Chicago Bulls,83 - 80,,2010-2011
02/03/2011 07:00,Cleveland Cavaliers,San Antonio Spurs,99 - 109,,2010-2011
02/03/2011 07:00,Washington Wizards,Golden State Warriors,102 - 106,,2010-2011
02/03/2011 07:30,Boston Celtics,Phoenix Suns,115 - 103,,2010-2011
02/03/2011 07:30,Detroit Pistons,Minnesota Timberwolves,105 - 116,,2010-2011
02/03/2011 07:30,New York Knicks,New Orleans Hornets,107 - 88,,2010-2011
02/03/2011 08:00,Oklahoma City Thunder,Indiana Pacers,113 - 89,,2010-2011
02/03/2011 09:00,Denver Nuggets,Charlotte Bobcats,120 - 80,,2010-2011
02/03/2011 10:00,Sacramento Kings,Portland Trail Blazers,102 - 107,,2010-2011
02/03/2011 10:30,Los Angeles Clippers,Houston Rockets,106 - 103,,2010-2011
03/03/2011 08:00,Miami Heat,Orlando Magic,96 - 99,,2010-2011
03/03/2011 10:30,Utah Jazz,Denver Nuggets,101 - 103,,2010-2011
04/03/2011 03:00,New Jersey Nets,Toronto Raptors,116 - 103,,2010-2011
04/03/2011 07:00,Orlando Magic,Chicago Bulls,81 - 89,,2010-2011
04/03/2011 07:00,Philadelphia 76ers,Minnesota Timberwolves,111 - 100,,2010-2011
04/03/2011 07:30,Atlanta Hawks,Oklahoma City Thunder,104 - 111,,2010-2011
04/03/2011 07:30,Boston Celtics,Golden State Warriors,107 - 103,,2010-2011
04/03/2011 07:30,New York Knicks,Cleveland Cavaliers,115 - 119,,2010-2011
04/03/2011 08:00,Memphis Grizzlies,New Orleans Hornets,91 - 98,,2010-2011
04/03/2011 08:30,Dallas Mavericks,Indiana Pacers,116 - 108,,2010-2011
04/03/2011 08:30,Milwaukee Bucks,Phoenix Suns,88 - 102,,2010-2011
04/03/2011 09:30,San Antonio Spurs,Miami Heat,125 - 95,,2010-2011
04/03/2011 10:30,Los Angeles Lakers,Charlotte Bobcats,92 - 84,,2010-2011
05/03/2011 03:00,New Jersey Nets,Toronto Raptors,137 - 136,3OT,2010-2011
05/03/2011 07:00,Washington Wizards,Minnesota Timberwolves,103 - 96,,2010-2011
05/03/2011 08:30,Houston Rockets,Indiana Pacers,112 - 95,,2010-2011
05/03/2011 09:00,Utah Jazz,Sacramento Kings,109 - 102,OT,2010-2011
05/03/2011 10:00,Portland Trail Blazers,Charlotte Bobcats,93 - 69,,2010-2011
05/03/2011 10:30,Los Angeles Clippers,Denver Nuggets,100 - 94,,2010-2011
06/03/2011 01:00,Miami Heat,Chicago Bulls,86 - 87,,2010-2011
06/03/2011 03:30,San Antonio Spurs,Los Angeles Lakers,83 - 99,,2010-2011
06/03/2011 06:00,Detroit Pistons,Washington Wizards,113 - 102,,2010-2011
06/03/2011 06:00,Philadelphia 76ers,Golden State Warriors,125 - 117,OT,2010-2011
06/03/2011 06:30,Atlanta Hawks,New York Knicks,79 - 92,,2010-2011
06/03/2011 06:30,Cleveland Cavaliers,New Orleans Hornets,81 - 96,,2010-2011
06/03/2011 07:00,Oklahoma City Thunder,Phoenix Suns,122 - 118,OT,2010-2011
06/03/2011 07:30,Dallas Mavericks,Memphis Grizzlies,103 - 104,,2010-2011
06/03/2011 09:00,Milwaukee Bucks,Boston Celtics,83 - 89,,2010-2011
07/03/2011 07:00,Charlotte Bobcats,Los Angeles Clippers,87 - 92,,2010-2011
07/03/2011 07:00,Orlando Magic,Portland Trail Blazers,85 - 89,,2010-2011
07/03/2011 07:30,New York Knicks,Utah Jazz,131 - 109,,2010-2011
07/03/2011 08:00,Chicago Bulls,New Orleans Hornets,85 - 77,,2010-2011
07/03/2011 08:00,Memphis Grizzlies,Oklahoma City Thunder,107 - 101,,2010-2011
07/03/2011 08:00,Minnesota Timberwolves,Dallas Mavericks,105 - 108,,2010-2011
07/03/2011 10:00,Sacramento Kings,Houston Rockets,101 - 123,,2010-2011
08/03/2011 07:00,Atlanta Hawks,Los Angeles Lakers,87 - 101,,2010-2011
08/03/2011 07:00,Cleveland Cavaliers,Golden State Warriors,85 - 95,,2010-2011
08/03/2011 07:00,Indiana Pacers,Philadelphia 76ers,100 - 110,,2010-2011
08/03/2011 07:00,Washington Wizards,Milwaukee Bucks,76 - 95,,2010-2011
08/03/2011 07:30,Miami Heat,Portland Trail Blazers,96 - 105,,2010-2011
08/03/2011 09:00,Phoenix Suns,Houston Rockets,113 - 110,,2010-2011
09/03/2011 07:00,Charlotte Bobcats,Chicago Bulls,84 - 101,,2010-2011
09/03/2011 07:00,New Jersey Nets,Golden State Warriors,94 - 90,,2010-2011
09/03/2011 07:00,Philadelphia 76ers,Oklahoma City Thunder,105 - 110,OT,2010-2011
09/03/2011 07:00,Toronto Raptors,Utah Jazz,94 - 96,,2010-2011
09/03/2011 07:30,Boston Celtics,Los Angeles Clippers,103 - 108,,2010-2011
09/03/2011 08:00,Memphis Grizzlies,New York Knicks,108 - 110,,2010-2011
09/03/2011 08:00,Milwaukee Bucks,Cleveland Cavaliers,110 - 90,,2010-2011
09/03/2011 08:00,Minnesota Timberwolves,Indiana Pacers,101 - 75,,2010-2011
09/03/2011 08:00,New Orleans Hornets,Dallas Mavericks,93 - 92,,2010-2011
09/03/2011 08:30,San Antonio Spurs,Detroit Pistons,111 - 104,,2010-2011
09/03/2011 10:00,Sacramento Kings,Orlando Magic,102 - 106,,2010-2011
10/03/2011 07:00,Miami Heat,Los Angeles Lakers,94 - 88,,2010-2011
10/03/2011 09:30,Dallas Mavericks,New York Knicks,127 - 109,,2010-2011
10/03/2011 10:30,Phoenix Suns,Denver Nuggets,97 - 116,,2010-2011
11/03/2011 07:00,Charlotte Bobcats,Portland Trail Blazers,97 - 92,,2010-2011
