,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020
0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
2,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
3,0.25,0.75,0.75,0.5,1.0,0.5,0.75,1.0,0.75,0.5,0.75,0.75,0.75,0.75
4,0.4,0.8,0.6,0.6,0.8,0.4,0.6,1.0,0.8,0.6,0.6,0.8,0.8,0.8
5,0.5,0.8333333333333334,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666
6,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143
7,0.625,0.75,0.5,0.625,0.75,0.375,0.625,0.875,0.875,0.625,0.625,0.75,0.875,0.75
8,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.7777777777777778
9,0.5,0.8,0.5,0.7,0.7,0.5,0.6,0.9,0.8,0.6,0.6,0.7,0.8,0.8
10,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.8181818181818182
11,0.5,0.8333333333333334,0.5833333333333334,0.75,0.6666666666666666,0.5,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.75
12,0.46153846153846156,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.9230769230769231,0.8461538461538461,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.6923076923076923
13,0.5,0.7857142857142857,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.5,0.6428571428571429,0.9285714285714286,0.7857142857142857,0.5,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.6428571428571429
14,0.4666666666666667,0.8,0.6,0.6,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.9333333333333333,0.8,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.6
15,0.5,0.8125,0.625,0.625,0.75,0.5,0.625,0.9375,0.75,0.5,0.625,0.75,0.75,0.5625
16,0.47058823529411764,0.8235294117647058,0.6470588235294118,0.5882352941176471,0.7647058823529411,0.47058823529411764,0.5882352941176471,0.9411764705882353,0.7058823529411765,0.47058823529411764,0.6470588235294118,0.7647058823529411,0.7647058823529411,0.5294117647058824
17,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.7222222222222222,0.4444444444444444,0.6111111111111112,0.8888888888888888,0.7222222222222222,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.5
18,0.42105263157894735,0.7894736842105263,0.6842105263157895,0.5789473684210527,0.6842105263157895,0.47368421052631576,0.631578947368421,0.8947368421052632,0.7368421052631579,0.47368421052631576,0.631578947368421,0.7894736842105263,0.7894736842105263,0.5263157894736842
19,0.4,0.75,0.7,0.6,0.65,0.5,0.6,0.9,0.75,0.5,0.65,0.75,0.8,0.5
20,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.5714285714285714,0.9047619047619048,0.7142857142857143,0.5238095238095238,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.47619047619047616
21,0.45454545454545453,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5909090909090909,0.8636363636363636,0.6818181818181818,0.5,0.6818181818181818,0.7727272727272727,0.8181818181818182,0.45454545454545453
22,0.43478260869565216,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.6521739130434783,0.5652173913043478,0.6086956521739131,0.8695652173913043,0.6956521739130435,0.5217391304347826,0.6521739130434783,0.7391304347826086,0.782608695652174,0.4782608695652174
23,0.4583333333333333,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.7083333333333334,0.7916666666666666,0.4583333333333333
24,0.44,0.72,0.68,0.68,0.64,0.6,0.6,0.8,0.64,0.52,0.68,0.72,0.8,0.44
25,0.4230769230769231,0.6923076923076923,0.6923076923076923,0.6538461538461539,0.6153846153846154,0.5769230769230769,0.6153846153846154,0.8076923076923077,0.6538461538461539,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.8076923076923077,0.4230769230769231
26,0.4444444444444444,0.6666666666666666,0.7037037037037037,0.6666666666666666,0.5925925925925926,0.5925925925925926,0.6296296296296297,0.8148148148148148,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7037037037037037,0.8148148148148148,0.4444444444444444
27,0.42857142857142855,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.5714285714285714,0.6071428571428571,0.6428571428571429,0.7857142857142857,0.6785714285714286,0.5714285714285714,0.6785714285714286,0.7142857142857143,0.8214285714285714,0.42857142857142855
28,0.4482758620689655,0.6206896551724138,0.6896551724137931,0.6551724137931034,0.5862068965517241,0.6206896551724138,0.6551724137931034,0.7586206896551724,0.6896551724137931,0.5517241379310345,0.6896551724137931,0.6896551724137931,0.8275862068965517,0.4482758620689655
29,0.4666666666666667,0.6,0.7,0.6666666666666666,0.5666666666666667,0.6,0.6333333333333333,0.7666666666666667,0.7,0.5666666666666667,0.7,0.7,0.8333333333333334,0.4666666666666667
30,0.45161290322580644,0.6129032258064516,0.6774193548387096,0.6451612903225806,0.5806451612903226,0.6129032258064516,0.6129032258064516,0.7741935483870968,0.7096774193548387,0.5806451612903226,0.7096774193548387,0.6774193548387096,0.8387096774193549,0.45161290322580644
31,0.46875,0.625,0.6875,0.65625,0.5625,0.625,0.625,0.78125,0.6875,0.5625,0.71875,0.6875,0.8125,0.46875
32,0.48484848484848486,0.6060606060606061,0.696969696969697,0.6666666666666666,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.7878787878787878,0.6666666666666666,0.5757575757575758,0.7272727272727273,0.696969696969697,0.8181818181818182,0.48484848484848486
33,0.5,0.6176470588235294,0.7058823529411765,0.6764705882352942,0.5588235294117647,0.6176470588235294,0.6470588235294118,0.7941176470588235,0.6764705882352942,0.5588235294117647,0.7352941176470589,0.7058823529411765,0.7941176470588235,0.5
34,0.4857142857142857,0.6,0.7142857142857143,0.6571428571428571,0.5714285714285714,0.6285714285714286,0.6285714285714286,0.8,0.6571428571428571,0.5714285714285714,0.7428571428571429,0.7142857142857143,0.8,0.4857142857142857
35,0.4722222222222222,0.6111111111111112,0.7222222222222222,0.6388888888888888,0.5833333333333334,0.6388888888888888,0.6388888888888888,0.8055555555555556,0.6666666666666666,0.5833333333333334,0.75,0.7222222222222222,0.7777777777777778,0.4722222222222222
36,0.4864864864864865,0.5945945945945946,0.7297297297297297,0.6486486486486487,0.5945945945945946,0.6216216216216216,0.6486486486486487,0.8108108108108109,0.6486486486486487,0.5945945945945946,0.7567567567567568,0.7297297297297297,0.7567567567567568,0.4594594594594595
37,0.47368421052631576,0.5789473684210527,0.7368421052631579,0.6578947368421053,0.6052631578947368,0.631578947368421,0.631578947368421,0.7894736842105263,0.6578947368421053,0.6052631578947368,0.7631578947368421,0.7368421052631579,0.7631578947368421,0.4473684210526316
38,0.46153846153846156,0.5897435897435898,0.7435897435897436,0.6666666666666666,0.5897435897435898,0.6410256410256411,0.6153846153846154,0.7692307692307693,0.6410256410256411,0.6153846153846154,0.7692307692307693,0.717948717948718,0.7692307692307693,0.46153846153846156
39,0.475,0.575,0.725,0.675,0.6,0.65,0.625,0.775,0.65,0.625,0.775,0.7,0.75,0.475
40,0.4878048780487805,0.5853658536585366,0.7317073170731707,0.6829268292682927,0.6097560975609756,0.6585365853658537,0.6341463414634146,0.7804878048780488,0.6341463414634146,0.6341463414634146,0.7804878048780488,0.6829268292682927,0.7560975609756098,0.4878048780487805
41,0.5,0.5952380952380952,0.7380952380952381,0.6666666666666666,0.5952380952380952,0.6666666666666666,0.6190476190476191,0.7857142857142857,0.6190476190476191,0.6428571428571429,0.7857142857142857,0.6904761904761905,0.7619047619047619,0.5
42,0.5116279069767442,0.6046511627906976,0.7441860465116279,0.6744186046511628,0.6046511627906976,0.6511627906976745,0.627906976744186,0.7906976744186046,0.627906976744186,0.6511627906976745,0.7906976744186046,0.6744186046511628,0.7441860465116279,0.5116279069767442
43,0.5,0.6136363636363636,0.75,0.6818181818181818,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.7954545454545454,0.6136363636363636,0.6590909090909091,0.7954545454545454,0.6818181818181818,0.75,0.5227272727272727
44,0.5111111111111111,0.6222222222222222,0.7333333333333333,0.6666666666666666,0.6,0.6444444444444445,0.6444444444444445,0.8,0.6222222222222222,0.6666666666666666,0.8,0.6888888888888889,0.7333333333333333,0.5333333333333333
45,0.5217391304347826,0.6086956521739131,0.717391304347826,0.6739130434782609,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.8043478260869565,0.6304347826086957,0.6739130434782609,0.8043478260869565,0.6956521739130435,0.717391304347826,0.5434782608695652
46,0.5319148936170213,0.5957446808510638,0.723404255319149,0.6595744680851063,0.6170212765957447,0.6595744680851063,0.6382978723404256,0.7872340425531915,0.6382978723404256,0.6595744680851063,0.8085106382978723,0.6808510638297872,0.723404255319149,0.5531914893617021
47,0.5208333333333334,0.6041666666666666,0.7291666666666666,0.6458333333333334,0.625,0.6458333333333334,0.625,0.7916666666666666,0.6458333333333334,0.6666666666666666,0.8125,0.6666666666666666,0.7291666666666666,0.5625
48,0.5102040816326531,0.6122448979591837,0.7346938775510204,0.6326530612244898,0.6326530612244898,0.6530612244897959,0.6326530612244898,0.7959183673469388,0.6326530612244898,0.6530612244897959,0.8163265306122449,0.673469387755102,0.7142857142857143,0.5714285714285714
49,0.52,0.62,0.74,0.64,0.64,0.66,0.64,0.8,0.62,0.64,0.82,0.68,0.72,0.58
50,0.5294117647058824,0.6274509803921569,0.7254901960784313,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.803921568627451,0.6078431372549019,0.6470588235294118,0.803921568627451,0.6862745098039216,0.7254901960784313,0.5882352941176471
51,0.5192307692307693,0.6346153846153846,0.7115384615384616,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6346153846153846,0.8076923076923077,0.6153846153846154,0.6538461538461539,0.7884615384615384,0.6730769230769231,0.7115384615384616,0.5961538461538461
52,0.5283018867924528,0.6226415094339622,0.6981132075471698,0.660377358490566,0.660377358490566,0.660377358490566,0.6415094339622641,0.8113207547169812,0.6226415094339622,0.6415094339622641,0.7735849056603774,0.6792452830188679,0.6981132075471698,0.5849056603773585
53,0.5370370370370371,0.6111111111111112,0.7037037037037037,0.6481481481481481,0.6481481481481481,0.6481481481481481,0.6481481481481481,0.7962962962962963,0.6296296296296297,0.6296296296296297,0.7592592592592593,0.6851851851851852,0.7037037037037037,0.5925925925925926
54,0.5272727272727272,0.6,0.7090909090909091,0.6363636363636364,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.7818181818181819,0.6363636363636364,0.6363636363636364,0.7636363636363637,0.6909090909090909,0.7090909090909091,0.6
55,0.5357142857142857,0.6071428571428571,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7857142857142857,0.6428571428571429,0.625,0.7678571428571429,0.6964285714285714,0.6964285714285714,0.6071428571428571
56,0.543859649122807,0.5964912280701754,0.7192982456140351,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.7894736842105263,0.631578947368421,0.6140350877192983,0.7543859649122807,0.7017543859649122,0.6842105263157895,0.6140350877192983
57,0.5517241379310345,0.603448275862069,0.7068965517241379,0.6551724137931034,0.6379310344827587,0.6551724137931034,0.6379310344827587,0.7931034482758621,0.6206896551724138,0.603448275862069,0.7413793103448276,0.6896551724137931,0.6724137931034483,0.6206896551724138
58,0.559322033898305,0.6101694915254238,0.711864406779661,0.6440677966101694,0.6271186440677966,0.6610169491525424,0.6271186440677966,0.7796610169491526,0.6271186440677966,0.5932203389830508,0.7288135593220338,0.6949152542372882,0.6779661016949152,0.6101694915254238
59,0.55,0.6,0.7166666666666667,0.65,0.6333333333333333,0.6666666666666666,0.6333333333333333,0.7833333333333333,0.6166666666666667,0.6,0.7333333333333333,0.6833333333333333,0.6666666666666666,0.6166666666666667
60,0.5573770491803278,0.5901639344262295,0.7049180327868853,0.6557377049180327,0.6229508196721312,0.6557377049180327,0.639344262295082,0.7868852459016393,0.6065573770491803,0.5901639344262295,0.7377049180327869,0.6721311475409836,0.6721311475409836,0.6065573770491803
61,0.5645161290322581,0.5967741935483871,0.7096774193548387,0.6612903225806451,0.6290322580645161,0.6612903225806451,0.6451612903225806,0.7903225806451613,0.6129032258064516,0.5967741935483871,0.7419354838709677,0.6612903225806451,0.6774193548387096,0.6129032258064516
62,0.5555555555555556,0.6031746031746031,0.7142857142857143,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.6507936507936508,0.7777777777777778,0.6190476190476191,0.6031746031746031,0.7301587301587301,0.6666666666666666,0.6825396825396826,0.6190476190476191
63,0.5625,0.59375,0.71875,0.65625,0.625,0.65625,0.640625,0.765625,0.625,0.609375,0.71875,0.65625,0.6875,0.625
64,0.5538461538461539,0.6,0.7076923076923077,0.6615384615384615,0.6153846153846154,0.6461538461538462,0.6307692307692307,0.7538461538461538,0.6153846153846154,0.6153846153846154,0.7076923076923077,0.6615384615384615,0.6923076923076923,0.6153846153846154
65,0.5454545454545454,0.6060606060606061,0.696969696969697,0.6515151515151515,0.6060606060606061,0.6515151515151515,0.6212121212121212,0.7424242424242424,0.6212121212121212,0.6060606060606061,0.7121212121212122,0.6666666666666666,0.6818181818181818,0.6060606060606061
66,0.5522388059701493,0.5970149253731343,0.6865671641791045,0.6417910447761194,0.5970149253731343,0.6567164179104478,0.6119402985074627,0.7313432835820896,0.6268656716417911,0.6119402985074627,0.7014925373134329,0.6567164179104478,0.6865671641791045,0.5970149253731343
67,0.5441176470588235,0.6029411764705882,0.6764705882352942,0.6470588235294118,0.6029411764705882,0.6470588235294118,0.6176470588235294,0.7352941176470589,0.6323529411764706,0.6029411764705882,0.6911764705882353,0.6470588235294118,0.6911764705882353,0.6029411764705882
68,0.5507246376811594,0.6086956521739131,0.6811594202898551,0.6521739130434783,0.6086956521739131,0.6376811594202898,0.6231884057971014,0.7391304347826086,0.6376811594202898,0.6086956521739131,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5942028985507246
69,0.5571428571428572,0.6,0.6857142857142857,0.6428571428571429,0.6,0.6428571428571429,0.6285714285714286,0.7428571428571429,0.6428571428571429,0.6142857142857143,0.6857142857142857,0.6571428571428571,0.6857142857142857,0.6
70,0.5633802816901409,0.6056338028169014,0.676056338028169,0.6338028169014085,0.6056338028169014,0.6338028169014085,0.6338028169014085,0.7464788732394366,0.647887323943662,0.6197183098591549,0.6901408450704225,0.647887323943662,0.6901408450704225,0.6056338028169014
71,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.625,0.6111111111111112,0.625,0.6388888888888888,0.7361111111111112,0.6388888888888888,0.6111111111111112,0.6944444444444444,0.6527777777777778,0.6944444444444444,0.6111111111111112
72,0.5616438356164384,0.6164383561643836,0.6575342465753424,0.6301369863013698,0.6164383561643836,0.6164383561643836,0.6438356164383562,0.726027397260274,0.6438356164383562,0.6164383561643836,0.684931506849315,0.6438356164383562,0.6986301369863014,0.6027397260273972
73,0.5540540540540541,0.6216216216216216,0.6621621621621622,0.6351351351351351,0.6081081081081081,0.6216216216216216,0.6486486486486487,0.7297297297297297,0.6486486486486487,0.6216216216216216,0.6891891891891891,0.6351351351351351,0.7027027027027027,0.5945945945945946
74,0.5466666666666666,0.6266666666666667,0.6666666666666666,0.64,0.6133333333333333,0.6266666666666667,0.6533333333333333,0.72,0.6533333333333333,0.6133333333333333,0.68,0.64,0.6933333333333334,0.5866666666666667
75,0.5526315789473685,0.631578947368421,0.6710526315789473,0.631578947368421,0.618421052631579,0.631578947368421,0.6578947368421053,0.7236842105263158,0.6578947368421053,0.6052631578947368,0.6842105263157895,0.6447368421052632,0.6842105263157895,0.5921052631578947
76,0.5584415584415584,0.6363636363636364,0.6623376623376623,0.6363636363636364,0.6233766233766234,0.6363636363636364,0.6623376623376623,0.7142857142857143,0.6623376623376623,0.5974025974025974,0.6883116883116883,0.6363636363636364,0.6883116883116883,0.5974025974025974
77,0.5512820512820513,0.6410256410256411,0.6666666666666666,0.6410256410256411,0.6282051282051282,0.6410256410256411,0.6666666666666666,0.717948717948718,0.6666666666666666,0.6025641025641025,0.6794871794871795,0.6282051282051282,0.6923076923076923,0.6025641025641025
78,0.5569620253164557,0.6329113924050633,0.6708860759493671,0.6329113924050633,0.6329113924050633,0.6329113924050633,0.6708860759493671,0.7215189873417721,0.6582278481012658,0.5949367088607594,0.6835443037974683,0.6329113924050633,0.6962025316455697,0.6075949367088608
79,0.5625,0.625,0.675,0.6375,0.6375,0.6375,0.675,0.725,0.6625,0.5875,0.6875,0.6375,0.6875,0.6
80,0.5555555555555556,0.6172839506172839,0.6790123456790124,0.6419753086419753,0.6419753086419753,0.6419753086419753,0.6790123456790124,0.7283950617283951,0.654320987654321,0.5925925925925926,0.6790123456790124,0.6419753086419753,0.691358024691358,0.6049382716049383
81,0.5487804878048781,0.6097560975609756,0.6707317073170732,0.6341463414634146,0.6463414634146342,0.6463414634146342,0.6707317073170732,0.7317073170731707,0.6585365853658537,0.5853658536585366,0.6829268292682927,0.6463414634146342,0.6951219512195121,0.6097560975609756
82,0.5542168674698795,0.6144578313253012,0.6746987951807228,0.6385542168674698,0.6506024096385542,0.6506024096385542,0.6746987951807228,0.7349397590361446,0.6626506024096386,0.5903614457831325,0.6867469879518072,0.6506024096385542,0.6987951807228916,0.6024096385542169
83,0.5476190476190477,0.6071428571428571,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.6547619047619048,0.6785714285714286,0.7380952380952381,0.6666666666666666,0.5952380952380952,0.6904761904761905,0.6428571428571429,0.7023809523809523,0.5952380952380952
84,0.5529411764705883,0.611764705882353,0.6823529411764706,0.6470588235294118,0.6470588235294118,0.6588235294117647,0.6705882352941176,0.7411764705882353,0.6705882352941176,0.5882352941176471,0.6941176470588235,0.6470588235294118,0.7058823529411765,0.6
85,0.5581395348837209,0.6046511627906976,0.6744186046511628,0.6511627906976745,0.6511627906976745,0.6627906976744186,0.6744186046511628,0.7441860465116279,0.6627906976744186,0.5930232558139535,0.686046511627907,0.6395348837209303,0.7093023255813954,0.6046511627906976
86,0.5517241379310345,0.6091954022988506,0.6666666666666666,0.6551724137931034,0.6436781609195402,0.6551724137931034,0.6781609195402298,0.7471264367816092,0.6551724137931034,0.5977011494252874,0.6896551724137931,0.6436781609195402,0.7011494252873564,0.6091954022988506
87,0.5454545454545454,0.6022727272727273,0.6590909090909091,0.6590909090909091,0.6363636363636364,0.6477272727272727,0.6818181818181818,0.7386363636363636,0.6477272727272727,0.6022727272727273,0.6931818181818182,0.6477272727272727,0.7045454545454546,0.6022727272727273
88,0.5393258426966292,0.5955056179775281,0.6629213483146067,0.6629213483146067,0.6292134831460674,0.651685393258427,0.6853932584269663,0.7303370786516854,0.6404494382022472,0.6067415730337079,0.6853932584269663,0.651685393258427,0.6966292134831461,0.6067415730337079
89,0.5444444444444444,0.6,0.6666666666666666,0.6555555555555556,0.6222222222222222,0.6555555555555556,0.6888888888888889,0.7222222222222222,0.6444444444444445,0.6111111111111112,0.6777777777777778,0.6444444444444445,0.7,0.6111111111111112
90,0.5494505494505495,0.6043956043956044,0.6593406593406593,0.6593406593406593,0.6263736263736264,0.6593406593406593,0.6923076923076923,0.7142857142857143,0.6483516483516484,0.6153846153846154,0.6703296703296703,0.6373626373626373,0.7032967032967034,0.6153846153846154
91,0.5434782608695652,0.5978260869565217,0.6630434782608695,0.6521739130434783,0.6304347826086957,0.6630434782608695,0.6956521739130435,0.717391304347826,0.6413043478260869,0.6195652173913043,0.6739130434782609,0.6413043478260869,0.6956521739130435,0.6195652173913043
92,0.5376344086021505,0.5913978494623656,0.6666666666666666,0.6559139784946236,0.6344086021505376,0.6666666666666666,0.6989247311827957,0.7204301075268817,0.6451612903225806,0.6129032258064516,0.6774193548387096,0.6344086021505376,0.6989247311827957,0.6236559139784946
