Date,Home Team,Away Team,Result,Overtime,Season
10/03/2017 08:00,Chicago Bulls,Houston Rockets,94 - 115,,2016-2017
10/03/2017 08:00,Milwaukee Bucks,Indiana Pacers,99 - 85,,2016-2017
10/03/2017 08:00,Minnesota Timberwolves,Golden State Warriors,103 - 102,,2016-2017
10/03/2017 09:00,Dallas Mavericks,Brooklyn Nets,105 - 96,,2016-2017
10/03/2017 09:00,Denver Nuggets,Boston Celtics,119 - 99,,2016-2017
10/03/2017 10:30,Sacramento Kings,Washington Wizards,122 - 130,OT,2016-2017
11/03/2017 03:00,Oklahoma City Thunder,Utah Jazz,112 - 104,,2016-2017
11/03/2017 03:30,Los Angeles Clippers,Philadelphia 76ers,112 - 100,,2016-2017
11/03/2017 05:00,Detroit Pistons,New York Knicks,112 - 92,,2016-2017
11/03/2017 07:00,Charlotte Hornets,New Orleans Pelicans,122 - 125,OT,2016-2017
11/03/2017 07:00,Orlando Magic,Cleveland Cavaliers,104 - 116,,2016-2017
11/03/2017 08:00,Miami Heat,Toronto Raptors,104 - 89,,2016-2017
11/03/2017 08:00,Milwaukee Bucks,Minnesota Timberwolves,102 - 95,,2016-2017
11/03/2017 08:30,San Antonio Spurs,Golden State Warriors,107 - 85,,2016-2017
11/03/2017 09:00,Dallas Mavericks,Phoenix Suns,98 - 100,,2016-2017
11/03/2017 09:00,Memphis Grizzlies,Atlanta Hawks,90 - 107,,2016-2017
11/03/2017 10:00,Portland Trail Blazers,Washington Wizards,124 - 125,OT,2016-2017
11/03/2017 10:30,Sacramento Kings,Denver Nuggets,92 - 105,,2016-2017
12/03/2017 03:30,Boston Celtics,Chicago Bulls,100 - 80,,2016-2017
12/03/2017 06:00,Brooklyn Nets,New York Knicks,120 - 112,,2016-2017
12/03/2017 06:00,Indiana Pacers,Miami Heat,102 - 98,,2016-2017
12/03/2017 09:00,Houston Rockets,Cleveland Cavaliers,117 - 112,,2016-2017
12/03/2017 09:00,Phoenix Suns,Portland Trail Blazers,101 - 110,,2016-2017
12/03/2017 09:30,Los Angeles Lakers,Philadelphia 76ers,116 - 118,,2016-2017
13/03/2017 07:00,Charlotte Hornets,Chicago Bulls,109 - 115,,2016-2017
13/03/2017 07:30,Toronto Raptors,Dallas Mavericks,100 - 78,,2016-2017
13/03/2017 08:00,Memphis Grizzlies,Milwaukee Bucks,113 - 93,,2016-2017
13/03/2017 08:00,Minnesota Timberwolves,Washington Wizards,119 - 104,,2016-2017
13/03/2017 08:00,San Antonio Spurs,Atlanta Hawks,107 - 99,,2016-2017
13/03/2017 09:00,Utah Jazz,Los Angeles Clippers,114 - 108,,2016-2017
13/03/2017 10:30,Denver Nuggets,Los Angeles Lakers,129 - 101,,2016-2017
13/03/2017 10:30,Sacramento Kings,Orlando Magic,120 - 115,,2016-2017
14/03/2017 07:00,Cleveland Cavaliers,Detroit Pistons,128 - 96,,2016-2017
14/03/2017 07:30,Brooklyn Nets,Oklahoma City Thunder,104 - 122,,2016-2017
14/03/2017 07:30,New York Knicks,Indiana Pacers,87 - 81,,2016-2017
14/03/2017 08:00,New Orleans Pelicans,Portland Trail Blazers,100 - 77,,2016-2017
14/03/2017 10:30,Golden State Warriors,Philadelphia 76ers,106 - 104,,2016-2017
15/03/2017 07:00,Indiana Pacers,Charlotte Hornets,98 - 77,,2016-2017
15/03/2017 07:00,Washington Wizards,Dallas Mavericks,107 - 112,,2016-2017
15/03/2017 07:30,Boston Celtics,Minnesota Timberwolves,117 - 104,,2016-2017
15/03/2017 07:30,Detroit Pistons,Utah Jazz,83 - 97,,2016-2017
15/03/2017 07:30,Miami Heat,New Orleans Pelicans,120 - 112,,2016-2017
15/03/2017 08:00,Chicago Bulls,Memphis Grizzlies,91 - 98,,2016-2017
15/03/2017 08:00,Houston Rockets,Los Angeles Lakers,139 - 100,,2016-2017
15/03/2017 08:00,San Antonio Spurs,Portland Trail Blazers,106 - 110,,2016-2017
15/03/2017 10:00,Phoenix Suns,Sacramento Kings,101 - 107,,2016-2017
15/03/2017 10:30,Los Angeles Clippers,Milwaukee Bucks,96 - 97,,2016-2017
16/03/2017 07:00,Cleveland Cavaliers,Utah Jazz,91 - 83,,2016-2017
16/03/2017 07:00,Toronto Raptors,Oklahoma City Thunder,102 - 123,,2016-2017
16/03/2017 07:30,Atlanta Hawks,Memphis Grizzlies,91 - 103,,2016-2017
16/03/2017 07:30,New York Knicks,Brooklyn Nets,110 - 121,,2016-2017
16/03/2017 09:00,Denver Nuggets,Los Angeles Clippers,129 - 114,,2016-2017
16/03/2017 10:30,Golden State Warriors,Orlando Magic,122 - 92,,2016-2017
17/03/2017 07:00,Philadelphia 76ers,Dallas Mavericks,116 - 74,,2016-2017
17/03/2017 07:00,Washington Wizards,Chicago Bulls,112 - 107,,2016-2017
17/03/2017 07:30,Brooklyn Nets,Boston Celtics,95 - 98,,2016-2017
17/03/2017 07:30,Detroit Pistons,Toronto Raptors,75 - 87,,2016-2017
17/03/2017 08:00,Miami Heat,Minnesota Timberwolves,123 - 105,,2016-2017
17/03/2017 08:00,New Orleans Pelicans,Houston Rockets,128 - 112,,2016-2017
17/03/2017 10:00,Phoenix Suns,Orlando Magic,103 - 109,,2016-2017
17/03/2017 10:30,Los Angeles Lakers,Milwaukee Bucks,103 - 107,,2016-2017
18/03/2017 03:00,Oklahoma City Thunder,Sacramento Kings,110 - 94,,2016-2017
18/03/2017 06:00,Atlanta Hawks,Portland Trail Blazers,97 - 113,,2016-2017
18/03/2017 07:00,Charlotte Hornets,Washington Wizards,98 - 93,,2016-2017
18/03/2017 08:30,Los Angeles Clippers,Cleveland Cavaliers,108 - 78,,2016-2017
18/03/2017 09:00,Chicago Bulls,Utah Jazz,95 - 86,,2016-2017
18/03/2017 09:00,Memphis Grizzlies,San Antonio Spurs,104 - 96,,2016-2017
18/03/2017 09:30,Denver Nuggets,Houston Rockets,105 - 109,,2016-2017
18/03/2017 10:30,Golden State Warriors,Milwaukee Bucks,117 - 92,,2016-2017
19/03/2017 12:00,Brooklyn Nets,Dallas Mavericks,104 - 111,,2016-2017
19/03/2017 01:00,Philadelphia 76ers,Boston Celtics,105 - 99,,2016-2017
19/03/2017 04:30,Detroit Pistons,Phoenix Suns,112 - 95,,2016-2017
19/03/2017 06:00,Miami Heat,Portland Trail Blazers,104 - 115,,2016-2017
19/03/2017 06:00,New Orleans Pelicans,Minnesota Timberwolves,123 - 109,,2016-2017
19/03/2017 06:00,Toronto Raptors,Indiana Pacers,116 - 91,,2016-2017
19/03/2017 07:00,San Antonio Spurs,Sacramento Kings,118 - 102,,2016-2017
19/03/2017 09:30,Los Angeles Lakers,Cleveland Cavaliers,120 - 125,,2016-2017
20/03/2017 07:00,Charlotte Hornets,Atlanta Hawks,105 - 90,,2016-2017
20/03/2017 07:00,Indiana Pacers,Utah Jazz,107 - 100,,2016-2017
20/03/2017 07:00,Orlando Magic,Philadelphia 76ers,112 - 109,OT,2016-2017
20/03/2017 07:30,Boston Celtics,Washington Wizards,110 - 102,,2016-2017
20/03/2017 08:00,Houston Rockets,Denver Nuggets,125 - 124,,2016-2017
20/03/2017 08:00,Oklahoma City Thunder,Golden State Warriors,95 - 111,,2016-2017
20/03/2017 10:30,Los Angeles Clippers,New York Knicks,114 - 105,,2016-2017
21/03/2017 07:00,Toronto Raptors,Chicago Bulls,122 - 120,OT,2016-2017
21/03/2017 07:30,Brooklyn Nets,Detroit Pistons,98 - 96,,2016-2017
21/03/2017 07:30,Miami Heat,Phoenix Suns,112 - 97,,2016-2017
21/03/2017 08:00,New Orleans Pelicans,Memphis Grizzlies,95 - 82,,2016-2017
21/03/2017 08:30,Dallas Mavericks,Golden State Warriors,87 - 112,,2016-2017
21/03/2017 09:30,Minnesota Timberwolves,San Antonio Spurs,93 - 100,,2016-2017
21/03/2017 10:00,Portland Trail Blazers,Milwaukee Bucks,90 - 93,,2016-2017
21/03/2017 10:30,Los Angeles Lakers,Los Angeles Clippers,109 - 133,,2016-2017
22/03/2017 07:00,Orlando Magic,Charlotte Hornets,102 - 109,,2016-2017
22/03/2017 07:30,Boston Celtics,Indiana Pacers,109 - 100,,2016-2017
22/03/2017 08:00,Chicago Bulls,Detroit Pistons,117 - 95,,2016-2017
22/03/2017 08:00,Oklahoma City Thunder,Philadelphia 76ers,122 - 97,,2016-2017
22/03/2017 08:00,Washington Wizards,Atlanta Hawks,104 - 100,,2016-2017
22/03/2017 09:00,Denver Nuggets,Cleveland Cavaliers,126 - 113,,2016-2017
22/03/2017 10:30,Sacramento Kings,Milwaukee Bucks,98 - 116,,2016-2017
22/03/2017 10:30,Utah Jazz,New York Knicks,108 - 101,,2016-2017
23/03/2017 07:30,Brooklyn Nets,Phoenix Suns,126 - 98,,2016-2017
23/03/2017 07:30,Miami Heat,Toronto Raptors,84 - 101,,2016-2017
23/03/2017 08:30,Dallas Mavericks,Los Angeles Clippers,97 - 95,,2016-2017
23/03/2017 08:30,San Antonio Spurs,Memphis Grizzlies,97 - 90,,2016-2017
23/03/2017 10:00,Portland Trail Blazers,New York Knicks,110 - 95,,2016-2017
24/03/2017 07:00,Charlotte Hornets,Cleveland Cavaliers,105 - 112,,2016-2017
24/03/2017 07:00,Indiana Pacers,Denver Nuggets,117 - 125,,2016-2017
24/03/2017 07:00,Orlando Magic,Detroit Pistons,115 - 87,,2016-2017
24/03/2017 07:00,Washington Wizards,Brooklyn Nets,129 - 108,,2016-2017
24/03/2017 07:30,Boston Celtics,Phoenix Suns,130 - 120,,2016-2017
24/03/2017 08:00,Chicago Bulls,Philadelphia 76ers,107 - 117,,2016-2017
24/03/2017 08:00,Houston Rockets,New Orleans Pelicans,117 - 107,,2016-2017
24/03/2017 08:00,Milwaukee Bucks,Atlanta Hawks,100 - 97,,2016-2017
24/03/2017 10:30,Golden State Warriors,Sacramento Kings,114 - 100,,2016-2017
24/03/2017 10:30,Los Angeles Lakers,Minnesota Timberwolves,130 - 119,OT,2016-2017
25/03/2017 03:30,Los Angeles Clippers,Utah Jazz,108 - 95,,2016-2017
25/03/2017 07:30,Cleveland Cavaliers,Washington Wizards,115 - 127,,2016-2017
25/03/2017 08:30,Dallas Mavericks,Toronto Raptors,86 - 94,,2016-2017
25/03/2017 08:30,San Antonio Spurs,New York Knicks,106 - 98,,2016-2017
25/03/2017 10:00,Portland Trail Blazers,Minnesota Timberwolves,112 - 100,,2016-2017
26/03/2017 01:00,Atlanta Hawks,Brooklyn Nets,92 - 107,,2016-2017
26/03/2017 01:00,Charlotte Hornets,Phoenix Suns,120 - 106,,2016-2017
26/03/2017 03:30,Houston Rockets,Oklahoma City Thunder,137 - 125,,2016-2017
26/03/2017 03:30,Los Angeles Clippers,Sacramento Kings,97 - 98,,2016-2017
26/03/2017 03:30,Milwaukee Bucks,Chicago Bulls,94 - 109,,2016-2017
26/03/2017 06:00,Boston Celtics,Miami Heat,112 - 108,,2016-2017
26/03/2017 06:00,Indiana Pacers,Philadelphia 76ers,107 - 94,,2016-2017
26/03/2017 08:00,Denver Nuggets,New Orleans Pelicans,90 - 115,,2016-2017
26/03/2017 08:00,Golden State Warriors,Memphis Grizzlies,106 - 94,,2016-2017
26/03/2017 09:30,Los Angeles Lakers,Portland Trail Blazers,81 - 97,,2016-2017
27/03/2017 07:30,New York Knicks,Detroit Pistons,109 - 95,,2016-2017
27/03/2017 07:30,Toronto Raptors,Orlando Magic,131 - 112,,2016-2017
27/03/2017 08:00,San Antonio Spurs,Cleveland Cavaliers,103 - 74,,2016-2017
27/03/2017 08:30,Dallas Mavericks,Oklahoma City Thunder,91 - 92,,2016-2017
27/03/2017 10:30,Sacramento Kings,Memphis Grizzlies,91 - 90,,2016-2017
27/03/2017 10:30,Utah Jazz,New Orleans Pelicans,108 - 100,,2016-2017
28/03/2017 07:00,Charlotte Hornets,Milwaukee Bucks,108 - 118,,2016-2017
28/03/2017 07:00,Indiana Pacers,Minnesota Timberwolves,114 - 115,,2016-2017
28/03/2017 07:30,Atlanta Hawks,Phoenix Suns,95 - 91,,2016-2017
28/03/2017 07:30,Brooklyn Nets,Philadelphia 76ers,101 - 106,,2016-2017
28/03/2017 07:30,Detroit Pistons,Miami Heat,96 - 97,,2016-2017
28/03/2017 08:00,Houston Rockets,Golden State Warriors,106 - 113,,2016-2017
28/03/2017 10:00,Portland Trail Blazers,Denver Nuggets,122 - 113,,2016-2017
28/03/2017 10:30,Los Angeles Lakers,Washington Wizards,108 - 119,,2016-2017
29/03/2017 07:00,Orlando Magic,Oklahoma City Thunder,106 - 114,OT,2016-2017
29/03/2017 07:00,Philadelphia 76ers,Atlanta Hawks,92 - 99,,2016-2017
29/03/2017 07:30,Boston Celtics,Milwaukee Bucks,100 - 103,,2016-2017
29/03/2017 07:30,New York Knicks,Miami Heat,88 - 105,,2016-2017
29/03/2017 07:30,Toronto Raptors,Charlotte Hornets,106 - 110,,2016-2017
29/03/2017 08:00,Memphis Grizzlies,Indiana Pacers,110 - 97,,2016-2017
29/03/2017 08:00,New Orleans Pelicans,Dallas Mavericks,121 - 118,,2016-2017
29/03/2017 09:30,San Antonio Spurs,Golden State Warriors,98 - 110,,2016-2017
29/03/2017 10:30,Los Angeles Clippers,Washington Wizards,133 - 124,,2016-2017
29/03/2017 10:30,Sacramento Kings,Utah Jazz,82 - 112,,2016-2017
30/03/2017 07:30,Detroit Pistons,Brooklyn Nets,90 - 89,,2016-2017
30/03/2017 08:00,Chicago Bulls,Cleveland Cavaliers,99 - 93,,2016-2017
30/03/2017 08:00,Minnesota Timberwolves,Los Angeles Lakers,119 - 104,,2016-2017
30/03/2017 10:00,Phoenix Suns,Los Angeles Clippers,118 - 124,,2016-2017
30/03/2017 10:30,Portland Trail Blazers,Houston Rockets,117 - 107,,2016-2017
31/03/2017 07:00,Charlotte Hornets,Denver Nuggets,122 - 114,,2016-2017
31/03/2017 07:00,Toronto Raptors,Indiana Pacers,111 - 100,,2016-2017
31/03/2017 07:30,Boston Celtics,Orlando Magic,117 - 116,,2016-2017
31/03/2017 07:30,Cleveland Cavaliers,Philadelphia 76ers,122 - 105,,2016-2017
31/03/2017 08:00,Memphis Grizzlies,Dallas Mavericks,99 - 90,,2016-2017
31/03/2017 08:00,Miami Heat,New York Knicks,94 - 98,,2016-2017
31/03/2017 08:00,Milwaukee Bucks,Detroit Pistons,108 - 105,OT,2016-2017
31/03/2017 08:00,New Orleans Pelicans,Sacramento Kings,117 - 89,,2016-2017
31/03/2017 08:00,Oklahoma City Thunder,San Antonio Spurs,95 - 100,,2016-2017
31/03/2017 09:00,Utah Jazz,Washington Wizards,95 - 88,,2016-2017
31/03/2017 10:30,Golden State Warriors,Houston Rockets,107 - 98,,2016-2017
01/04/2017 03:30,Los Angeles Clippers,Los Angeles Lakers,115 - 104,,2016-2017
01/04/2017 05:00,Chicago Bulls,Atlanta Hawks,106 - 104,,2016-2017
01/04/2017 06:00,Brooklyn Nets,Orlando Magic,121 - 111,,2016-2017
01/04/2017 08:00,Minnesota Timberwolves,Sacramento Kings,117 - 123,,2016-2017
01/04/2017 10:00,Portland Trail Blazers,Phoenix Suns,130 - 117,,2016-2017
02/04/2017 01:00,New York Knicks,Boston Celtics,94 - 110,,2016-2017
02/04/2017 03:00,Oklahoma City Thunder,Charlotte Hornets,101 - 113,,2016-2017
02/04/2017 03:30,Los Angeles Lakers,Memphis Grizzlies,108 - 103,,2016-2017
02/04/2017 03:30,Milwaukee Bucks,Dallas Mavericks,105 - 109,,2016-2017
02/04/2017 03:30,San Antonio Spurs,Utah Jazz,109 - 103,,2016-2017
02/04/2017 06:00,Brooklyn Nets,Atlanta Hawks,91 - 82,,2016-2017
02/04/2017 06:00,Cleveland Cavaliers,Indiana Pacers,135 - 130,2OT,2016-2017
02/04/2017 06:00,Miami Heat,Denver Nuggets,113 - 116,,2016-2017
02/04/2017 06:00,New Orleans Pelicans,Chicago Bulls,110 - 117,,2016-2017
02/04/2017 06:00,Toronto Raptors,Philadelphia 76ers,113 - 105,,2016-2017
02/04/2017 08:00,Golden State Warriors,Washington Wizards,139 - 115,,2016-2017
02/04/2017 09:00,Phoenix Suns,Houston Rockets,116 - 123,,2016-2017
03/04/2017 07:00,Minnesota Timberwolves,Portland Trail Blazers,110 - 109,,2016-2017
04/04/2017 07:00,Cleveland Cavaliers,Orlando Magic,122 - 102,,2016-2017
04/04/2017 07:00,Indiana Pacers,Toronto Raptors,108 - 90,,2016-2017
04/04/2017 07:00,Philadelphia 76ers,Brooklyn Nets,118 - 141,,2016-2017
04/04/2017 07:00,Washington Wizards,Charlotte Hornets,118 - 111,,2016-2017
04/04/2017 08:00,New Orleans Pelicans,Denver Nuggets,131 - 134,,2016-2017
04/04/2017 08:00,New York Knicks,Chicago Bulls,100 - 91,,2016-2017
04/04/2017 08:00,Oklahoma City Thunder,Milwaukee Bucks,110 - 79,,2016-2017
04/04/2017 08:30,San Antonio Spurs,Memphis Grizzlies,95 - 89,OT,2016-2017
04/04/2017 09:00,Utah Jazz,Portland Trail Blazers,106 - 87,,2016-2017
04/04/2017 10:30,Golden State Warriors,Minnesota Timberwolves,121 - 107,,2016-2017
04/04/2017 10:30,Sacramento Kings,Dallas Mavericks,98 - 87,,2016-2017
05/04/2017 07:00,Charlotte Hornets,Miami Heat,99 - 112,,2016-2017
05/04/2017 07:30,Detroit Pistons,Toronto Raptors,102 - 105,,2016-2017
05/04/2017 08:00,Boston Celtics,Cleveland Cavaliers,91 - 114,,2016-2017
05/04/2017 08:00,Houston Rockets,Denver Nuggets,110 - 104,,2016-2017
05/04/2017 08:00,Memphis Grizzlies,Oklahoma City Thunder,100 - 103,,2016-2017
05/04/2017 08:30,San Antonio Spurs,Los Angeles Lakers,95 - 102,,2016-2017
05/04/2017 10:00,Phoenix Suns,Golden State Warriors,111 - 120,,2016-2017
05/04/2017 10:30,Los Angeles Clippers,Dallas Mavericks,112 - 101,,2016-2017
06/04/2017 07:00,Indiana Pacers,Milwaukee Bucks,104 - 89,,2016-2017
06/04/2017 07:00,Orlando Magic,Brooklyn Nets,115 - 107,,2016-2017
06/04/2017 07:00,Philadelphia 76ers,Chicago Bulls,90 - 102,,2016-2017
06/04/2017 07:30,New York Knicks,Washington Wizards,103 - 106,,2016-2017
06/04/2017 08:00,Atlanta Hawks,Boston Celtics,123 - 116,,2016-2017
06/04/2017 10:30,Portland Trail Blazers,Minnesota Timberwolves,105 - 98,,2016-2017
07/04/2017 07:30,Cleveland Cavaliers,Atlanta Hawks,100 - 114,,2016-2017
07/04/2017 07:30,Toronto Raptors,Miami Heat,96 - 94,,2016-2017
07/04/2017 08:00,Houston Rockets,Detroit Pistons,109 - 114,,2016-2017
07/04/2017 08:00,Memphis Grizzlies,New York Knicks,101 - 88,,2016-2017
07/04/2017 08:30,Dallas Mavericks,San Antonio Spurs,89 - 102,,2016-2017
07/04/2017 09:00,Denver Nuggets,New Orleans Pelicans,122 - 106,,2016-2017
07/04/2017 09:00,Utah Jazz,Minnesota Timberwolves,120 - 113,,2016-2017
07/04/2017 10:00,Phoenix Suns,Oklahoma City Thunder,120 - 99,,2016-2017
07/04/2017 10:30,Los Angeles Lakers,Sacramento Kings,98 - 94,,2016-2017
08/04/2017 05:00,Brooklyn Nets,Chicago Bulls,107 - 106,,2016-2017
08/04/2017 06:00,Charlotte Hornets,Boston Celtics,114 - 121,,2016-2017
08/04/2017 06:00,Orlando Magic,Indiana Pacers,112 - 127,,2016-2017
08/04/2017 07:00,Philadelphia 76ers,Milwaukee Bucks,82 - 90,,2016-2017
08/04/2017 07:00,Washington Wizards,Miami Heat,103 - 106,,2016-2017
08/04/2017 08:30,San Antonio Spurs,Los Angeles Clippers,87 - 98,,2016-2017
08/04/2017 10:00,Portland Trail Blazers,Utah Jazz,101 - 86,,2016-2017
08/04/2017 10:30,Golden State Warriors,New Orleans Pelicans,123 - 101,,2016-2017
09/04/2017 12:00,New York Knicks,Toronto Raptors,97 - 110,,2016-2017
09/04/2017 03:30,Atlanta Hawks,Cleveland Cavaliers,126 - 125,OT,2016-2017
09/04/2017 05:00,Denver Nuggets,Oklahoma City Thunder,105 - 106,,2016-2017
09/04/2017 06:00,Memphis Grizzlies,Detroit Pistons,90 - 103,,2016-2017
09/04/2017 06:00,Phoenix Suns,Dallas Mavericks,124 - 111,,2016-2017
09/04/2017 06:00,Sacramento Kings,Houston Rockets,128 - 135,,2016-2017
09/04/2017 09:30,Los Angeles Lakers,Minnesota Timberwolves,110 - 109,,2016-2017
10/04/2017 07:00,Philadelphia 76ers,Indiana Pacers,111 - 120,,2016-2017
10/04/2017 07:30,Boston Celtics,Brooklyn Nets,114 - 105,,2016-2017
10/04/2017 07:30,Miami Heat,Cleveland Cavaliers,124 - 121,OT,2016-2017
10/04/2017 08:00,Chicago Bulls,Orlando Magic,122 - 75,,2016-2017
10/04/2017 08:00,Detroit Pistons,Washington Wizards,101 - 105,,2016-2017
10/04/2017 08:00,Milwaukee Bucks,Charlotte Hornets,89 - 79,,2016-2017
10/04/2017 10:00,Portland Trail Blazers,San Antonio Spurs,99 - 98,,2016-2017
10/04/2017 10:30,Golden State Warriors,Utah Jazz,99 - 105,,2016-2017
10/04/2017 10:30,Los Angeles Clippers,Houston Rockets,125 - 96,,2016-2017
11/04/2017 07:30,Atlanta Hawks,Charlotte Hornets,103 - 76,,2016-2017
11/04/2017 08:00,Minnesota Timberwolves,Oklahoma City Thunder,98 - 100,,2016-2017
11/04/2017 08:30,Dallas Mavericks,Denver Nuggets,91 - 109,,2016-2017
11/04/2017 10:30,Los Angeles Lakers,New Orleans Pelicans,108 - 96,,2016-2017
11/04/2017 10:30,Sacramento Kings,Phoenix Suns,129 - 104,,2016-2017
12/04/2017 08:00,Boston Celtics,Milwaukee Bucks,112 - 94,,2016-2017
12/04/2017 08:00,Chicago Bulls,Brooklyn Nets,112 - 73,,2016-2017
12/04/2017 08:00,Cleveland Cavaliers,Toronto Raptors,83 - 98,,2016-2017
12/04/2017 08:00,Houston Rockets,Minnesota Timberwolves,123 - 118,,2016-2017
12/04/2017 08:00,Indiana Pacers,Atlanta Hawks,104 - 86,,2016-2017
12/04/2017 08:00,Memphis Grizzlies,Dallas Mavericks,93 - 100,,2016-2017
12/04/2017 08:00,Miami Heat,Washington Wizards,110 - 102,,2016-2017
12/04/2017 08:00,New York Knicks,Philadelphia 76ers,114 - 113,,2016-2017
12/04/2017 08:00,Oklahoma City Thunder,Denver Nuggets,105 - 111,,2016-2017
12/04/2017 08:00,Orlando Magic,Detroit Pistons,113 - 109,,2016-2017
12/04/2017 09:00,Utah Jazz,San Antonio Spurs,101 - 97,,2016-2017
12/04/2017 10:30,Golden State Warriors,Los Angeles Lakers,109 - 94,,2016-2017
12/04/2017 10:30,Los Angeles Clippers,Sacramento Kings,115 - 95,,2016-2017
12/04/2017 10:30,Portland Trail Blazers,New Orleans Pelicans,100 - 103,,2016-2017
