Date,Home Team,Away Team,Result,Overtime,Season
14/03/2007 07:00,Charlotte Bobcats,Sacramento Kings,111 - 108,,2006-2007
14/03/2007 07:00,Indiana Pacers,Washington Wizards,96 - 112,,2006-2007
14/03/2007 07:00,Orlando Magic,Utah Jazz,101 - 90,,2006-2007
14/03/2007 07:00,Philadelphia 76ers,Chicago Bulls,87 - 88,,2006-2007
14/03/2007 07:00,Toronto Raptors,New York Knicks,104 - 94,,2006-2007
14/03/2007 07:30,Boston Celtics,Atlanta Hawks,109 - 88,,2006-2007
14/03/2007 08:00,Memphis Grizzlies,Cleveland Cavaliers,96 - 118,,2006-2007
14/03/2007 08:30,Houston Rockets,Los Angeles Clippers,109 - 105,,2006-2007
14/03/2007 09:00,Dallas Mavericks,Phoenix Suns,127 - 129,2OT,2006-2007
14/03/2007 10:00,Portland Trail Blazers,Detroit Pistons,75 - 87,,2006-2007
15/03/2007 08:00,Milwaukee Bucks,San Antonio Spurs,101 - 90,,2006-2007
15/03/2007 08:00,New Jersey Nets,Miami Heat,86 - 93,,2006-2007
15/03/2007 10:30,Denver Nuggets,Los Angeles Lakers,113 - 86,,2006-2007
16/03/2007 07:00,Charlotte Bobcats,Los Angeles Clippers,93 - 102,,2006-2007
16/03/2007 07:00,Philadelphia 76ers,Utah Jazz,89 - 88,,2006-2007
16/03/2007 07:00,Toronto Raptors,Houston Rockets,100 - 114,,2006-2007
16/03/2007 07:30,Miami Heat,Sacramento Kings,103 - 97,,2006-2007
16/03/2007 07:30,New York Knicks,New Orleans/Oklahoma City Hornets,90 - 92,,2006-2007
16/03/2007 08:30,Dallas Mavericks,Boston Celtics,106 - 101,,2006-2007
16/03/2007 10:00,Phoenix Suns,Detroit Pistons,83 - 105,,2006-2007
16/03/2007 10:30,Golden State Warriors,Minnesota Timberwolves,106 - 86,,2006-2007
16/03/2007 10:30,Los Angeles Lakers,Portland Trail Blazers,116 - 111,OT,2006-2007
17/03/2007 07:00,Indiana Pacers,Atlanta Hawks,113 - 90,,2006-2007
17/03/2007 07:00,Orlando Magic,Sacramento Kings,83 - 95,,2006-2007
17/03/2007 07:00,Washington Wizards,New Orleans/Oklahoma City Hornets,125 - 103,,2006-2007
17/03/2007 07:30,Cleveland Cavaliers,Utah Jazz,82 - 73,,2006-2007
17/03/2007 08:00,Memphis Grizzlies,Chicago Bulls,104 - 103,,2006-2007
17/03/2007 08:00,San Antonio Spurs,Boston Celtics,85 - 91,,2006-2007
17/03/2007 08:30,Milwaukee Bucks,Charlotte Bobcats,97 - 91,,2006-2007
17/03/2007 10:00,Denver Nuggets,Phoenix Suns,131 - 107,,2006-2007
17/03/2007 10:00,Seattle SuperSonics,Golden State Warriors,98 - 99,,2006-2007
18/03/2007 12:00,New York Knicks,Toronto Raptors,92 - 74,,2006-2007
18/03/2007 03:30,Detroit Pistons,Dallas Mavericks,88 - 92,,2006-2007
18/03/2007 06:00,Miami Heat,Orlando Magic,83 - 97,,2006-2007
18/03/2007 06:00,New Jersey Nets,Los Angeles Clippers,101 - 95,,2006-2007
18/03/2007 06:00,Philadelphia 76ers,Houston Rockets,74 - 124,,2006-2007
18/03/2007 08:00,Los Angeles Lakers,Minnesota Timberwolves,109 - 102,,2006-2007
18/03/2007 09:00,Portland Trail Blazers,Seattle SuperSonics,77 - 95,,2006-2007
19/03/2007 07:00,Atlanta Hawks,Sacramento Kings,99 - 76,,2006-2007
19/03/2007 08:00,New Orleans/Oklahoma City Hornets,Boston Celtics,106 - 88,,2006-2007
20/03/2007 07:00,Charlotte Bobcats,Cleveland Cavaliers,108 - 100,OT,2006-2007
20/03/2007 07:00,New Jersey Nets,Denver Nuggets,90 - 94,,2006-2007
20/03/2007 07:30,Detroit Pistons,Philadelphia 76ers,96 - 75,,2006-2007
20/03/2007 07:30,New York Knicks,Dallas Mavericks,77 - 92,,2006-2007
20/03/2007 08:00,Memphis Grizzlies,New Orleans/Oklahoma City Hornets,103 - 114,,2006-2007
20/03/2007 08:30,Chicago Bulls,Los Angeles Clippers,89 - 103,,2006-2007
20/03/2007 09:00,Utah Jazz,Golden State Warriors,104 - 100,,2006-2007
20/03/2007 09:30,Houston Rockets,Indiana Pacers,86 - 76,,2006-2007
20/03/2007 10:00,Phoenix Suns,Minnesota Timberwolves,108 - 90,,2006-2007
20/03/2007 10:00,Portland Trail Blazers,Washington Wizards,100 - 98,,2006-2007
21/03/2007 07:00,Atlanta Hawks,Miami Heat,83 - 91,,2006-2007
21/03/2007 07:00,Toronto Raptors,Orlando Magic,92 - 85,,2006-2007
21/03/2007 07:30,Boston Celtics,Charlotte Bobcats,84 - 92,,2006-2007
21/03/2007 08:00,Cleveland Cavaliers,Dallas Mavericks,90 - 98,,2006-2007
21/03/2007 08:00,Milwaukee Bucks,Los Angeles Clippers,103 - 104,,2006-2007
21/03/2007 08:00,San Antonio Spurs,Indiana Pacers,90 - 72,,2006-2007
21/03/2007 10:00,Sacramento Kings,Minnesota Timberwolves,89 - 95,,2006-2007
21/03/2007 10:00,Seattle SuperSonics,Washington Wizards,106 - 108,,2006-2007
22/03/2007 07:30,New York Knicks,Portland Trail Blazers,86 - 92,,2006-2007
22/03/2007 08:00,Memphis Grizzlies,Los Angeles Lakers,119 - 121,,2006-2007
22/03/2007 08:30,Chicago Bulls,Denver Nuggets,109 - 108,,2006-2007
22/03/2007 08:30,Houston Rockets,Detroit Pistons,91 - 85,,2006-2007
22/03/2007 10:00,Phoenix Suns,Sacramento Kings,118 - 100,,2006-2007
23/03/2007 07:00,Indiana Pacers,Miami Heat,95 - 70,,2006-2007
23/03/2007 07:00,Orlando Magic,New Jersey Nets,90 - 82,,2006-2007
23/03/2007 07:00,Philadelphia 76ers,Charlotte Bobcats,106 - 97,,2006-2007
23/03/2007 07:00,Toronto Raptors,Denver Nuggets,121 - 94,,2006-2007
23/03/2007 07:30,Atlanta Hawks,Portland Trail Blazers,100 - 102,OT,2006-2007
23/03/2007 07:30,Boston Celtics,Dallas Mavericks,95 - 109,,2006-2007
23/03/2007 07:30,Cleveland Cavaliers,New York Knicks,90 - 68,,2006-2007
23/03/2007 08:00,New Orleans/Oklahoma City Hornets,Los Angeles Lakers,105 - 111,,2006-2007
23/03/2007 08:00,San Antonio Spurs,Detroit Pistons,90 - 89,,2006-2007
23/03/2007 10:30,Golden State Warriors,Washington Wizards,135 - 128,,2006-2007
23/03/2007 10:30,Los Angeles Clippers,Utah Jazz,104 - 72,,2006-2007
23/03/2007 10:30,Seattle SuperSonics,Minnesota Timberwolves,85 - 82,,2006-2007
24/03/2007 07:00,Charlotte Bobcats,New Jersey Nets,107 - 113,OT,2006-2007
24/03/2007 07:30,Miami Heat,Philadelphia 76ers,85 - 93,,2006-2007
24/03/2007 09:00,Utah Jazz,Memphis Grizzlies,118 - 108,,2006-2007
24/03/2007 10:30,Los Angeles Clippers,Washington Wizards,111 - 105,,2006-2007
25/03/2007 01:00,Atlanta Hawks,Dallas Mavericks,97 - 104,,2006-2007
25/03/2007 03:30,Indiana Pacers,Chicago Bulls,90 - 92,,2006-2007
25/03/2007 03:30,Milwaukee Bucks,Detroit Pistons,95 - 121,,2006-2007
25/03/2007 03:30,Minnesota Timberwolves,Portland Trail Blazers,94 - 93,,2006-2007
25/03/2007 03:30,Sacramento Kings,Phoenix Suns,107 - 100,,2006-2007
25/03/2007 08:00,Cleveland Cavaliers,Denver Nuggets,93 - 105,,2006-2007
25/03/2007 08:00,New Orleans/Oklahoma City Hornets,Houston Rockets,106 - 94,,2006-2007
25/03/2007 09:00,Seattle SuperSonics,San Antonio Spurs,79 - 120,,2006-2007
25/03/2007 09:30,Los Angeles Lakers,Golden State Warriors,115 - 113,,2006-2007
26/03/2007 07:30,Boston Celtics,Toronto Raptors,95 - 87,,2006-2007
26/03/2007 07:30,Detroit Pistons,Denver Nuggets,113 - 109,OT,2006-2007
26/03/2007 07:30,Miami Heat,Atlanta Hawks,106 - 89,,2006-2007
26/03/2007 07:30,New York Knicks,Orlando Magic,89 - 94,,2006-2007
26/03/2007 08:30,Chicago Bulls,Portland Trail Blazers,100 - 89,,2006-2007
26/03/2007 08:30,Houston Rockets,Milwaukee Bucks,106 - 87,,2006-2007
26/03/2007 09:00,Utah Jazz,Washington Wizards,103 - 97,,2006-2007
26/03/2007 10:00,Phoenix Suns,Memphis Grizzlies,105 - 87,,2006-2007
26/03/2007 10:30,Golden State Warriors,San Antonio Spurs,89 - 126,,2006-2007
27/03/2007 07:00,Indiana Pacers,Cleveland Cavaliers,94 - 105,,2006-2007
27/03/2007 08:00,Minnesota Timberwolves,Seattle SuperSonics,106 - 114,,2006-2007
27/03/2007 08:00,New Orleans/Oklahoma City Hornets,Dallas Mavericks,89 - 105,,2006-2007
27/03/2007 10:30,Los Angeles Lakers,Memphis Grizzlies,86 - 88,,2006-2007
28/03/2007 07:00,Charlotte Bobcats,Atlanta Hawks,101 - 87,,2006-2007
28/03/2007 07:00,Toronto Raptors,Miami Heat,96 - 83,,2006-2007
28/03/2007 07:00,Washington Wizards,Philadelphia 76ers,111 - 108,,2006-2007
28/03/2007 07:30,Boston Celtics,Orlando Magic,105 - 96,2OT,2006-2007
28/03/2007 07:30,New Jersey Nets,Indiana Pacers,118 - 94,,2006-2007
28/03/2007 07:30,New York Knicks,Cleveland Cavaliers,97 - 93,,2006-2007
28/03/2007 08:00,San Antonio Spurs,New Orleans/Oklahoma City Hornets,92 - 88,,2006-2007
28/03/2007 08:30,Dallas Mavericks,Milwaukee Bucks,105 - 103,,2006-2007
28/03/2007 09:00,Denver Nuggets,Seattle SuperSonics,97 - 100,,2006-2007
28/03/2007 09:00,Utah Jazz,Minnesota Timberwolves,108 - 102,,2006-2007
28/03/2007 10:00,Los Angeles Clippers,Houston Rockets,87 - 92,,2006-2007
29/03/2007 08:00,Chicago Bulls,Detroit Pistons,83 - 81,,2006-2007
29/03/2007 10:00,Portland Trail Blazers,Memphis Grizzlies,92 - 96,,2006-2007
29/03/2007 10:30,Golden State Warriors,Phoenix Suns,124 - 119,,2006-2007
30/03/2007 07:00,Charlotte Bobcats,Milwaukee Bucks,97 - 81,,2006-2007
30/03/2007 07:00,Philadelphia 76ers,Boston Celtics,88 - 82,,2006-2007
30/03/2007 07:00,Washington Wizards,Toronto Raptors,118 - 123,OT,2006-2007
30/03/2007 08:00,Detroit Pistons,New Jersey Nets,110 - 105,,2006-2007
30/03/2007 08:00,Minnesota Timberwolves,Miami Heat,77 - 92,,2006-2007
30/03/2007 08:00,Orlando Magic,Indiana Pacers,95 - 87,,2006-2007
30/03/2007 08:00,San Antonio Spurs,Utah Jazz,102 - 93,,2006-2007
30/03/2007 08:30,Dallas Mavericks,New York Knicks,105 - 103,,2006-2007
30/03/2007 10:00,Phoenix Suns,Denver Nuggets,125 - 108,,2006-2007
30/03/2007 10:30,Los Angeles Lakers,Houston Rockets,104 - 107,OT,2006-2007
30/03/2007 10:30,Sacramento Kings,Los Angeles Clippers,101 - 105,,2006-2007
30/03/2007 10:30,Seattle SuperSonics,Memphis Grizzlies,120 - 93,,2006-2007
31/03/2007 03:00,Chicago Bulls,Cleveland Cavaliers,108 - 112,OT,2006-2007
31/03/2007 07:30,New Jersey Nets,Philadelphia 76ers,86 - 82,,2006-2007
31/03/2007 08:00,New Orleans/Oklahoma City Hornets,New York Knicks,103 - 94,OT,2006-2007
31/03/2007 10:00,Portland Trail Blazers,Los Angeles Clippers,86 - 99,,2006-2007
01/04/2007 01:00,Detroit Pistons,Miami Heat,94 - 88,,2006-2007
01/04/2007 02:00,Atlanta Hawks,Chicago Bulls,97 - 105,,2006-2007
01/04/2007 03:00,Golden State Warriors,Memphis Grizzlies,122 - 117,,2006-2007
01/04/2007 03:30,Milwaukee Bucks,Washington Wizards,107 - 121,,2006-2007
01/04/2007 03:30,Phoenix Suns,Dallas Mavericks,126 - 104,,2006-2007
01/04/2007 06:00,Boston Celtics,Cleveland Cavaliers,98 - 96,,2006-2007
01/04/2007 06:00,Houston Rockets,Utah Jazz,83 - 86,,2006-2007
01/04/2007 06:00,Orlando Magic,Minnesota Timberwolves,104 - 105,OT,2006-2007
01/04/2007 06:00,Toronto Raptors,Charlotte Bobcats,107 - 94,,2006-2007
01/04/2007 07:00,Indiana Pacers,San Antonio Spurs,100 - 99,,2006-2007
01/04/2007 09:00,Seattle SuperSonics,Denver Nuggets,103 - 114,,2006-2007
01/04/2007 09:30,Los Angeles Lakers,Sacramento Kings,126 - 103,,2006-2007
03/04/2007 07:00,Charlotte Bobcats,Washington Wizards,122 - 102,,2006-2007
03/04/2007 07:00,Indiana Pacers,Detroit Pistons,85 - 100,,2006-2007
03/04/2007 07:30,Miami Heat,Toronto Raptors,92 - 89,,2006-2007
03/04/2007 08:00,Memphis Grizzlies,Phoenix Suns,111 - 116,,2006-2007
03/04/2007 08:00,Milwaukee Bucks,New Orleans/Oklahoma City Hornets,101 - 119,,2006-2007
03/04/2007 08:00,Minnesota Timberwolves,Cleveland Cavaliers,88 - 101,,2006-2007
03/04/2007 08:00,San Antonio Spurs,Seattle SuperSonics,110 - 91,,2006-2007
03/04/2007 10:00,Sacramento Kings,Dallas Mavericks,93 - 97,,2006-2007
03/04/2007 10:30,Los Angeles Lakers,Denver Nuggets,105 - 111,,2006-2007
04/04/2007 07:00,Orlando Magic,Toronto Raptors,108 - 111,,2006-2007
04/04/2007 07:00,Washington Wizards,Charlotte Bobcats,100 - 108,,2006-2007
04/04/2007 07:30,Detroit Pistons,Chicago Bulls,88 - 106,,2006-2007
04/04/2007 07:30,New Jersey Nets,Atlanta Hawks,101 - 86,,2006-2007
04/04/2007 07:30,New York Knicks,Philadelphia 76ers,90 - 92,,2006-2007
04/04/2007 08:00,Milwaukee Bucks,Boston Celtics,98 - 89,,2006-2007
04/04/2007 08:00,New Orleans/Oklahoma City Hornets,Seattle SuperSonics,101 - 92,OT,2006-2007
04/04/2007 08:30,Houston Rockets,Golden State Warriors,99 - 110,,2006-2007
04/04/2007 10:00,Denver Nuggets,Sacramento Kings,120 - 115,,2006-2007
04/04/2007 10:00,Portland Trail Blazers,Utah Jazz,94 - 89,,2006-2007
04/04/2007 10:30,Los Angeles Clippers,Los Angeles Lakers,90 - 82,,2006-2007
05/04/2007 07:00,Cleveland Cavaliers,Miami Heat,90 - 94,OT,2006-2007
05/04/2007 09:30,San Antonio Spurs,Phoenix Suns,92 - 85,,2006-2007
06/04/2007 07:00,Charlotte Bobcats,Indiana Pacers,102 - 112,,2006-2007
06/04/2007 07:00,Philadelphia 76ers,Toronto Raptors,85 - 94,,2006-2007
06/04/2007 07:30,Atlanta Hawks,Milwaukee Bucks,115 - 102,,2006-2007
06/04/2007 07:30,Boston Celtics,Miami Heat,85 - 88,,2006-2007
06/04/2007 07:30,New York Knicks,Minnesota Timberwolves,94 - 99,,2006-2007
06/04/2007 08:00,Memphis Grizzlies,Golden State Warriors,104 - 116,,2006-2007
06/04/2007 08:00,New Orleans/Oklahoma City Hornets,Phoenix Suns,95 - 103,,2006-2007
06/04/2007 08:00,Washington Wizards,Cleveland Cavaliers,94 - 99,,2006-2007
06/04/2007 08:30,Chicago Bulls,New Jersey Nets,105 - 74,,2006-2007
06/04/2007 08:30,Houston Rockets,Portland Trail Blazers,78 - 85,,2006-2007
06/04/2007 10:00,Sacramento Kings,Utah Jazz,107 - 103,,2006-2007
06/04/2007 10:30,Denver Nuggets,Dallas Mavericks,75 - 71,,2006-2007
06/04/2007 10:30,Seattle SuperSonics,Los Angeles Lakers,109 - 112,,2006-2007
07/04/2007 07:00,Indiana Pacers,Boston Celtics,105 - 98,,2006-2007
07/04/2007 07:00,Orlando Magic,Memphis Grizzlies,116 - 89,,2006-2007
07/04/2007 07:30,New Jersey Nets,Washington Wizards,120 - 114,OT,2006-2007
07/04/2007 08:00,Minnesota Timberwolves,New Orleans/Oklahoma City Hornets,94 - 96,,2006-2007
07/04/2007 08:00,San Antonio Spurs,Golden State Warriors,112 - 99,,2006-2007
07/04/2007 08:30,Milwaukee Bucks,New York Knicks,113 - 118,OT,2006-2007
07/04/2007 09:00,Dallas Mavericks,Portland Trail Blazers,86 - 74,,2006-2007
07/04/2007 09:00,Utah Jazz,Seattle SuperSonics,103 - 106,,2006-2007
07/04/2007 10:30,Los Angeles Clippers,Denver Nuggets,93 - 96,,2006-2007
08/04/2007 01:00,Detroit Pistons,Cleveland Cavaliers,87 - 82,,2006-2007
08/04/2007 03:30,Los Angeles Lakers,Phoenix Suns,107 - 115,,2006-2007
08/04/2007 06:00,Miami Heat,Charlotte Bobcats,103 - 111,OT,2006-2007
08/04/2007 06:00,Toronto Raptors,Chicago Bulls,103 - 89,,2006-2007
08/04/2007 07:30,Philadelphia 76ers,Atlanta Hawks,109 - 104,OT,2006-2007
08/04/2007 09:00,Sacramento Kings,Houston Rockets,106 - 112,,2006-2007
09/04/2007 07:30,New York Knicks,Detroit Pistons,83 - 91,,2006-2007
09/04/2007 08:00,Milwaukee Bucks,Orlando Magic,94 - 117,,2006-2007
09/04/2007 08:00,Minnesota Timberwolves,Toronto Raptors,100 - 111,,2006-2007
09/04/2007 08:00,San Antonio Spurs,Portland Trail Blazers,112 - 96,,2006-2007
09/04/2007 08:30,Dallas Mavericks,Los Angeles Clippers,96 - 86,,2006-2007
09/04/2007 09:00,Denver Nuggets,Los Angeles Lakers,115 - 111,,2006-2007
09/04/2007 10:00,Seattle SuperSonics,Houston Rockets,90 - 95,,2006-2007
09/04/2007 10:30,Golden State Warriors,Utah Jazz,126 - 102,,2006-2007
10/04/2007 07:00,Atlanta Hawks,Boston Celtics,104 - 96,,2006-2007
10/04/2007 07:00,Charlotte Bobcats,Miami Heat,92 - 82,,2006-2007
10/04/2007 07:00,Philadelphia 76ers,Indiana Pacers,90 - 86,,2006-2007
10/04/2007 07:00,Washington Wizards,New Jersey Nets,92 - 96,,2006-2007
10/04/2007 08:00,Memphis Grizzlies,Sacramento Kings,100 - 112,,2006-2007
10/04/2007 08:00,New Orleans/Oklahoma City Hornets,Los Angeles Clippers,103 - 100,OT,2006-2007
10/04/2007 08:30,Chicago Bulls,New York Knicks,98 - 69,,2006-2007
11/04/2007 07:30,Boston Celtics,Philadelphia 76ers,94 - 102,,2006-2007
11/04/2007 07:30,Miami Heat,Washington Wizards,85 - 82,,2006-2007
11/04/2007 08:00,Detroit Pistons,Orlando Magic,104 - 99,,2006-2007
11/04/2007 08:00,Milwaukee Bucks,Indiana Pacers,98 - 104,,2006-2007
11/04/2007 08:00,Minnesota Timberwolves,Dallas Mavericks,88 - 105,,2006-2007
11/04/2007 08:00,San Antonio Spurs,Sacramento Kings,109 - 100,,2006-2007
11/04/2007 09:00,Utah Jazz,Denver Nuggets,106 - 115,,2006-2007
11/04/2007 10:00,Phoenix Suns,Seattle SuperSonics,109 - 91,,2006-2007
11/04/2007 10:00,Portland Trail Blazers,Houston Rockets,95 - 99,,2006-2007
12/04/2007 08:00,Cleveland Cavaliers,New Jersey Nets,94 - 76,,2006-2007
12/04/2007 10:30,Los Angeles Lakers,Los Angeles Clippers,110 - 118,,2006-2007
13/04/2007 07:00,Toronto Raptors,Detroit Pistons,87 - 84,,2006-2007
13/04/2007 07:30,Atlanta Hawks,Washington Wizards,85 - 98,,2006-2007
13/04/2007 07:30,Boston Celtics,Milwaukee Bucks,102 - 104,,2006-2007
13/04/2007 07:30,New Jersey Nets,New York Knicks,100 - 86,,2006-2007
13/04/2007 08:00,Miami Heat,Indiana Pacers,100 - 96,,2006-2007
13/04/2007 08:00,Minnesota Timberwolves,San Antonio Spurs,91 - 110,,2006-2007
13/04/2007 08:00,New Orleans/Oklahoma City Hornets,Denver Nuggets,105 - 107,,2006-2007
13/04/2007 08:30,Chicago Bulls,Charlotte Bobcats,100 - 81,,2006-2007
13/04/2007 08:30,Dallas Mavericks,Utah Jazz,89 - 104,,2006-2007
13/04/2007 10:00,Sacramento Kings,Golden State Warriors,108 - 125,,2006-2007
13/04/2007 10:30,Los Angeles Clippers,Portland Trail Blazers,107 - 89,,2006-2007
13/04/2007 10:30,Phoenix Suns,Los Angeles Lakers,93 - 85,,2006-2007
14/04/2007 03:00,Philadelphia 76ers,Orlando Magic,87 - 104,,2006-2007
14/04/2007 07:30,Cleveland Cavaliers,Atlanta Hawks,110 - 76,,2006-2007
14/04/2007 08:00,Memphis Grizzlies,Denver Nuggets,133 - 118,,2006-2007
14/04/2007 08:30,Houston Rockets,New Orleans/Oklahoma City Hornets,123 - 112,,2006-2007
14/04/2007 08:30,Milwaukee Bucks,Charlotte Bobcats,92 - 113,,2006-2007
14/04/2007 09:00,Utah Jazz,Phoenix Suns,98 - 126,,2006-2007
14/04/2007 10:00,Portland Trail Blazers,Seattle SuperSonics,108 - 102,,2006-2007
15/04/2007 01:00,Washington Wizards,Chicago Bulls,68 - 101,,2006-2007
15/04/2007 03:30,Dallas Mavericks,San Antonio Spurs,91 - 86,,2006-2007
15/04/2007 03:30,Golden State Warriors,Minnesota Timberwolves,121 - 108,,2006-2007
15/04/2007 03:30,Indiana Pacers,New Jersey Nets,107 - 111,,2006-2007
15/04/2007 03:30,Los Angeles Clippers,Sacramento Kings,100 - 105,,2006-2007
15/04/2007 06:00,Detroit Pistons,Philadelphia 76ers,91 - 102,,2006-2007
15/04/2007 06:00,Orlando Magic,Boston Celtics,88 - 86,,2006-2007
15/04/2007 06:00,Toronto Raptors,New York Knicks,107 - 105,,2006-2007
15/04/2007 09:30,Los Angeles Lakers,Seattle SuperSonics,109 - 98,,2006-2007
16/04/2007 07:30,Miami Heat,Boston Celtics,89 - 91,,2006-2007
16/04/2007 07:30,New York Knicks,New Jersey Nets,95 - 104,,2006-2007
16/04/2007 08:00,Memphis Grizzlies,San Antonio Spurs,101 - 91,,2006-2007
16/04/2007 08:00,Milwaukee Bucks,Atlanta Hawks,102 - 96,,2006-2007
16/04/2007 08:30,Houston Rockets,Phoenix Suns,120 - 117,,2006-2007
16/04/2007 09:00,Denver Nuggets,Minnesota Timberwolves,122 - 107,,2006-2007
16/04/2007 09:00,Utah Jazz,Portland Trail Blazers,130 - 93,,2006-2007
16/04/2007 10:00,Sacramento Kings,New Orleans/Oklahoma City Hornets,118 - 125,,2006-2007
17/04/2007 07:00,Atlanta Hawks,Indiana Pacers,118 - 102,,2006-2007
17/04/2007 07:00,Philadelphia 76ers,Cleveland Cavaliers,92 - 98,,2006-2007
17/04/2007 07:00,Washington Wizards,Orlando Magic,89 - 95,,2006-2007
17/04/2007 07:30,Detroit Pistons,Toronto Raptors,100 - 84,,2006-2007
17/04/2007 10:00,Phoenix Suns,Los Angeles Clippers,99 - 103,,2006-2007
17/04/2007 10:30,Golden State Warriors,Dallas Mavericks,111 - 82,,2006-2007
18/04/2007 07:00,Charlotte Bobcats,New York Knicks,93 - 94,,2006-2007
18/04/2007 07:00,Cleveland Cavaliers,Milwaukee Bucks,109 - 96,,2006-2007
18/04/2007 07:00,Orlando Magic,Miami Heat,94 - 68,,2006-2007
18/04/2007 07:00,Toronto Raptors,Philadelphia 76ers,119 - 122,,2006-2007
18/04/2007 07:30,Boston Celtics,Detroit Pistons,89 - 91,,2006-2007
18/04/2007 07:30,New Jersey Nets,Chicago Bulls,106 - 97,,2006-2007
18/04/2007 08:00,Indiana Pacers,Washington Wizards,95 - 98,,2006-2007
18/04/2007 08:00,Minnesota Timberwolves,Memphis Grizzlies,94 - 116,,2006-2007
18/04/2007 08:00,San Antonio Spurs,Denver Nuggets,77 - 100,,2006-2007
18/04/2007 09:00,Utah Jazz,Houston Rockets,101 - 91,,2006-2007
18/04/2007 10:00,Portland Trail Blazers,Golden State Warriors,98 - 120,,2006-2007
18/04/2007 10:00,Sacramento Kings,Los Angeles Lakers,106 - 117,,2006-2007
18/04/2007 10:00,Seattle SuperSonics,Dallas Mavericks,75 - 106,,2006-2007
18/04/2007 10:30,Los Angeles Clippers,New Orleans/Oklahoma City Hornets,83 - 86,,2006-2007
