Date,Home Team,Away Team,Result,Overtime,Season
12/03/2014 10:00,Phoenix Suns,Cleveland Cavaliers,101 - 110,,2013-2014
12/03/2014 10:30,Los Angeles Clippers,Golden State Warriors,111 - 98,,2013-2014
13/03/2014 07:00,Chicago Bulls,Houston Rockets,111 - 87,,2013-2014
13/03/2014 07:30,Atlanta Hawks,Milwaukee Bucks,102 - 97,,2013-2014
13/03/2014 09:30,Oklahoma City Thunder,Los Angeles Lakers,131 - 102,,2013-2014
14/03/2014 07:00,Charlotte Bobcats,Minnesota Timberwolves,105 - 93,,2013-2014
14/03/2014 07:00,Orlando Magic,Washington Wizards,101 - 105,OT,2013-2014
14/03/2014 07:00,Philadelphia 76ers,Indiana Pacers,94 - 101,,2013-2014
14/03/2014 07:00,Toronto Raptors,Memphis Grizzlies,99 - 86,,2013-2014
14/03/2014 07:30,Boston Celtics,Phoenix Suns,80 - 87,,2013-2014
14/03/2014 07:30,Miami Heat,Denver Nuggets,107 - 111,,2013-2014
14/03/2014 08:00,New Orleans Pelicans,Portland Trail Blazers,103 - 111,,2013-2014
14/03/2014 08:30,San Antonio Spurs,Los Angeles Lakers,119 - 85,,2013-2014
14/03/2014 09:00,Utah Jazz,Los Angeles Clippers,87 - 96,,2013-2014
14/03/2014 10:30,Golden State Warriors,Cleveland Cavaliers,94 - 103,,2013-2014
15/03/2014 12:00,New York Knicks,Milwaukee Bucks,115 - 94,,2013-2014
15/03/2014 07:00,Washington Wizards,Brooklyn Nets,101 - 94,,2013-2014
15/03/2014 07:30,Atlanta Hawks,Denver Nuggets,97 - 92,,2013-2014
15/03/2014 07:30,Detroit Pistons,Indiana Pacers,104 - 112,OT,2013-2014
15/03/2014 07:30,Philadelphia 76ers,Memphis Grizzlies,77 - 103,,2013-2014
15/03/2014 08:00,Chicago Bulls,Sacramento Kings,94 - 87,,2013-2014
16/03/2014 01:00,Milwaukee Bucks,Charlotte Bobcats,92 - 101,,2013-2014
16/03/2014 01:00,Toronto Raptors,Phoenix Suns,113 - 121,,2013-2014
16/03/2014 03:30,Miami Heat,Houston Rockets,113 - 104,,2013-2014
16/03/2014 06:00,New Orleans Pelicans,Boston Celtics,121 - 120,OT,2013-2014
16/03/2014 07:00,Minnesota Timberwolves,Sacramento Kings,104 - 102,,2013-2014
16/03/2014 07:00,Oklahoma City Thunder,Dallas Mavericks,86 - 109,,2013-2014
16/03/2014 07:00,San Antonio Spurs,Utah Jazz,122 - 104,,2013-2014
16/03/2014 09:00,Portland Trail Blazers,Golden State Warriors,112 - 113,,2013-2014
16/03/2014 09:30,Los Angeles Clippers,Cleveland Cavaliers,102 - 80,,2013-2014
17/03/2014 07:00,Charlotte Bobcats,Atlanta Hawks,83 - 97,,2013-2014
17/03/2014 07:00,Indiana Pacers,Philadelphia 76ers,99 - 90,,2013-2014
17/03/2014 07:30,Brooklyn Nets,Phoenix Suns,108 - 95,,2013-2014
17/03/2014 08:00,Chicago Bulls,Oklahoma City Thunder,85 - 97,,2013-2014
17/03/2014 08:00,Houston Rockets,Utah Jazz,124 - 86,,2013-2014
17/03/2014 08:30,Dallas Mavericks,Boston Celtics,94 - 89,,2013-2014
17/03/2014 10:30,Denver Nuggets,Los Angeles Clippers,110 - 100,,2013-2014
18/03/2014 07:00,Cleveland Cavaliers,Miami Heat,96 - 100,,2013-2014
18/03/2014 07:30,Atlanta Hawks,Toronto Raptors,118 - 113,OT,2013-2014
18/03/2014 10:00,Portland Trail Blazers,Milwaukee Bucks,120 - 115,OT,2013-2014
18/03/2014 10:00,Sacramento Kings,Washington Wizards,117 - 111,OT,2013-2014
18/03/2014 10:30,Golden State Warriors,Orlando Magic,103 - 89,,2013-2014
19/03/2014 07:00,Philadelphia 76ers,Chicago Bulls,94 - 102,,2013-2014
19/03/2014 07:30,Boston Celtics,Miami Heat,101 - 96,,2013-2014
19/03/2014 07:30,Brooklyn Nets,Charlotte Bobcats,104 - 99,,2013-2014
19/03/2014 08:00,Memphis Grizzlies,Utah Jazz,96 - 86,,2013-2014
19/03/2014 08:00,New Orleans Pelicans,Toronto Raptors,100 - 107,,2013-2014
19/03/2014 08:00,New York Knicks,Indiana Pacers,92 - 86,,2013-2014
19/03/2014 08:30,Dallas Mavericks,Minnesota Timberwolves,122 - 123,OT,2013-2014
19/03/2014 09:00,Denver Nuggets,Detroit Pistons,118 - 109,,2013-2014
19/03/2014 10:00,Phoenix Suns,Orlando Magic,109 - 93,,2013-2014
19/03/2014 10:30,Los Angeles Lakers,San Antonio Spurs,109 - 125,,2013-2014
20/03/2014 07:00,Cleveland Cavaliers,Oklahoma City Thunder,95 - 102,,2013-2014
20/03/2014 08:00,Houston Rockets,Minnesota Timberwolves,129 - 106,,2013-2014
20/03/2014 10:00,Portland Trail Blazers,Washington Wizards,116 - 103,,2013-2014
20/03/2014 10:30,Golden State Warriors,Milwaukee Bucks,115 - 110,,2013-2014
21/03/2014 07:00,Indiana Pacers,Chicago Bulls,91 - 79,,2013-2014
21/03/2014 07:00,Philadelphia 76ers,New York Knicks,92 - 93,,2013-2014
21/03/2014 07:00,Toronto Raptors,Oklahoma City Thunder,118 - 119,2OT,2013-2014
21/03/2014 07:30,Atlanta Hawks,New Orleans Pelicans,105 - 111,,2013-2014
21/03/2014 07:30,Brooklyn Nets,Boston Celtics,114 - 98,,2013-2014
21/03/2014 07:30,Miami Heat,Memphis Grizzlies,91 - 86,,2013-2014
21/03/2014 08:30,Dallas Mavericks,Denver Nuggets,122 - 106,,2013-2014
21/03/2014 10:00,Phoenix Suns,Detroit Pistons,98 - 92,,2013-2014
21/03/2014 10:00,Sacramento Kings,San Antonio Spurs,79 - 99,,2013-2014
21/03/2014 10:30,Los Angeles Lakers,Washington Wizards,107 - 117,,2013-2014
22/03/2014 07:00,Charlotte Bobcats,Portland Trail Blazers,124 - 94,,2013-2014
22/03/2014 07:30,Cleveland Cavaliers,Houston Rockets,111 - 118,,2013-2014
22/03/2014 08:00,Chicago Bulls,Philadelphia 76ers,91 - 81,,2013-2014
22/03/2014 08:00,Memphis Grizzlies,Indiana Pacers,82 - 71,,2013-2014
22/03/2014 08:00,New Orleans Pelicans,Miami Heat,105 - 95,,2013-2014
22/03/2014 09:00,Utah Jazz,Orlando Magic,89 - 88,,2013-2014
22/03/2014 10:30,Golden State Warriors,San Antonio Spurs,90 - 99,,2013-2014
22/03/2014 10:30,Los Angeles Clippers,Detroit Pistons,112 - 103,,2013-2014
23/03/2014 01:00,Toronto Raptors,Atlanta Hawks,96 - 86,,2013-2014
23/03/2014 03:30,Minnesota Timberwolves,Phoenix Suns,120 - 127,,2013-2014
23/03/2014 05:00,Denver Nuggets,Washington Wizards,105 - 102,,2013-2014
23/03/2014 06:00,Sacramento Kings,Milwaukee Bucks,124 - 107,,2013-2014
23/03/2014 07:30,Dallas Mavericks,Brooklyn Nets,104 - 107,OT,2013-2014
23/03/2014 07:30,New York Knicks,Cleveland Cavaliers,100 - 106,,2013-2014
23/03/2014 09:30,Los Angeles Lakers,Orlando Magic,103 - 94,,2013-2014
24/03/2014 07:00,Charlotte Bobcats,Houston Rockets,89 - 100,,2013-2014
24/03/2014 07:30,Atlanta Hawks,Phoenix Suns,95 - 102,,2013-2014
24/03/2014 07:30,Miami Heat,Portland Trail Blazers,93 - 91,,2013-2014
24/03/2014 08:00,Chicago Bulls,Indiana Pacers,89 - 77,,2013-2014
24/03/2014 08:00,Memphis Grizzlies,Minnesota Timberwolves,109 - 92,,2013-2014
24/03/2014 08:00,New Orleans Pelicans,Brooklyn Nets,109 - 104,OT,2013-2014
24/03/2014 08:00,Oklahoma City Thunder,Denver Nuggets,117 - 96,,2013-2014
24/03/2014 08:30,San Antonio Spurs,Philadelphia 76ers,113 - 91,,2013-2014
24/03/2014 09:00,Utah Jazz,Detroit Pistons,94 - 114,,2013-2014
24/03/2014 10:30,Los Angeles Clippers,Milwaukee Bucks,106 - 98,,2013-2014
25/03/2014 07:00,Cleveland Cavaliers,Toronto Raptors,102 - 100,,2013-2014
25/03/2014 07:00,Orlando Magic,Portland Trail Blazers,95 - 85,,2013-2014
25/03/2014 08:00,Dallas Mavericks,Oklahoma City Thunder,128 - 119,OT,2013-2014
25/03/2014 10:30,Los Angeles Lakers,New York Knicks,127 - 96,,2013-2014
26/03/2014 07:00,Charlotte Bobcats,Brooklyn Nets,116 - 111,OT,2013-2014
26/03/2014 07:00,Washington Wizards,Phoenix Suns,93 - 99,,2013-2014
26/03/2014 07:30,Boston Celtics,Toronto Raptors,90 - 99,,2013-2014
26/03/2014 07:30,Detroit Pistons,Cleveland Cavaliers,96 - 97,,2013-2014
26/03/2014 08:00,Indiana Pacers,Miami Heat,84 - 83,,2013-2014
26/03/2014 08:00,Minnesota Timberwolves,Atlanta Hawks,107 - 83,,2013-2014
26/03/2014 08:00,New Orleans Pelicans,Los Angeles Clippers,98 - 96,,2013-2014
26/03/2014 08:30,San Antonio Spurs,Denver Nuggets,108 - 103,,2013-2014
26/03/2014 10:00,Sacramento Kings,New York Knicks,99 - 107,,2013-2014
26/03/2014 10:30,Utah Jazz,Memphis Grizzlies,87 - 91,,2013-2014
27/03/2014 07:30,Atlanta Hawks,Portland Trail Blazers,85 - 100,,2013-2014
27/03/2014 08:00,Houston Rockets,Philadelphia 76ers,120 - 98,,2013-2014
27/03/2014 08:00,Milwaukee Bucks,Los Angeles Lakers,108 - 105,,2013-2014
27/03/2014 08:30,Dallas Mavericks,Los Angeles Clippers,103 - 109,,2013-2014
28/03/2014 07:00,Orlando Magic,Charlotte Bobcats,110 - 105,OT,2013-2014
28/03/2014 07:00,Toronto Raptors,Boston Celtics,105 - 103,,2013-2014
28/03/2014 07:00,Washington Wizards,Indiana Pacers,91 - 78,,2013-2014
28/03/2014 07:30,Brooklyn Nets,Cleveland Cavaliers,108 - 97,,2013-2014
28/03/2014 07:30,Detroit Pistons,Miami Heat,78 - 110,,2013-2014
28/03/2014 08:00,Chicago Bulls,Portland Trail Blazers,74 - 91,,2013-2014
28/03/2014 08:00,Minnesota Timberwolves,Los Angeles Lakers,143 - 107,,2013-2014
28/03/2014 08:00,New Orleans Pelicans,Utah Jazz,102 - 95,,2013-2014
28/03/2014 08:00,Oklahoma City Thunder,Sacramento Kings,94 - 81,,2013-2014
28/03/2014 09:00,Denver Nuggets,San Antonio Spurs,102 - 133,,2013-2014
28/03/2014 10:00,Phoenix Suns,New York Knicks,112 - 88,,2013-2014
28/03/2014 10:30,Golden State Warriors,Memphis Grizzlies,100 - 93,,2013-2014
29/03/2014 07:30,Philadelphia 76ers,Detroit Pistons,123 - 98,,2013-2014
29/03/2014 08:00,Houston Rockets,Los Angeles Clippers,107 - 118,,2013-2014
29/03/2014 08:00,Washington Wizards,Atlanta Hawks,101 - 97,,2013-2014
29/03/2014 08:30,Dallas Mavericks,Sacramento Kings,103 - 100,,2013-2014
29/03/2014 08:30,Milwaukee Bucks,Miami Heat,67 - 88,,2013-2014
29/03/2014 08:30,San Antonio Spurs,New Orleans Pelicans,96 - 80,,2013-2014
30/03/2014 03:00,Cleveland Cavaliers,Indiana Pacers,90 - 76,,2013-2014
30/03/2014 03:00,Oklahoma City Thunder,Utah Jazz,116 - 96,,2013-2014
30/03/2014 06:00,Brooklyn Nets,Minnesota Timberwolves,114 - 99,,2013-2014
30/03/2014 06:00,Orlando Magic,Toronto Raptors,93 - 98,,2013-2014
30/03/2014 07:00,Boston Celtics,Chicago Bulls,102 - 107,,2013-2014
30/03/2014 09:00,Golden State Warriors,New York Knicks,84 - 89,,2013-2014
30/03/2014 09:00,Portland Trail Blazers,Memphis Grizzlies,105 - 98,,2013-2014
30/03/2014 09:30,Los Angeles Lakers,Phoenix Suns,115 - 99,,2013-2014
31/03/2014 07:00,Charlotte Bobcats,Washington Wizards,100 - 94,,2013-2014
31/03/2014 07:00,Indiana Pacers,San Antonio Spurs,77 - 103,,2013-2014
31/03/2014 07:30,Atlanta Hawks,Philadelphia 76ers,103 - 95,,2013-2014
31/03/2014 07:30,Detroit Pistons,Milwaukee Bucks,116 - 111,,2013-2014
31/03/2014 07:30,Miami Heat,Toronto Raptors,93 - 83,,2013-2014
31/03/2014 08:00,Chicago Bulls,Boston Celtics,94 - 80,,2013-2014
31/03/2014 08:00,Minnesota Timberwolves,Los Angeles Clippers,104 - 114,,2013-2014
31/03/2014 08:00,New Orleans Pelicans,Sacramento Kings,97 - 102,,2013-2014
31/03/2014 09:00,Denver Nuggets,Memphis Grizzlies,92 - 94,,2013-2014
31/03/2014 09:00,Utah Jazz,New York Knicks,83 - 92,,2013-2014
01/04/2014 08:00,Brooklyn Nets,Houston Rockets,105 - 96,,2013-2014
01/04/2014 08:30,Dallas Mavericks,Golden State Warriors,120 - 122,OT,2013-2014
01/04/2014 10:30,Los Angeles Lakers,Portland Trail Blazers,112 - 124,,2013-2014
02/04/2014 07:00,Indiana Pacers,Detroit Pistons,101 - 94,,2013-2014
02/04/2014 07:00,New York Knicks,Brooklyn Nets,110 - 81,,2013-2014
02/04/2014 07:00,Orlando Magic,Cleveland Cavaliers,98 - 119,,2013-2014
02/04/2014 07:00,Philadelphia 76ers,Charlotte Bobcats,93 - 123,,2013-2014
02/04/2014 07:00,Toronto Raptors,Houston Rockets,107 - 103,,2013-2014
02/04/2014 07:00,Washington Wizards,Boston Celtics,118 - 92,,2013-2014
02/04/2014 07:30,Atlanta Hawks,Chicago Bulls,92 - 105,,2013-2014
02/04/2014 07:30,Miami Heat,Milwaukee Bucks,96 - 77,,2013-2014
02/04/2014 08:00,Minnesota Timberwolves,Memphis Grizzlies,102 - 88,,2013-2014
02/04/2014 08:30,San Antonio Spurs,Golden State Warriors,111 - 90,,2013-2014
02/04/2014 09:00,Denver Nuggets,New Orleans Pelicans,137 - 107,,2013-2014
02/04/2014 10:00,Phoenix Suns,Los Angeles Clippers,108 - 112,,2013-2014
02/04/2014 10:00,Sacramento Kings,Los Angeles Lakers,107 - 102,,2013-2014
03/04/2014 08:00,Oklahoma City Thunder,San Antonio Spurs,106 - 94,,2013-2014
03/04/2014 10:30,Los Angeles Clippers,Dallas Mavericks,107 - 113,,2013-2014
04/04/2014 07:00,Charlotte Bobcats,Orlando Magic,91 - 80,,2013-2014
04/04/2014 07:00,Memphis Grizzlies,Denver Nuggets,100 - 92,,2013-2014
04/04/2014 07:00,Toronto Raptors,Indiana Pacers,102 - 94,,2013-2014
04/04/2014 07:30,Atlanta Hawks,Cleveland Cavaliers,117 - 98,,2013-2014
04/04/2014 07:30,Boston Celtics,Philadelphia 76ers,102 - 111,,2013-2014
04/04/2014 07:30,Brooklyn Nets,Detroit Pistons,116 - 104,,2013-2014
04/04/2014 07:30,Miami Heat,Minnesota Timberwolves,121 - 122,2OT,2013-2014
04/04/2014 07:30,New York Knicks,Washington Wizards,89 - 90,,2013-2014
04/04/2014 08:00,Chicago Bulls,Milwaukee Bucks,102 - 90,,2013-2014
04/04/2014 09:00,Utah Jazz,New Orleans Pelicans,100 - 96,,2013-2014
04/04/2014 09:30,Houston Rockets,Oklahoma City Thunder,111 - 107,,2013-2014
04/04/2014 10:00,Portland Trail Blazers,Phoenix Suns,93 - 109,,2013-2014
04/04/2014 10:30,Golden State Warriors,Sacramento Kings,102 - 69,,2013-2014
04/04/2014 10:30,Los Angeles Lakers,Dallas Mavericks,95 - 107,,2013-2014
05/04/2014 07:00,Orlando Magic,Minnesota Timberwolves,100 - 92,,2013-2014
05/04/2014 07:00,Washington Wizards,Chicago Bulls,78 - 96,,2013-2014
05/04/2014 07:30,Cleveland Cavaliers,Charlotte Bobcats,94 - 96,OT,2013-2014
05/04/2014 07:30,Detroit Pistons,Boston Celtics,115 - 111,,2013-2014
05/04/2014 07:30,Philadelphia 76ers,Brooklyn Nets,101 - 105,,2013-2014
05/04/2014 08:30,Milwaukee Bucks,Toronto Raptors,98 - 102,,2013-2014
06/04/2014 01:00,Miami Heat,New York Knicks,102 - 91,,2013-2014
06/04/2014 03:30,Los Angeles Clippers,Los Angeles Lakers,120 - 97,,2013-2014
06/04/2014 06:00,Indiana Pacers,Atlanta Hawks,88 - 107,,2013-2014
06/04/2014 06:00,Sacramento Kings,Dallas Mavericks,91 - 93,,2013-2014
06/04/2014 07:00,Houston Rockets,Denver Nuggets,130 - 125,OT,2013-2014
06/04/2014 07:00,San Antonio Spurs,Memphis Grizzlies,112 - 92,,2013-2014
06/04/2014 09:00,Golden State Warriors,Utah Jazz,130 - 102,,2013-2014
06/04/2014 09:00,Phoenix Suns,Oklahoma City Thunder,122 - 115,,2013-2014
06/04/2014 09:00,Portland Trail Blazers,New Orleans Pelicans,100 - 94,,2013-2014
08/04/2014 07:30,Atlanta Hawks,Detroit Pistons,95 - 102,,2013-2014
08/04/2014 08:00,Miami Heat,Brooklyn Nets,87 - 88,,2013-2014
08/04/2014 08:00,Minnesota Timberwolves,San Antonio Spurs,110 - 91,,2013-2014
08/04/2014 09:00,Utah Jazz,Dallas Mavericks,83 - 95,,2013-2014
08/04/2014 10:00,Sacramento Kings,Oklahoma City Thunder,92 - 107,,2013-2014
08/04/2014 10:30,Los Angeles Lakers,Houston Rockets,130 - 145,,2013-2014
09/04/2014 07:00,Cleveland Cavaliers,Detroit Pistons,122 - 100,,2013-2014
09/04/2014 07:00,Orlando Magic,Brooklyn Nets,115 - 111,,2013-2014
09/04/2014 07:00,Toronto Raptors,Philadelphia 76ers,125 - 114,,2013-2014
09/04/2014 07:00,Washington Wizards,Charlotte Bobcats,88 - 94,OT,2013-2014
09/04/2014 07:30,Atlanta Hawks,Boston Celtics,105 - 97,,2013-2014
09/04/2014 08:00,Memphis Grizzlies,Miami Heat,107 - 102,,2013-2014
09/04/2014 08:00,Milwaukee Bucks,Indiana Pacers,102 - 104,,2013-2014
09/04/2014 08:00,Minnesota Timberwolves,Chicago Bulls,87 - 102,,2013-2014
09/04/2014 08:00,New Orleans Pelicans,Phoenix Suns,88 - 94,,2013-2014
09/04/2014 09:00,Denver Nuggets,Houston Rockets,123 - 116,,2013-2014
09/04/2014 10:00,Portland Trail Blazers,Sacramento Kings,100 - 99,,2013-2014
09/04/2014 10:30,Los Angeles Clippers,Oklahoma City Thunder,101 - 107,,2013-2014
10/04/2014 08:00,Dallas Mavericks,San Antonio Spurs,100 - 109,,2013-2014
10/04/2014 10:30,Golden State Warriors,Denver Nuggets,99 - 100,,2013-2014
11/04/2014 07:00,Orlando Magic,Washington Wizards,86 - 96,,2013-2014
11/04/2014 07:00,Toronto Raptors,New York Knicks,100 - 108,,2013-2014
11/04/2014 07:30,Boston Celtics,Charlotte Bobcats,106 - 103,,2013-2014
11/04/2014 07:30,Brooklyn Nets,Atlanta Hawks,88 - 93,,2013-2014
11/04/2014 07:30,Miami Heat,Indiana Pacers,98 - 86,,2013-2014
11/04/2014 08:00,Chicago Bulls,Detroit Pistons,106 - 98,,2013-2014
11/04/2014 08:00,Memphis Grizzlies,Philadelphia 76ers,117 - 95,,2013-2014
11/04/2014 08:00,Minnesota Timberwolves,Houston Rockets,112 - 110,,2013-2014
11/04/2014 08:00,Oklahoma City Thunder,New Orleans Pelicans,116 - 94,,2013-2014
11/04/2014 08:30,Milwaukee Bucks,Cleveland Cavaliers,119 - 116,,2013-2014
11/04/2014 08:30,San Antonio Spurs,Phoenix Suns,112 - 104,,2013-2014
11/04/2014 09:00,Utah Jazz,Portland Trail Blazers,99 - 111,,2013-2014
11/04/2014 10:30,Los Angeles Lakers,Golden State Warriors,95 - 112,,2013-2014
12/04/2014 03:30,Los Angeles Clippers,Sacramento Kings,117 - 101,,2013-2014
12/04/2014 07:00,Charlotte Bobcats,Philadelphia 76ers,111 - 105,,2013-2014
12/04/2014 07:00,Washington Wizards,Milwaukee Bucks,104 - 91,,2013-2014
12/04/2014 07:30,Atlanta Hawks,Miami Heat,98 - 85,,2013-2014
12/04/2014 07:30,Cleveland Cavaliers,Boston Celtics,99 - 111,,2013-2014
12/04/2014 08:00,Houston Rockets,New Orleans Pelicans,111 - 104,,2013-2014
12/04/2014 08:30,Dallas Mavericks,Phoenix Suns,101 - 98,,2013-2014
12/04/2014 09:00,Denver Nuggets,Utah Jazz,101 - 94,,2013-2014
13/04/2014 01:00,Indiana Pacers,Oklahoma City Thunder,102 - 97,,2013-2014
13/04/2014 03:30,Detroit Pistons,Toronto Raptors,107 - 116,,2013-2014
13/04/2014 06:00,Brooklyn Nets,Orlando Magic,97 - 88,,2013-2014
13/04/2014 07:30,New York Knicks,Chicago Bulls,100 - 89,,2013-2014
13/04/2014 09:00,Portland Trail Blazers,Golden State Warriors,119 - 117,OT,2013-2014
13/04/2014 09:00,Sacramento Kings,Minnesota Timberwolves,106 - 103,,2013-2014
13/04/2014 09:30,Los Angeles Lakers,Memphis Grizzlies,90 - 102,,2013-2014
14/04/2014 07:00,Philadelphia 76ers,Boston Celtics,113 - 108,,2013-2014
14/04/2014 07:00,Toronto Raptors,Milwaukee Bucks,110 - 100,,2013-2014
14/04/2014 07:00,Washington Wizards,Miami Heat,114 - 93,,2013-2014
14/04/2014 07:30,Atlanta Hawks,Charlotte Bobcats,93 - 95,,2013-2014
14/04/2014 08:00,Chicago Bulls,Orlando Magic,108 - 95,,2013-2014
14/04/2014 08:00,Houston Rockets,San Antonio Spurs,104 - 98,,2013-2014
14/04/2014 08:00,New Orleans Pelicans,Oklahoma City Thunder,101 - 89,,2013-2014
14/04/2014 09:00,Utah Jazz,Los Angeles Lakers,104 - 119,,2013-2014
14/04/2014 10:00,Phoenix Suns,Memphis Grizzlies,91 - 97,,2013-2014
14/04/2014 10:30,Golden State Warriors,Minnesota Timberwolves,130 - 120,,2013-2014
15/04/2014 08:00,Brooklyn Nets,New York Knicks,98 - 109,,2013-2014
15/04/2014 10:30,Los Angeles Clippers,Denver Nuggets,117 - 105,,2013-2014
16/04/2014 07:00,Charlotte Bobcats,Chicago Bulls,91 - 86,OT,2013-2014
16/04/2014 07:00,Orlando Magic,Indiana Pacers,86 - 101,,2013-2014
16/04/2014 08:00,Boston Celtics,Washington Wizards,102 - 118,,2013-2014
16/04/2014 08:00,Cleveland Cavaliers,Brooklyn Nets,114 - 85,,2013-2014
16/04/2014 08:00,Memphis Grizzlies,Dallas Mavericks,106 - 105,OT,2013-2014
16/04/2014 08:00,Miami Heat,Philadelphia 76ers,87 - 100,,2013-2014
16/04/2014 08:00,Milwaukee Bucks,Atlanta Hawks,103 - 111,,2013-2014
16/04/2014 08:00,Minnesota Timberwolves,Utah Jazz,130 - 136,2OT,2013-2014
16/04/2014 08:00,New Orleans Pelicans,Houston Rockets,105 - 100,,2013-2014
16/04/2014 08:00,New York Knicks,Toronto Raptors,95 - 92,,2013-2014
16/04/2014 08:00,Oklahoma City Thunder,Detroit Pistons,112 - 111,,2013-2014
16/04/2014 08:00,San Antonio Spurs,Los Angeles Lakers,100 - 113,,2013-2014
16/04/2014 10:30,Denver Nuggets,Golden State Warriors,112 - 116,,2013-2014
16/04/2014 10:30,Portland Trail Blazers,Los Angeles Clippers,110 - 104,,2013-2014
16/04/2014 10:30,Sacramento Kings,Phoenix Suns,99 - 104,,2013-2014
