Date,Home Team,Away Team,Result,Overtime,Season
15/03/2006 07:00,Toronto Raptors,Detroit Pistons,98 - 105,,2005-2006
15/03/2006 07:00,Washington Wizards,Charlotte Bobcats,107 - 99,,2005-2006
15/03/2006 07:30,New Jersey Nets,Portland Trail Blazers,78 - 65,,2005-2006
15/03/2006 07:30,New York Knicks,Atlanta Hawks,121 - 117,2OT,2005-2006
15/03/2006 08:00,Milwaukee Bucks,Chicago Bulls,104 - 88,,2005-2006
15/03/2006 09:00,Houston Rockets,Dallas Mavericks,81 - 95,,2005-2006
15/03/2006 09:00,Phoenix Suns,Los Angeles Clippers,126 - 95,,2005-2006
15/03/2006 10:30,Los Angeles Lakers,Minnesota Timberwolves,92 - 89,,2005-2006
16/03/2006 08:00,Miami Heat,Boston Celtics,107 - 104,,2005-2006
16/03/2006 10:00,Seattle SuperSonics,Philadelphia 76ers,102 - 98,,2005-2006
16/03/2006 10:30,Golden State Warriors,Minnesota Timberwolves,105 - 97,,2005-2006
17/03/2006 07:00,Atlanta Hawks,Utah Jazz,101 - 111,,2005-2006
17/03/2006 07:00,Indiana Pacers,Sacramento Kings,98 - 93,,2005-2006
17/03/2006 07:00,Orlando Magic,Boston Celtics,84 - 77,,2005-2006
17/03/2006 07:00,Toronto Raptors,Milwaukee Bucks,97 - 96,,2005-2006
17/03/2006 07:00,Washington Wizards,Dallas Mavericks,94 - 104,,2005-2006
17/03/2006 07:30,Cleveland Cavaliers,Portland Trail Blazers,99 - 84,,2005-2006
17/03/2006 07:30,New Jersey Nets,Los Angeles Lakers,92 - 89,,2005-2006
17/03/2006 07:30,New York Knicks,Detroit Pistons,105 - 103,,2005-2006
17/03/2006 08:00,Memphis Grizzlies,Denver Nuggets,116 - 102,,2005-2006
17/03/2006 08:30,San Antonio Spurs,Phoenix Suns,108 - 102,,2005-2006
17/03/2006 10:30,Los Angeles Clippers,Philadelphia 76ers,99 - 89,,2005-2006
18/03/2006 02:00,Chicago Bulls,Miami Heat,84 - 85,,2005-2006
18/03/2006 07:30,Charlotte Bobcats,Detroit Pistons,103 - 108,,2005-2006
18/03/2006 08:00,New Orleans/Oklahoma City Hornets,Denver Nuggets,94 - 109,,2005-2006
18/03/2006 08:30,Houston Rockets,San Antonio Spurs,77 - 92,,2005-2006
18/03/2006 08:30,Milwaukee Bucks,Portland Trail Blazers,97 - 93,,2005-2006
19/03/2006 01:00,Cleveland Cavaliers,Los Angeles Lakers,96 - 95,,2005-2006
19/03/2006 01:00,Indiana Pacers,Boston Celtics,88 - 103,,2005-2006
19/03/2006 01:00,New Jersey Nets,Dallas Mavericks,100 - 89,,2005-2006
19/03/2006 02:00,Atlanta Hawks,Orlando Magic,108 - 107,OT,2005-2006
19/03/2006 03:30,Minnesota Timberwolves,Sacramento Kings,95 - 89,,2005-2006
19/03/2006 03:30,Washington Wizards,Chicago Bulls,113 - 104,,2005-2006
19/03/2006 04:00,Golden State Warriors,Philadelphia 76ers,98 - 89,,2005-2006
19/03/2006 04:00,Memphis Grizzlies,Utah Jazz,90 - 84,,2005-2006
19/03/2006 07:30,New York Knicks,Miami Heat,100 - 111,,2005-2006
20/03/2006 07:30,Boston Celtics,Los Angeles Lakers,97 - 105,,2005-2006
20/03/2006 07:30,Detroit Pistons,Atlanta Hawks,91 - 84,,2005-2006
20/03/2006 08:30,Houston Rockets,Los Angeles Clippers,91 - 99,,2005-2006
20/03/2006 10:00,Portland Trail Blazers,Milwaukee Bucks,93 - 100,,2005-2006
21/03/2006 07:00,Washington Wizards,New Jersey Nets,100 - 112,,2005-2006
21/03/2006 07:30,Charlotte Bobcats,Orlando Magic,108 - 102,,2005-2006
21/03/2006 07:30,New York Knicks,Toronto Raptors,109 - 114,,2005-2006
21/03/2006 08:00,Dallas Mavericks,Houston Rockets,88 - 72,,2005-2006
21/03/2006 08:00,Memphis Grizzlies,Indiana Pacers,105 - 75,,2005-2006
21/03/2006 08:00,Minnesota Timberwolves,Miami Heat,100 - 96,,2005-2006
21/03/2006 08:00,New Orleans/Oklahoma City Hornets,Los Angeles Clippers,120 - 108,,2005-2006
21/03/2006 08:30,San Antonio Spurs,Golden State Warriors,107 - 96,,2005-2006
21/03/2006 10:00,Sacramento Kings,Seattle SuperSonics,105 - 96,,2005-2006
21/03/2006 10:30,Utah Jazz,Phoenix Suns,107 - 99,,2005-2006
22/03/2006 07:00,Cleveland Cavaliers,Charlotte Bobcats,120 - 118,OT,2005-2006
22/03/2006 07:00,Indiana Pacers,Chicago Bulls,95 - 85,,2005-2006
22/03/2006 07:00,Orlando Magic,New York Knicks,111 - 87,,2005-2006
22/03/2006 07:00,Philadelphia 76ers,Atlanta Hawks,115 - 106,,2005-2006
22/03/2006 07:30,Boston Celtics,Toronto Raptors,110 - 96,,2005-2006
22/03/2006 08:00,Detroit Pistons,Miami Heat,82 - 73,,2005-2006
22/03/2006 10:00,Seattle SuperSonics,Milwaukee Bucks,114 - 105,,2005-2006
22/03/2006 10:30,Denver Nuggets,San Antonio Spurs,104 - 92,,2005-2006
22/03/2006 10:30,Los Angeles Lakers,Sacramento Kings,87 - 80,,2005-2006
23/03/2006 07:30,New Jersey Nets,Minnesota Timberwolves,86 - 82,,2005-2006
23/03/2006 08:00,Memphis Grizzlies,Los Angeles Clippers,95 - 85,,2005-2006
23/03/2006 08:00,New Orleans/Oklahoma City Hornets,Houston Rockets,92 - 93,,2005-2006
23/03/2006 08:30,Dallas Mavericks,Golden State Warriors,121 - 122,,2005-2006
23/03/2006 09:00,Phoenix Suns,Portland Trail Blazers,125 - 108,,2005-2006
23/03/2006 09:00,Utah Jazz,Washington Wizards,97 - 109,,2005-2006
24/03/2006 07:00,Indiana Pacers,Detroit Pistons,72 - 75,,2005-2006
24/03/2006 07:00,Philadelphia 76ers,Orlando Magic,86 - 102,,2005-2006
24/03/2006 07:00,Toronto Raptors,Minnesota Timberwolves,97 - 77,,2005-2006
24/03/2006 07:30,Cleveland Cavaliers,Boston Celtics,94 - 82,,2005-2006
24/03/2006 07:30,Miami Heat,Charlotte Bobcats,114 - 93,,2005-2006
24/03/2006 07:30,New York Knicks,Memphis Grizzlies,75 - 91,,2005-2006
24/03/2006 08:30,Chicago Bulls,New Orleans/Oklahoma City Hornets,96 - 82,,2005-2006
24/03/2006 09:00,Denver Nuggets,Seattle SuperSonics,117 - 104,,2005-2006
24/03/2006 10:00,Portland Trail Blazers,San Antonio Spurs,79 - 98,,2005-2006
24/03/2006 10:30,Los Angeles Lakers,Milwaukee Bucks,101 - 96,,2005-2006
25/03/2006 03:30,Los Angeles Clippers,Washington Wizards,116 - 101,,2005-2006
25/03/2006 07:00,Atlanta Hawks,Dallas Mavericks,83 - 98,,2005-2006
25/03/2006 09:00,Phoenix Suns,Denver Nuggets,107 - 96,,2005-2006
25/03/2006 09:00,Utah Jazz,Sacramento Kings,89 - 91,,2005-2006
26/03/2006 01:00,Indiana Pacers,Philadelphia 76ers,92 - 79,,2005-2006
26/03/2006 03:30,Milwaukee Bucks,Toronto Raptors,125 - 116,OT,2005-2006
26/03/2006 03:30,Minnesota Timberwolves,New York Knicks,98 - 94,,2005-2006
26/03/2006 04:00,Boston Celtics,Chicago Bulls,97 - 101,,2005-2006
26/03/2006 04:00,Houston Rockets,Cleveland Cavaliers,102 - 104,OT,2005-2006
26/03/2006 04:00,Memphis Grizzlies,Charlotte Bobcats,102 - 95,,2005-2006
26/03/2006 06:00,Orlando Magic,Atlanta Hawks,108 - 101,,2005-2006
26/03/2006 07:30,Detroit Pistons,New Jersey Nets,74 - 79,,2005-2006
26/03/2006 09:00,Portland Trail Blazers,Los Angeles Clippers,83 - 97,,2005-2006
26/03/2006 09:00,Sacramento Kings,Golden State Warriors,83 - 90,,2005-2006
26/03/2006 09:00,Seattle SuperSonics,San Antonio Spurs,106 - 102,,2005-2006
26/03/2006 09:30,Los Angeles Lakers,New Orleans/Oklahoma City Hornets,105 - 94,,2005-2006
27/03/2006 07:30,Miami Heat,Indiana Pacers,96 - 91,,2005-2006
27/03/2006 07:30,New Jersey Nets,Phoenix Suns,110 - 72,,2005-2006
27/03/2006 09:00,Utah Jazz,New Orleans/Oklahoma City Hornets,104 - 80,,2005-2006
27/03/2006 10:30,Golden State Warriors,Washington Wizards,98 - 116,,2005-2006
28/03/2006 07:30,Charlotte Bobcats,Atlanta Hawks,125 - 117,,2005-2006
28/03/2006 07:30,Detroit Pistons,Dallas Mavericks,97 - 90,,2005-2006
28/03/2006 08:00,Memphis Grizzlies,Seattle SuperSonics,97 - 98,,2005-2006
28/03/2006 08:00,Milwaukee Bucks,Phoenix Suns,132 - 110,,2005-2006
28/03/2006 08:30,Chicago Bulls,Orlando Magic,93 - 97,,2005-2006
28/03/2006 10:00,Sacramento Kings,Washington Wizards,84 - 97,,2005-2006
28/03/2006 10:30,Los Angeles Clippers,San Antonio Spurs,87 - 98,,2005-2006
29/03/2006 07:00,Atlanta Hawks,Indiana Pacers,94 - 93,,2005-2006
29/03/2006 07:00,Cleveland Cavaliers,Dallas Mavericks,107 - 94,,2005-2006
29/03/2006 07:00,Toronto Raptors,Miami Heat,94 - 98,,2005-2006
29/03/2006 07:30,New Jersey Nets,Memphis Grizzlies,86 - 74,,2005-2006
29/03/2006 07:30,New York Knicks,Boston Celtics,98 - 123,,2005-2006
29/03/2006 07:30,Philadelphia 76ers,Detroit Pistons,91 - 101,,2005-2006
29/03/2006 08:00,Minnesota Timberwolves,Orlando Magic,103 - 91,,2005-2006
29/03/2006 08:30,Houston Rockets,Seattle SuperSonics,115 - 87,,2005-2006
29/03/2006 10:00,Denver Nuggets,Utah Jazz,104 - 115,,2005-2006
29/03/2006 10:00,Portland Trail Blazers,Sacramento Kings,90 - 106,,2005-2006
29/03/2006 10:30,Golden State Warriors,New Orleans/Oklahoma City Hornets,85 - 86,,2005-2006
30/03/2006 08:00,Indiana Pacers,Phoenix Suns,104 - 114,,2005-2006
30/03/2006 10:30,Los Angeles Lakers,San Antonio Spurs,85 - 96,,2005-2006
31/03/2006 07:00,Atlanta Hawks,New Jersey Nets,88 - 91,,2005-2006
31/03/2006 07:00,Orlando Magic,Dallas Mavericks,108 - 99,,2005-2006
31/03/2006 07:00,Toronto Raptors,Phoenix Suns,126 - 140,,2005-2006
31/03/2006 07:30,Charlotte Bobcats,Chicago Bulls,107 - 113,,2005-2006
31/03/2006 07:30,New York Knicks,Philadelphia 76ers,112 - 117,,2005-2006
31/03/2006 08:00,Detroit Pistons,Milwaukee Bucks,112 - 105,,2005-2006
31/03/2006 08:00,New Orleans/Oklahoma City Hornets,Memphis Grizzlies,107 - 102,,2005-2006
31/03/2006 08:30,Houston Rockets,Washington Wizards,105 - 103,,2005-2006
31/03/2006 09:00,Denver Nuggets,Minnesota Timberwolves,106 - 94,,2005-2006
31/03/2006 10:30,Golden State Warriors,Sacramento Kings,93 - 96,,2005-2006
31/03/2006 10:30,Los Angeles Clippers,Utah Jazz,106 - 91,,2005-2006
31/03/2006 10:30,Seattle SuperSonics,Los Angeles Lakers,93 - 106,,2005-2006
01/04/2006 02:00,Cleveland Cavaliers,Miami Heat,106 - 99,,2005-2006
01/04/2006 08:30,Chicago Bulls,Boston Celtics,100 - 94,,2005-2006
01/04/2006 08:30,Milwaukee Bucks,Indiana Pacers,96 - 89,,2005-2006
01/04/2006 08:30,San Antonio Spurs,Washington Wizards,106 - 99,,2005-2006
01/04/2006 10:00,Portland Trail Blazers,Utah Jazz,89 - 102,,2005-2006
02/04/2006 01:00,Detroit Pistons,Phoenix Suns,109 - 102,,2005-2006
02/04/2006 03:30,Dallas Mavericks,Denver Nuggets,103 - 79,,2005-2006
02/04/2006 03:30,Los Angeles Lakers,Houston Rockets,104 - 88,,2005-2006
02/04/2006 03:30,Minnesota Timberwolves,Golden State Warriors,106 - 104,OT,2005-2006
02/04/2006 04:00,Memphis Grizzlies,Atlanta Hawks,98 - 87,,2005-2006
02/04/2006 06:00,Charlotte Bobcats,Cleveland Cavaliers,97 - 101,,2005-2006
02/04/2006 06:00,New Jersey Nets,Miami Heat,90 - 78,,2005-2006
02/04/2006 06:00,Philadelphia 76ers,New York Knicks,114 - 95,,2005-2006
02/04/2006 07:00,Toronto Raptors,New Orleans/Oklahoma City Hornets,113 - 120,2OT,2005-2006
02/04/2006 09:00,Sacramento Kings,Los Angeles Clippers,106 - 96,,2005-2006
02/04/2006 09:00,Seattle SuperSonics,Portland Trail Blazers,122 - 83,,2005-2006
04/04/2006 07:00,Cleveland Cavaliers,Philadelphia 76ers,124 - 91,,2005-2006
04/04/2006 07:00,Toronto Raptors,Boston Celtics,120 - 124,,2005-2006
04/04/2006 07:00,Washington Wizards,New York Knicks,105 - 90,,2005-2006
04/04/2006 07:30,Charlotte Bobcats,Minnesota Timberwolves,97 - 92,,2005-2006
04/04/2006 07:30,Detroit Pistons,New Orleans/Oklahoma City Hornets,101 - 93,,2005-2006
04/04/2006 07:30,Miami Heat,Milwaukee Bucks,115 - 89,,2005-2006
04/04/2006 07:30,New Jersey Nets,Atlanta Hawks,96 - 94,,2005-2006
04/04/2006 08:00,Memphis Grizzlies,Golden State Warriors,100 - 75,,2005-2006
04/04/2006 08:30,Chicago Bulls,Indiana Pacers,102 - 96,,2005-2006
04/04/2006 08:30,Dallas Mavericks,Sacramento Kings,127 - 101,,2005-2006
04/04/2006 09:00,Utah Jazz,San Antonio Spurs,86 - 95,,2005-2006
04/04/2006 10:00,Seattle SuperSonics,Houston Rockets,104 - 87,,2005-2006
04/04/2006 10:30,Los Angeles Clippers,Denver Nuggets,111 - 109,,2005-2006
05/04/2006 07:00,Atlanta Hawks,Minnesota Timberwolves,101 - 99,,2005-2006
05/04/2006 07:00,Boston Celtics,Washington Wizards,91 - 108,,2005-2006
05/04/2006 07:00,Indiana Pacers,Toronto Raptors,111 - 103,,2005-2006
05/04/2006 07:00,Orlando Magic,Milwaukee Bucks,108 - 105,,2005-2006
05/04/2006 07:00,Philadelphia 76ers,Chicago Bulls,92 - 99,,2005-2006
05/04/2006 07:30,New York Knicks,Cleveland Cavaliers,96 - 94,,2005-2006
05/04/2006 08:00,New Orleans/Oklahoma City Hornets,Golden State Warriors,114 - 109,OT,2005-2006
05/04/2006 09:30,San Antonio Spurs,Sacramento Kings,87 - 97,,2005-2006
05/04/2006 10:00,Phoenix Suns,Los Angeles Clippers,105 - 119,,2005-2006
05/04/2006 10:00,Portland Trail Blazers,Houston Rockets,76 - 75,,2005-2006
06/04/2006 07:30,New Jersey Nets,Charlotte Bobcats,113 - 102,,2005-2006
06/04/2006 08:00,Miami Heat,Detroit Pistons,82 - 95,,2005-2006
06/04/2006 10:30,Denver Nuggets,Los Angeles Lakers,110 - 108,OT,2005-2006
07/04/2006 07:00,Atlanta Hawks,Washington Wizards,114 - 101,,2005-2006
07/04/2006 07:00,Orlando Magic,Detroit Pistons,89 - 87,,2005-2006
07/04/2006 07:00,Philadelphia 76ers,Boston Celtics,99 - 109,,2005-2006
07/04/2006 08:00,Memphis Grizzlies,Milwaukee Bucks,100 - 90,,2005-2006
07/04/2006 08:00,Minnesota Timberwolves,Utah Jazz,95 - 103,,2005-2006
07/04/2006 08:00,New Orleans/Oklahoma City Hornets,Toronto Raptors,95 - 89,,2005-2006
07/04/2006 08:00,New York Knicks,Indiana Pacers,98 - 96,,2005-2006
07/04/2006 08:00,San Antonio Spurs,Dallas Mavericks,86 - 92,,2005-2006
07/04/2006 10:00,Portland Trail Blazers,Seattle SuperSonics,108 - 121,,2005-2006
07/04/2006 10:30,Golden State Warriors,Houston Rockets,93 - 100,,2005-2006
07/04/2006 10:30,Los Angeles Clippers,Sacramento Kings,93 - 96,,2005-2006
07/04/2006 10:30,Phoenix Suns,Los Angeles Lakers,107 - 96,,2005-2006
08/04/2006 01:00,New Jersey Nets,Cleveland Cavaliers,102 - 108,,2005-2006
08/04/2006 07:00,Washington Wizards,Miami Heat,86 - 99,,2005-2006
08/04/2006 08:30,Chicago Bulls,Philadelphia 76ers,75 - 89,,2005-2006
08/04/2006 08:30,Dallas Mavericks,New Orleans/Oklahoma City Hornets,101 - 77,,2005-2006
08/04/2006 09:00,Denver Nuggets,Golden State Warriors,95 - 92,,2005-2006
08/04/2006 09:00,Utah Jazz,Portland Trail Blazers,110 - 93,,2005-2006
09/04/2006 01:00,Detroit Pistons,Indiana Pacers,98 - 73,,2005-2006
09/04/2006 03:30,Milwaukee Bucks,New Jersey Nets,83 - 95,,2005-2006
09/04/2006 03:30,Minnesota Timberwolves,Atlanta Hawks,84 - 83,,2005-2006
09/04/2006 03:30,Toronto Raptors,Charlotte Bobcats,88 - 94,,2005-2006
09/04/2006 04:00,Boston Celtics,New York Knicks,86 - 101,,2005-2006
09/04/2006 06:00,Miami Heat,Orlando Magic,84 - 93,,2005-2006
09/04/2006 07:00,San Antonio Spurs,Memphis Grizzlies,83 - 81,,2005-2006
09/04/2006 09:00,Sacramento Kings,Houston Rockets,86 - 77,,2005-2006
09/04/2006 09:00,Seattle SuperSonics,Phoenix Suns,116 - 114,,2005-2006
09/04/2006 09:30,Los Angeles Lakers,Los Angeles Clippers,100 - 83,,2005-2006
10/04/2006 07:00,Indiana Pacers,New York Knicks,101 - 82,,2005-2006
10/04/2006 07:00,Orlando Magic,Atlanta Hawks,105 - 88,,2005-2006
10/04/2006 07:00,Philadelphia 76ers,Washington Wizards,105 - 97,,2005-2006
10/04/2006 08:00,New Orleans/Oklahoma City Hornets,Cleveland Cavaliers,101 - 103,,2005-2006
10/04/2006 09:00,Utah Jazz,Houston Rockets,85 - 83,,2005-2006
10/04/2006 10:00,Portland Trail Blazers,Denver Nuggets,98 - 110,,2005-2006
10/04/2006 10:30,Los Angeles Clippers,Dallas Mavericks,73 - 75,,2005-2006
11/04/2006 07:30,Miami Heat,Toronto Raptors,106 - 97,,2005-2006
11/04/2006 08:00,Memphis Grizzlies,Minnesota Timberwolves,92 - 76,,2005-2006
11/04/2006 08:30,Chicago Bulls,New Jersey Nets,104 - 101,,2005-2006
11/04/2006 08:30,San Antonio Spurs,Seattle SuperSonics,104 - 95,,2005-2006
11/04/2006 10:00,Sacramento Kings,Phoenix Suns,110 - 123,,2005-2006
11/04/2006 10:30,Los Angeles Lakers,Golden State Warriors,111 - 100,,2005-2006
12/04/2006 07:00,Atlanta Hawks,Chicago Bulls,90 - 96,,2005-2006
12/04/2006 07:00,Indiana Pacers,Boston Celtics,117 - 112,,2005-2006
12/04/2006 07:00,Orlando Magic,Toronto Raptors,103 - 96,,2005-2006
12/04/2006 07:30,Charlotte Bobcats,Memphis Grizzlies,88 - 96,,2005-2006
12/04/2006 07:30,New Jersey Nets,Philadelphia 76ers,96 - 116,,2005-2006
12/04/2006 08:00,Detroit Pistons,Cleveland Cavaliers,96 - 73,,2005-2006
12/04/2006 08:00,Milwaukee Bucks,Washington Wizards,100 - 97,,2005-2006
12/04/2006 08:00,New Orleans/Oklahoma City Hornets,Seattle SuperSonics,104 - 99,,2005-2006
12/04/2006 08:30,Houston Rockets,Minnesota Timberwolves,79 - 82,,2005-2006
12/04/2006 09:00,Utah Jazz,Denver Nuggets,104 - 83,,2005-2006
12/04/2006 10:30,Golden State Warriors,Dallas Mavericks,114 - 102,,2005-2006
12/04/2006 10:30,Los Angeles Clippers,Portland Trail Blazers,97 - 93,,2005-2006
13/04/2006 08:00,Cleveland Cavaliers,New York Knicks,91 - 87,,2005-2006
13/04/2006 08:30,San Antonio Spurs,Orlando Magic,80 - 92,,2005-2006
13/04/2006 10:30,Phoenix Suns,Dallas Mavericks,117 - 104,,2005-2006
14/04/2006 07:00,Atlanta Hawks,Charlotte Bobcats,110 - 116,,2005-2006
14/04/2006 07:00,Toronto Raptors,Detroit Pistons,108 - 103,,2005-2006
14/04/2006 07:30,Boston Celtics,New Jersey Nets,74 - 79,,2005-2006
14/04/2006 07:30,Miami Heat,Philadelphia 76ers,104 - 85,,2005-2006
14/04/2006 07:30,New York Knicks,Milwaukee Bucks,80 - 97,,2005-2006
14/04/2006 08:00,Chicago Bulls,Washington Wizards,103 - 101,,2005-2006
14/04/2006 08:00,Indiana Pacers,Minnesota Timberwolves,89 - 77,,2005-2006
14/04/2006 08:00,New Orleans/Oklahoma City Hornets,Utah Jazz,104 - 105,,2005-2006
14/04/2006 10:30,Golden State Warriors,Phoenix Suns,110 - 102,,2005-2006
14/04/2006 10:30,Los Angeles Lakers,Portland Trail Blazers,110 - 99,,2005-2006
14/04/2006 10:30,Seattle SuperSonics,Los Angeles Clippers,97 - 101,,2005-2006
15/04/2006 07:00,Orlando Magic,Philadelphia 76ers,102 - 97,,2005-2006
15/04/2006 07:30,Charlotte Bobcats,Indiana Pacers,92 - 91,OT,2005-2006
15/04/2006 08:30,Houston Rockets,Memphis Grizzlies,81 - 93,,2005-2006
15/04/2006 08:30,Milwaukee Bucks,Atlanta Hawks,114 - 120,,2005-2006
15/04/2006 09:00,Denver Nuggets,Sacramento Kings,82 - 100,,2005-2006
15/04/2006 10:00,Portland Trail Blazers,Golden State Warriors,81 - 86,,2005-2006
16/04/2006 01:00,Miami Heat,Chicago Bulls,93 - 117,,2005-2006
16/04/2006 03:30,Los Angeles Lakers,Phoenix Suns,109 - 89,,2005-2006
16/04/2006 06:00,Detroit Pistons,New York Knicks,103 - 97,,2005-2006
16/04/2006 06:00,Minnesota Timberwolves,San Antonio Spurs,90 - 103,,2005-2006
16/04/2006 06:00,Washington Wizards,Cleveland Cavaliers,104 - 92,,2005-2006
16/04/2006 08:00,New Jersey Nets,Boston Celtics,95 - 93,,2005-2006
16/04/2006 08:30,Dallas Mavericks,Utah Jazz,111 - 95,,2005-2006
16/04/2006 09:00,Los Angeles Clippers,Seattle SuperSonics,98 - 114,,2005-2006
16/04/2006 09:00,Sacramento Kings,New Orleans/Oklahoma City Hornets,96 - 79,,2005-2006
17/04/2006 07:00,Orlando Magic,Chicago Bulls,112 - 116,OT,2005-2006
17/04/2006 07:00,Toronto Raptors,Indiana Pacers,95 - 120,,2005-2006
17/04/2006 07:30,Boston Celtics,Cleveland Cavaliers,88 - 93,,2005-2006
17/04/2006 07:30,New York Knicks,Charlotte Bobcats,91 - 98,,2005-2006
17/04/2006 08:00,Milwaukee Bucks,Detroit Pistons,113 - 93,,2005-2006
17/04/2006 08:30,San Antonio Spurs,Utah Jazz,115 - 82,,2005-2006
17/04/2006 09:00,Denver Nuggets,Houston Rockets,83 - 86,,2005-2006
17/04/2006 10:00,Phoenix Suns,New Orleans/Oklahoma City Hornets,115 - 78,,2005-2006
17/04/2006 10:30,Golden State Warriors,Portland Trail Blazers,93 - 79,,2005-2006
18/04/2006 07:00,Atlanta Hawks,Miami Heat,103 - 100,,2005-2006
18/04/2006 07:00,Philadelphia 76ers,New Jersey Nets,91 - 88,,2005-2006
18/04/2006 07:00,Washington Wizards,Milwaukee Bucks,116 - 103,,2005-2006
18/04/2006 08:00,Memphis Grizzlies,Los Angeles Clippers,101 - 95,,2005-2006
18/04/2006 10:00,Sacramento Kings,Seattle SuperSonics,111 - 105,,2005-2006
19/04/2006 07:00,Cleveland Cavaliers,Atlanta Hawks,100 - 99,,2005-2006
19/04/2006 07:00,Indiana Pacers,Orlando Magic,89 - 83,,2005-2006
19/04/2006 07:30,Boston Celtics,Miami Heat,85 - 78,,2005-2006
19/04/2006 07:30,Charlotte Bobcats,Philadelphia 76ers,96 - 86,,2005-2006
19/04/2006 07:30,Detroit Pistons,Washington Wizards,80 - 96,,2005-2006
19/04/2006 07:30,New Jersey Nets,New York Knicks,83 - 90,,2005-2006
19/04/2006 08:00,Dallas Mavericks,Los Angeles Clippers,71 - 85,,2005-2006
19/04/2006 08:00,Houston Rockets,San Antonio Spurs,87 - 89,,2005-2006
19/04/2006 08:00,Minnesota Timberwolves,Memphis Grizzlies,92 - 102,2OT,2005-2006
19/04/2006 08:30,Chicago Bulls,Toronto Raptors,127 - 106,,2005-2006
19/04/2006 09:00,Utah Jazz,Golden State Warriors,105 - 102,,2005-2006
19/04/2006 10:00,Portland Trail Blazers,Phoenix Suns,96 - 106,,2005-2006
19/04/2006 10:30,Los Angeles Lakers,New Orleans/Oklahoma City Hornets,115 - 95,,2005-2006
19/04/2006 10:30,Seattle SuperSonics,Denver Nuggets,109 - 98,,2005-2006
