Date,Home Team,Away Team,Result,Overtime,Season
06/03/2019 07:00,Charlotte Hornets,Miami Heat,84 - 91,,2018-2019
06/03/2019 07:00,Detroit Pistons,Minnesota Timberwolves,131 - 114,,2018-2019
06/03/2019 07:00,Washington Wizards,Dallas Mavericks,132 - 123,,2018-2019
06/03/2019 07:30,Atlanta Hawks,San Antonio Spurs,104 - 111,,2018-2019
06/03/2019 07:30,Brooklyn Nets,Cleveland Cavaliers,113 - 107,,2018-2019
06/03/2019 08:00,Chicago Bulls,Philadelphia 76ers,108 - 107,,2018-2019
06/03/2019 08:00,New Orleans Pelicans,Utah Jazz,104 - 114,,2018-2019
06/03/2019 09:00,Phoenix Suns,New York Knicks,107 - 96,,2018-2019
06/03/2019 10:00,Sacramento Kings,Boston Celtics,109 - 111,,2018-2019
06/03/2019 10:30,Los Angeles Lakers,Denver Nuggets,99 - 115,,2018-2019
07/03/2019 08:00,Milwaukee Bucks,Indiana Pacers,117 - 98,,2018-2019
07/03/2019 10:30,Portland Trail Blazers,Oklahoma City Thunder,121 - 129,OT,2018-2019
08/03/2019 07:00,Charlotte Hornets,Washington Wizards,112 - 111,,2018-2019
08/03/2019 07:00,Orlando Magic,Dallas Mavericks,111 - 106,,2018-2019
08/03/2019 08:00,Chicago Bulls,Detroit Pistons,104 - 112,,2018-2019
08/03/2019 08:00,Houston Rockets,Philadelphia 76ers,107 - 91,,2018-2019
08/03/2019 08:00,Memphis Grizzlies,Utah Jazz,114 - 104,,2018-2019
08/03/2019 08:00,Miami Heat,Cleveland Cavaliers,126 - 110,,2018-2019
08/03/2019 08:00,New Orleans Pelicans,Toronto Raptors,104 - 127,,2018-2019
08/03/2019 10:30,Golden State Warriors,Denver Nuggets,122 - 105,,2018-2019
08/03/2019 10:30,Los Angeles Clippers,Oklahoma City Thunder,118 - 110,,2018-2019
09/03/2019 12:00,New York Knicks,Sacramento Kings,94 - 102,,2018-2019
09/03/2019 07:00,Atlanta Hawks,Brooklyn Nets,112 - 114,,2018-2019
09/03/2019 08:00,Minnesota Timberwolves,Washington Wizards,135 - 130,OT,2018-2019
09/03/2019 08:30,Los Angeles Lakers,Boston Celtics,107 - 120,,2018-2019
09/03/2019 09:00,Milwaukee Bucks,Charlotte Hornets,131 - 114,,2018-2019
09/03/2019 10:00,Portland Trail Blazers,Phoenix Suns,127 - 120,,2018-2019
10/03/2019 12:00,Detroit Pistons,Chicago Bulls,131 - 108,,2018-2019
10/03/2019 03:30,Miami Heat,Toronto Raptors,104 - 125,,2018-2019
10/03/2019 03:30,Philadelphia 76ers,Indiana Pacers,106 - 89,,2018-2019
10/03/2019 06:00,Atlanta Hawks,New Orleans Pelicans,128 - 116,,2018-2019
10/03/2019 06:00,Memphis Grizzlies,Orlando Magic,105 - 97,,2018-2019
10/03/2019 07:00,Dallas Mavericks,Houston Rockets,93 - 94,,2018-2019
10/03/2019 08:00,Minnesota Timberwolves,New York Knicks,103 - 92,,2018-2019
10/03/2019 08:00,San Antonio Spurs,Milwaukee Bucks,121 - 114,,2018-2019
10/03/2019 08:30,Golden State Warriors,Phoenix Suns,111 - 115,,2018-2019
11/03/2019 07:00,Cleveland Cavaliers,Toronto Raptors,126 - 101,,2018-2019
11/03/2019 07:00,Washington Wizards,Sacramento Kings,121 - 115,,2018-2019
11/03/2019 07:30,Brooklyn Nets,Detroit Pistons,103 - 75,,2018-2019
11/03/2019 08:00,Houston Rockets,Charlotte Hornets,118 - 106,,2018-2019
11/03/2019 09:00,Utah Jazz,Oklahoma City Thunder,89 - 98,,2018-2019
11/03/2019 10:30,Los Angeles Clippers,Boston Celtics,140 - 115,,2018-2019
12/03/2019 07:00,Indiana Pacers,New York Knicks,103 - 98,,2018-2019
12/03/2019 07:00,Philadelphia 76ers,Cleveland Cavaliers,106 - 99,,2018-2019
12/03/2019 08:00,Chicago Bulls,Los Angeles Lakers,107 - 123,,2018-2019
12/03/2019 08:00,Dallas Mavericks,San Antonio Spurs,105 - 112,,2018-2019
12/03/2019 08:00,New Orleans Pelicans,Milwaukee Bucks,113 - 130,,2018-2019
12/03/2019 10:30,Denver Nuggets,Minnesota Timberwolves,133 - 107,,2018-2019
12/03/2019 10:30,Los Angeles Clippers,Portland Trail Blazers,104 - 125,,2018-2019
13/03/2019 07:00,Oklahoma City Thunder,Brooklyn Nets,108 - 96,,2018-2019
13/03/2019 07:00,Washington Wizards,Orlando Magic,100 - 90,,2018-2019
13/03/2019 07:30,Atlanta Hawks,Memphis Grizzlies,132 - 111,,2018-2019
13/03/2019 07:30,Miami Heat,Detroit Pistons,108 - 74,,2018-2019
13/03/2019 09:30,Houston Rockets,Golden State Warriors,104 - 106,,2018-2019
13/03/2019 10:00,Phoenix Suns,Utah Jazz,97 - 114,,2018-2019
14/03/2019 07:00,Indiana Pacers,Oklahoma City Thunder,108 - 106,,2018-2019
14/03/2019 07:00,Orlando Magic,Cleveland Cavaliers,120 - 91,,2018-2019
14/03/2019 07:30,Boston Celtics,Sacramento Kings,126 - 120,,2018-2019
14/03/2019 08:00,Toronto Raptors,Los Angeles Lakers,111 - 98,,2018-2019
14/03/2019 09:00,Utah Jazz,Minnesota Timberwolves,120 - 100,,2018-2019
14/03/2019 10:30,Denver Nuggets,Dallas Mavericks,100 - 99,,2018-2019
15/03/2019 07:00,Detroit Pistons,Los Angeles Lakers,111 - 97,,2018-2019
15/03/2019 07:00,Philadelphia 76ers,Sacramento Kings,123 - 114,,2018-2019
15/03/2019 07:00,Washington Wizards,Charlotte Hornets,110 - 116,,2018-2019
15/03/2019 08:00,Houston Rockets,Phoenix Suns,108 - 102,,2018-2019
15/03/2019 08:00,Miami Heat,Milwaukee Bucks,98 - 113,,2018-2019
15/03/2019 08:00,New Orleans Pelicans,Portland Trail Blazers,110 - 122,,2018-2019
15/03/2019 08:30,San Antonio Spurs,New York Knicks,109 - 83,,2018-2019
15/03/2019 10:30,Los Angeles Clippers,Chicago Bulls,128 - 121,,2018-2019
16/03/2019 12:30,Boston Celtics,Atlanta Hawks,129 - 120,,2018-2019
16/03/2019 07:00,New Orleans Pelicans,Phoenix Suns,136 - 138,OT,2018-2019
16/03/2019 07:00,Washington Wizards,Memphis Grizzlies,135 - 128,,2018-2019
16/03/2019 08:30,Dallas Mavericks,Cleveland Cavaliers,121 - 116,,2018-2019
16/03/2019 08:30,Oklahoma City Thunder,Golden State Warriors,88 - 110,,2018-2019
16/03/2019 08:30,San Antonio Spurs,Portland Trail Blazers,108 - 103,,2018-2019
16/03/2019 09:00,Denver Nuggets,Indiana Pacers,102 - 100,,2018-2019
16/03/2019 09:00,Utah Jazz,Brooklyn Nets,114 - 98,,2018-2019
17/03/2019 12:00,New York Knicks,Los Angeles Lakers,124 - 123,,2018-2019
17/03/2019 01:00,Miami Heat,Charlotte Hornets,93 - 75,,2018-2019
17/03/2019 03:30,Milwaukee Bucks,Philadelphia 76ers,125 - 130,,2018-2019
17/03/2019 04:00,Detroit Pistons,Toronto Raptors,110 - 107,,2018-2019
17/03/2019 06:00,Orlando Magic,Atlanta Hawks,101 - 91,,2018-2019
17/03/2019 06:00,Sacramento Kings,Chicago Bulls,129 - 102,,2018-2019
17/03/2019 09:00,Houston Rockets,Minnesota Timberwolves,117 - 102,,2018-2019
17/03/2019 09:00,Los Angeles Clippers,Brooklyn Nets,119 - 116,,2018-2019
18/03/2019 07:00,Cleveland Cavaliers,Detroit Pistons,126 - 119,,2018-2019
18/03/2019 07:00,Washington Wizards,Utah Jazz,95 - 116,,2018-2019
18/03/2019 07:30,Boston Celtics,Denver Nuggets,105 - 114,,2018-2019
18/03/2019 07:30,Toronto Raptors,New York Knicks,128 - 92,,2018-2019
18/03/2019 08:00,Oklahoma City Thunder,Miami Heat,107 - 116,,2018-2019
18/03/2019 08:00,San Antonio Spurs,Golden State Warriors,111 - 105,,2018-2019
18/03/2019 08:30,Dallas Mavericks,New Orleans Pelicans,125 - 129,OT,2018-2019
18/03/2019 10:00,Phoenix Suns,Chicago Bulls,101 - 116,,2018-2019
18/03/2019 10:30,Portland Trail Blazers,Indiana Pacers,106 - 98,,2018-2019
19/03/2019 07:00,Charlotte Hornets,Philadelphia 76ers,114 - 118,,2018-2019
19/03/2019 07:30,Atlanta Hawks,Houston Rockets,105 - 121,,2018-2019
19/03/2019 08:00,Milwaukee Bucks,Los Angeles Lakers,115 - 101,,2018-2019
19/03/2019 08:00,Minnesota Timberwolves,Golden State Warriors,107 - 117,,2018-2019
19/03/2019 10:00,Sacramento Kings,Brooklyn Nets,121 - 123,,2018-2019
19/03/2019 10:30,Los Angeles Clippers,Indiana Pacers,115 - 109,,2018-2019
20/03/2019 07:00,Cleveland Cavaliers,Milwaukee Bucks,107 - 102,,2018-2019
20/03/2019 07:00,Orlando Magic,New Orleans Pelicans,119 - 96,,2018-2019
20/03/2019 07:00,Philadelphia 76ers,Boston Celtics,118 - 115,,2018-2019
20/03/2019 07:30,New York Knicks,Utah Jazz,116 - 137,,2018-2019
20/03/2019 08:00,Chicago Bulls,Washington Wizards,126 - 120,OT,2018-2019
20/03/2019 08:00,Memphis Grizzlies,Houston Rockets,126 - 125,OT,2018-2019
20/03/2019 08:30,San Antonio Spurs,Miami Heat,105 - 110,,2018-2019
20/03/2019 09:30,Oklahoma City Thunder,Toronto Raptors,114 - 123,OT,2018-2019
20/03/2019 10:00,Portland Trail Blazers,Dallas Mavericks,126 - 118,,2018-2019
21/03/2019 07:00,Charlotte Hornets,Minnesota Timberwolves,113 - 106,,2018-2019
21/03/2019 07:00,Washington Wizards,Denver Nuggets,108 - 113,,2018-2019
21/03/2019 07:30,Atlanta Hawks,Utah Jazz,117 - 114,,2018-2019
21/03/2019 10:00,Phoenix Suns,Detroit Pistons,98 - 118,,2018-2019
21/03/2019 10:00,Sacramento Kings,Dallas Mavericks,116 - 100,,2018-2019
21/03/2019 10:30,Golden State Warriors,Indiana Pacers,112 - 89,,2018-2019
22/03/2019 07:00,Orlando Magic,Memphis Grizzlies,123 - 119,OT,2018-2019
22/03/2019 07:30,Cleveland Cavaliers,Los Angeles Clippers,108 - 110,,2018-2019
22/03/2019 07:30,New York Knicks,Denver Nuggets,93 - 111,,2018-2019
22/03/2019 07:30,Toronto Raptors,Oklahoma City Thunder,109 - 116,,2018-2019
22/03/2019 08:00,Houston Rockets,San Antonio Spurs,111 - 105,,2018-2019
22/03/2019 08:30,Milwaukee Bucks,Miami Heat,116 - 87,,2018-2019
22/03/2019 10:30,Los Angeles Lakers,Brooklyn Nets,106 - 111,,2018-2019
23/03/2019 06:00,Charlotte Hornets,Boston Celtics,124 - 117,,2018-2019
23/03/2019 07:00,Washington Wizards,Miami Heat,108 - 113,,2018-2019
23/03/2019 07:30,Atlanta Hawks,Philadelphia 76ers,129 - 127,,2018-2019
23/03/2019 08:00,Chicago Bulls,Utah Jazz,83 - 114,,2018-2019
23/03/2019 08:00,Memphis Grizzlies,Minnesota Timberwolves,99 - 112,,2018-2019
23/03/2019 08:30,Golden State Warriors,Dallas Mavericks,91 - 126,,2018-2019
23/03/2019 10:00,Portland Trail Blazers,Detroit Pistons,117 - 112,,2018-2019
23/03/2019 10:00,Sacramento Kings,Phoenix Suns,112 - 103,,2018-2019
24/03/2019 12:00,New York Knicks,Los Angeles Clippers,113 - 124,,2018-2019
24/03/2019 04:30,Milwaukee Bucks,Cleveland Cavaliers,127 - 105,,2018-2019
24/03/2019 05:00,Indiana Pacers,Denver Nuggets,124 - 88,,2018-2019
24/03/2019 06:00,Toronto Raptors,Charlotte Hornets,114 - 115,,2018-2019
24/03/2019 07:00,New Orleans Pelicans,Houston Rockets,90 - 113,,2018-2019
24/03/2019 07:30,Boston Celtics,San Antonio Spurs,96 - 115,,2018-2019
24/03/2019 08:30,Golden State Warriors,Detroit Pistons,121 - 114,,2018-2019
24/03/2019 09:30,Los Angeles Lakers,Sacramento Kings,111 - 106,,2018-2019
25/03/2019 07:00,Orlando Magic,Philadelphia 76ers,119 - 98,,2018-2019
25/03/2019 08:00,Memphis Grizzlies,Oklahoma City Thunder,115 - 103,,2018-2019
25/03/2019 09:00,Utah Jazz,Phoenix Suns,125 - 92,,2018-2019
25/03/2019 10:00,Portland Trail Blazers,Brooklyn Nets,148 - 144,2OT,2018-2019
26/03/2019 07:00,Charlotte Hornets,San Antonio Spurs,125 - 116,OT,2018-2019
26/03/2019 07:00,Cleveland Cavaliers,Boston Celtics,106 - 116,,2018-2019
26/03/2019 07:30,Miami Heat,Orlando Magic,99 - 104,,2018-2019
26/03/2019 07:30,Toronto Raptors,Chicago Bulls,112 - 103,,2018-2019
26/03/2019 08:00,Milwaukee Bucks,Houston Rockets,108 - 94,,2018-2019
26/03/2019 08:00,Minnesota Timberwolves,Los Angeles Clippers,111 - 122,,2018-2019
26/03/2019 08:00,New Orleans Pelicans,Atlanta Hawks,120 - 130,,2018-2019
26/03/2019 08:30,Dallas Mavericks,Sacramento Kings,121 - 125,,2018-2019
26/03/2019 09:00,Denver Nuggets,Detroit Pistons,95 - 92,,2018-2019
26/03/2019 10:30,Los Angeles Lakers,Washington Wizards,124 - 106,,2018-2019
27/03/2019 08:00,Chicago Bulls,Portland Trail Blazers,98 - 118,,2018-2019
27/03/2019 08:00,Memphis Grizzlies,Golden State Warriors,103 - 118,,2018-2019
27/03/2019 08:00,Oklahoma City Thunder,Indiana Pacers,107 - 99,,2018-2019
27/03/2019 10:00,Phoenix Suns,Washington Wizards,121 - 124,,2018-2019
27/03/2019 10:30,Utah Jazz,Los Angeles Lakers,115 - 100,,2018-2019
28/03/2019 07:00,Detroit Pistons,Orlando Magic,115 - 98,,2018-2019
28/03/2019 07:00,Philadelphia 76ers,Brooklyn Nets,123 - 110,,2018-2019
28/03/2019 07:30,Miami Heat,Dallas Mavericks,105 - 99,,2018-2019
28/03/2019 07:30,New York Knicks,Toronto Raptors,92 - 117,,2018-2019
28/03/2019 08:00,Houston Rockets,Denver Nuggets,112 - 85,,2018-2019
28/03/2019 08:00,Milwaukee Bucks,Los Angeles Clippers,128 - 118,,2018-2019
28/03/2019 08:00,New Orleans Pelicans,Sacramento Kings,121 - 118,,2018-2019
28/03/2019 08:30,San Antonio Spurs,Cleveland Cavaliers,116 - 110,,2018-2019
29/03/2019 07:00,Boston Celtics,Indiana Pacers,114 - 112,,2018-2019
29/03/2019 07:30,Atlanta Hawks,Portland Trail Blazers,98 - 118,,2018-2019
29/03/2019 08:00,Minnesota Timberwolves,Golden State Warriors,131 - 130,OT,2018-2019
29/03/2019 08:00,Oklahoma City Thunder,Denver Nuggets,105 - 115,,2018-2019
29/03/2019 09:00,Utah Jazz,Washington Wizards,128 - 124,,2018-2019
29/03/2019 10:30,Los Angeles Lakers,Charlotte Hornets,129 - 115,,2018-2019
30/03/2019 03:30,Los Angeles Clippers,Cleveland Cavaliers,132 - 108,,2018-2019
30/03/2019 06:00,Brooklyn Nets,Boston Celtics,110 - 96,,2018-2019
30/03/2019 06:00,Houston Rockets,Sacramento Kings,119 - 108,,2018-2019
30/03/2019 07:00,Detroit Pistons,Portland Trail Blazers,99 - 90,,2018-2019
30/03/2019 07:00,Indiana Pacers,Orlando Magic,116 - 121,,2018-2019
30/03/2019 07:30,New York Knicks,Miami Heat,92 - 100,,2018-2019
30/03/2019 08:00,Chicago Bulls,Toronto Raptors,101 - 124,,2018-2019
30/03/2019 08:00,Minnesota Timberwolves,Philadelphia 76ers,109 - 118,,2018-2019
30/03/2019 10:00,Phoenix Suns,Memphis Grizzlies,115 - 120,,2018-2019
31/03/2019 12:30,Atlanta Hawks,Milwaukee Bucks,136 - 135,OT,2018-2019
31/03/2019 03:30,Oklahoma City Thunder,Dallas Mavericks,103 - 106,,2018-2019
31/03/2019 06:00,New Orleans Pelicans,Los Angeles Lakers,102 - 130,,2018-2019
31/03/2019 07:00,San Antonio Spurs,Sacramento Kings,106 - 113,,2018-2019
31/03/2019 08:00,Denver Nuggets,Washington Wizards,90 - 95,,2018-2019
31/03/2019 08:30,Golden State Warriors,Charlotte Hornets,137 - 90,,2018-2019
31/03/2019 10:30,Los Angeles Clippers,Memphis Grizzlies,113 - 96,,2018-2019
01/04/2019 07:00,Indiana Pacers,Detroit Pistons,111 - 102,,2018-2019
01/04/2019 07:30,Boston Celtics,Miami Heat,110 - 105,,2018-2019
01/04/2019 07:30,Brooklyn Nets,Milwaukee Bucks,121 - 131,,2018-2019
01/04/2019 07:30,New York Knicks,Chicago Bulls,113 - 105,,2018-2019
01/04/2019 07:30,Toronto Raptors,Orlando Magic,121 - 109,,2018-2019
01/04/2019 08:00,Minnesota Timberwolves,Portland Trail Blazers,122 - 132,,2018-2019
01/04/2019 08:30,Dallas Mavericks,Philadelphia 76ers,122 - 102,,2018-2019
01/04/2019 09:00,Utah Jazz,Charlotte Hornets,111 - 102,,2018-2019
01/04/2019 10:00,Phoenix Suns,Cleveland Cavaliers,122 - 113,,2018-2019
02/04/2019 08:00,Oklahoma City Thunder,Los Angeles Lakers,119 - 103,,2018-2019
02/04/2019 08:30,San Antonio Spurs,Atlanta Hawks,117 - 111,,2018-2019
02/04/2019 10:00,Sacramento Kings,Houston Rockets,105 - 130,,2018-2019
02/04/2019 10:30,Golden State Warriors,Denver Nuggets,116 - 102,,2018-2019
03/04/2019 07:00,Detroit Pistons,Indiana Pacers,89 - 108,,2018-2019
03/04/2019 07:00,Orlando Magic,New York Knicks,114 - 100,,2018-2019
03/04/2019 07:00,Washington Wizards,Chicago Bulls,114 - 115,,2018-2019
03/04/2019 07:30,Atlanta Hawks,Philadelphia 76ers,130 - 122,,2018-2019
03/04/2019 07:30,Brooklyn Nets,Toronto Raptors,105 - 115,,2018-2019
03/04/2019 07:30,Miami Heat,Boston Celtics,102 - 112,,2018-2019
03/04/2019 08:00,New Orleans Pelicans,Charlotte Hornets,109 - 115,,2018-2019
03/04/2019 08:30,Dallas Mavericks,Minnesota Timberwolves,108 - 110,,2018-2019
03/04/2019 09:00,Denver Nuggets,San Antonio Spurs,113 - 85,,2018-2019
03/04/2019 10:00,Phoenix Suns,Utah Jazz,97 - 118,,2018-2019
03/04/2019 10:00,Portland Trail Blazers,Memphis Grizzlies,116 - 89,,2018-2019
03/04/2019 10:30,Los Angeles Clippers,Houston Rockets,103 - 135,,2018-2019
04/04/2019 08:00,Philadelphia 76ers,Milwaukee Bucks,122 - 128,,2018-2019
04/04/2019 10:00,Sacramento Kings,Cleveland Cavaliers,117 - 104,,2018-2019
04/04/2019 10:30,Los Angeles Lakers,Golden State Warriors,90 - 108,,2018-2019
05/04/2019 07:00,Charlotte Hornets,Toronto Raptors,113 - 111,,2018-2019
05/04/2019 07:00,Orlando Magic,Atlanta Hawks,149 - 113,,2018-2019
05/04/2019 07:00,Washington Wizards,San Antonio Spurs,112 - 129,,2018-2019
05/04/2019 08:00,Houston Rockets,New York Knicks,120 - 96,,2018-2019
05/04/2019 08:00,Indiana Pacers,Boston Celtics,97 - 117,,2018-2019
05/04/2019 08:00,Minnesota Timberwolves,Miami Heat,111 - 109,,2018-2019
05/04/2019 08:00,Oklahoma City Thunder,Detroit Pistons,123 - 110,,2018-2019
05/04/2019 08:30,Dallas Mavericks,Memphis Grizzlies,112 - 122,,2018-2019
05/04/2019 09:00,Utah Jazz,Sacramento Kings,119 - 98,,2018-2019
05/04/2019 10:00,Phoenix Suns,New Orleans Pelicans,133 - 126,OT,2018-2019
05/04/2019 10:30,Denver Nuggets,Portland Trail Blazers,119 - 110,,2018-2019
05/04/2019 10:30,Golden State Warriors,Cleveland Cavaliers,120 - 114,,2018-2019
05/04/2019 10:30,Los Angeles Clippers,Los Angeles Lakers,117 - 122,,2018-2019
06/04/2019 05:00,Milwaukee Bucks,Brooklyn Nets,128 - 133,,2018-2019
06/04/2019 08:00,Chicago Bulls,Philadelphia 76ers,96 - 116,,2018-2019
07/04/2019 12:00,Toronto Raptors,Miami Heat,117 - 109,OT,2018-2019
07/04/2019 03:00,Cleveland Cavaliers,San Antonio Spurs,90 - 112,,2018-2019
07/04/2019 03:30,Minnesota Timberwolves,Oklahoma City Thunder,126 - 132,,2018-2019
07/04/2019 04:00,Detroit Pistons,Charlotte Hornets,91 - 104,,2018-2019
07/04/2019 05:00,Indiana Pacers,Brooklyn Nets,96 - 108,,2018-2019
07/04/2019 06:00,Memphis Grizzlies,Dallas Mavericks,127 - 129,OT,2018-2019
07/04/2019 07:00,Houston Rockets,Phoenix Suns,149 - 113,,2018-2019
07/04/2019 07:00,Milwaukee Bucks,Atlanta Hawks,115 - 107,,2018-2019
07/04/2019 07:30,Boston Celtics,Orlando Magic,108 - 116,,2018-2019
07/04/2019 07:30,New York Knicks,Washington Wizards,113 - 110,,2018-2019
07/04/2019 08:30,Golden State Warriors,Los Angeles Clippers,131 - 104,,2018-2019
07/04/2019 09:00,Portland Trail Blazers,Denver Nuggets,115 - 108,,2018-2019
07/04/2019 09:00,Sacramento Kings,New Orleans Pelicans,129 - 133,,2018-2019
07/04/2019 09:30,Los Angeles Lakers,Utah Jazz,113 - 109,,2018-2019
09/04/2019 07:00,Cleveland Cavaliers,Charlotte Hornets,97 - 124,,2018-2019
09/04/2019 07:00,Detroit Pistons,Memphis Grizzlies,100 - 93,,2018-2019
09/04/2019 07:00,Washington Wizards,Boston Celtics,110 - 116,,2018-2019
09/04/2019 07:30,Miami Heat,Philadelphia 76ers,122 - 99,,2018-2019
09/04/2019 08:00,Chicago Bulls,New York Knicks,86 - 96,,2018-2019
09/04/2019 08:00,Minnesota Timberwolves,Toronto Raptors,100 - 120,,2018-2019
09/04/2019 08:00,New Orleans Pelicans,Golden State Warriors,103 - 112,,2018-2019
09/04/2019 08:30,Dallas Mavericks,Phoenix Suns,120 - 109,,2018-2019
09/04/2019 09:00,Utah Jazz,Denver Nuggets,118 - 108,,2018-2019
09/04/2019 09:30,Oklahoma City Thunder,Houston Rockets,112 - 111,,2018-2019
09/04/2019 10:30,Los Angeles Lakers,Portland Trail Blazers,101 - 104,,2018-2019
10/04/2019 08:00,Atlanta Hawks,Indiana Pacers,134 - 135,,2018-2019
10/04/2019 08:00,Brooklyn Nets,Miami Heat,113 - 94,,2018-2019
10/04/2019 08:00,Charlotte Hornets,Orlando Magic,114 - 122,,2018-2019
10/04/2019 08:00,Memphis Grizzlies,Golden State Warriors,132 - 117,,2018-2019
10/04/2019 08:00,Milwaukee Bucks,Oklahoma City Thunder,116 - 127,,2018-2019
10/04/2019 08:00,New York Knicks,Detroit Pistons,89 - 115,,2018-2019
10/04/2019 08:00,Philadelphia 76ers,Chicago Bulls,125 - 109,,2018-2019
10/04/2019 08:00,San Antonio Spurs,Dallas Mavericks,105 - 94,,2018-2019
10/04/2019 10:30,Denver Nuggets,Minnesota Timberwolves,99 - 95,,2018-2019
10/04/2019 10:30,Los Angeles Clippers,Utah Jazz,143 - 137,OT,2018-2019
10/04/2019 10:30,Portland Trail Blazers,Sacramento Kings,136 - 131,,2018-2019
